 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, rowcost
C# major (7#), 3, 1, 3, 0, 1, 0, 0, 0, 0, 4, 3, 0, 3, 1, 2, 1, 1, 3, 1, 4, 1, 0, 0, 1, 3, 3, 2, 0, 41
Ab minor (7b), 3, 0, 3, 2, 2, 0, 1, 1, 1, 4, 2, 1, 2, 2, 1, 0, 0, 3, 0, 3, 2, 0, 1, 2, 3, 3, 1, 1, 44
A# minor (7#), 4, 2, 4, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 2, 4, 2, 2, 1, 0, 0, 0, 2, 4, 2, 0, 43
Ab minor mel (7b), 4, 1, 4, 1, 1, 0, 1, 1, 1, 3, 2, 1, 2, 2, 0, 1, 1, 4, 1, 4, 2, 0, 1, 2, 2, 4, 0, 0, 46
A# minor mel (7#), 4, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 2, 2, 4, 2, 2, 1, 0, 0, 0, 0, 4, 0, 0, 33
Cb major blues (7b), 6, 1, 6, 5, 3, 1, 2, 2, 2, 6, 4, 0, 4, 2, 3, 1, 1, 6, 1, 4, 2, 1, 3, 2, 5, 6, 3, 1, 83
C# major blues (7#), 4, 1, 4, 0, 2, 0, 0, 0, 0, 5, 4, 0, 4, 2, 2, 1, 1, 4, 1, 4, 1, 0, 0, 2, 4, 4, 2, 0, 52
Ab minor blues (7b), 3, 1, 3, 0, 1, 0, 0, 0, 0, 3, 2, 0, 2, 1, 1, 1, 1, 3, 1, 4, 1, 0, 0, 1, 2, 3, 1, 0, 35
A# minor blues (7#), 4, 0, 4, 2, 3, 0, 1, 1, 1, 6, 4, 0, 4, 2, 3, 0, 0, 4, 0, 3, 2, 0, 1, 2, 5, 4, 3, 1, 60
Cb dorian (7b), 3, 0, 3, 2, 2, 0, 1, 1, 1, 4, 2, 0, 2, 1, 2, 0, 0, 3, 0, 3, 2, 0, 1, 1, 3, 3, 2, 1, 43
C# dorian (7#), 5, 1, 5, 1, 2, 0, 1, 1, 1, 5, 4, 0, 4, 2, 2, 1, 1, 5, 1, 4, 2, 0, 1, 2, 4, 5, 2, 0, 62
Cb phrygian (7b), 4, 1, 4, 1, 1, 0, 1, 1, 1, 3, 2, 0, 2, 1, 1, 1, 1, 4, 1, 4, 2, 0, 1, 1, 2, 4, 1, 0, 45
C# phrygian (7#), 4, 0, 4, 3, 3, 0, 1, 1, 1, 4, 2, 0, 2, 2, 3, 0, 0, 4, 0, 3, 2, 1, 2, 0, 3, 4, 3, 1, 53
Cb lydian (7b), 3, 0, 3, 3, 2, 0, 1, 1, 1, 3, 1, 0, 1, 1, 2, 0, 0, 3, 0, 3, 2, 1, 2, 0, 2, 3, 2, 1, 41
C# lydian (7#), 5, 0, 5, 3, 3, 0, 2, 2, 2, 6, 4, 0, 4, 2, 3, 0, 0, 5, 0, 3, 2, 0, 2, 2, 5, 5, 3, 1, 69
Cb mixolydian (7b), 3, 1, 3, 0, 1, 0, 0, 0, 0, 4, 3, 0, 3, 1, 2, 1, 1, 3, 1, 4, 1, 0, 0, 1, 3, 3, 2, 0, 41
C# mixolydian (7#), 3, 0, 3, 2, 2, 0, 1, 1, 1, 4, 2, 1, 2, 2, 1, 0, 0, 3, 0, 3, 2, 0, 1, 2, 3, 3, 1, 1, 44
Cb aeolian (7b), 4, 2, 4, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 2, 4, 2, 2, 1, 0, 0, 0, 2, 4, 2, 0, 43
C# aeolian (7#), 4, 1, 4, 1, 1, 0, 1, 1, 1, 3, 2, 1, 2, 2, 0, 1, 1, 4, 1, 4, 2, 0, 1, 2, 2, 4, 0, 0, 46
Cb locrian (7b), 3, 0, 3, 5, 1, 1, 2, 2, 2, 4, 2, 0, 2, 0, 3, 0, 0, 3, 0, 3, 2, 1, 3, 0, 3, 3, 3, 1, 52
C# locrian (7#), 6, 1, 6, 5, 3, 1, 2, 2, 2, 6, 4, 0, 4, 2, 3, 1, 1, 6, 1, 4, 2, 1, 3, 2, 5, 6, 3, 1, 83
