 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, rowcost
A locrian (3#), 0, 1, 0, 2, 1, 2, 1, 2, 0, 0, 0, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 4, 1, 2, 2, 3, 1, 3, 2, 3, 1, 4, 2, 3, 1, 4, 1, 3, 1, 2, 2, 5, 2, 2, 2, 2, 2, 2, 1, 5, 2, 2, 2, 2, 0, 1, 102
Ab major (4b), 0, 1, 0, 2, 1, 2, 1, 3, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 0, 2, 0, 1, 1, 5, 2, 2, 1, 1, 1, 2, 1, 5, 2, 2, 1, 1, 0, 1, 85
E major (4#), 0, 1, 0, 2, 1, 2, 1, 3, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 0, 2, 0, 1, 1, 6, 3, 2, 1, 1, 1, 2, 1, 6, 3, 2, 1, 1, 0, 1, 91
F minor (4b), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
C# minor (4#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
F minor mel (4b), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
C# minor mel (4#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
Ab major blues (4b), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 1, 0, 3, 2, 2, 1, 1, 0, 1, 45
E major blues (4#), 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 20
F minor blues (4b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 26
C# minor blues (4#), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
Ab dorian (4b), 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 2, 1, 2, 1, 1, 0, 1, 1, 0, 0, 3, 2, 1, 0, 1, 1, 1, 0, 3, 2, 1, 0, 0, 1, 1, 41
E dorian (4#), 0, 1, 0, 1, 1, 3, 1, 2, 0, 0, 0, 1, 1, 3, 0, 2, 0, 0, 2, 3, 1, 2, 2, 3, 1, 1, 2, 3, 1, 1, 2, 4, 1, 1, 2, 4, 0, 1, 0, 4, 1, 3, 1, 1, 1, 2, 1, 3, 1, 3, 1, 1, 1, 2, 0, 1, 80
Ab phrygian (4b), 0, 1, 0, 1, 0, 1, 1, 2, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 2, 0, 1, 0, 4, 1, 2, 1, 1, 1, 1, 0, 4, 1, 2, 1, 1, 0, 1, 41
E phrygian (4#), 0, 1, 1, 4, 0, 3, 1, 3, 2, 1, 0, 3, 0, 3, 1, 3, 1, 1, 3, 2, 0, 2, 2, 2, 0, 1, 2, 3, 0, 1, 2, 5, 0, 2, 4, 4, 1, 2, 2, 5, 1, 4, 1, 2, 2, 4, 3, 3, 0, 4, 1, 2, 2, 3, 1, 2, 108
Ab lydian (4b), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 1, 0, 3, 2, 2, 1, 1, 0, 1, 45
E lydian (4#), 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 3, 0, 1, 1, 2, 0, 2, 1, 2, 0, 3, 1, 2, 1, 3, 1, 3, 1, 2, 1, 4, 3, 3, 2, 2, 2, 1, 0, 4, 3, 3, 2, 2, 0, 1, 77
Ab mixolydian (4b), 0, 1, 0, 2, 1, 2, 1, 2, 0, 0, 0, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 4, 1, 2, 2, 3, 1, 3, 2, 3, 1, 4, 2, 3, 1, 4, 1, 3, 1, 2, 2, 5, 2, 2, 2, 2, 2, 2, 1, 5, 2, 2, 2, 2, 0, 1, 102
E mixolydian (4#), 0, 1, 0, 2, 1, 2, 1, 3, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 0, 2, 0, 1, 1, 5, 2, 2, 1, 1, 1, 2, 1, 5, 2, 2, 1, 1, 0, 1, 85
Ab aeolian (4b), 0, 1, 0, 2, 1, 2, 1, 3, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 0, 2, 0, 1, 1, 6, 3, 2, 1, 1, 1, 2, 1, 6, 3, 2, 1, 1, 0, 1, 91
E aeolian (4#), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
Ab locrian (4b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
E locrian (4#), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
Db major (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
B major (5#), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 1, 0, 3, 2, 2, 1, 1, 0, 1, 45
Bb minor (5b), 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 20
G# minor (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 26
Bb minor mel (5b), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
G# minor mel (5#), 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 2, 1, 2, 1, 1, 0, 1, 1, 0, 0, 3, 2, 1, 0, 1, 1, 1, 0, 3, 2, 1, 0, 0, 1, 1, 41
Db major blues (5b), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 1, 0, 3, 2, 2, 1, 1, 0, 1, 45
B major blues (5#), 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 3, 0, 1, 1, 2, 0, 2, 1, 2, 0, 3, 1, 2, 1, 3, 1, 3, 1, 2, 1, 4, 3, 3, 2, 2, 2, 1, 0, 4, 3, 3, 2, 2, 0, 1, 77
Bb minor blues (5b), 0, 1, 0, 2, 1, 2, 1, 2, 0, 0, 0, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 4, 1, 2, 2, 3, 1, 3, 2, 3, 1, 4, 2, 3, 1, 4, 1, 3, 1, 2, 2, 5, 2, 2, 2, 2, 2, 2, 1, 5, 2, 2, 2, 2, 0, 1, 102
G# minor blues (5#), 0, 1, 0, 2, 1, 2, 1, 3, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 0, 2, 0, 1, 1, 5, 2, 2, 1, 1, 1, 2, 1, 5, 2, 2, 1, 1, 0, 1, 85
Db dorian (5b), 0, 1, 0, 2, 1, 2, 1, 3, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 0, 2, 0, 1, 1, 6, 3, 2, 1, 1, 1, 2, 1, 6, 3, 2, 1, 1, 0, 1, 91
B dorian (5#), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
Db phrygian (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
B phrygian (5#), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
Db lydian (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
B lydian (5#), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 1, 0, 3, 2, 2, 1, 1, 0, 1, 45
Db mixolydian (5b), 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 20
B mixolydian (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 26
Db aeolian (5b), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
B aeolian (5#), 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 2, 1, 2, 1, 1, 0, 1, 1, 0, 0, 3, 2, 1, 0, 1, 1, 1, 0, 3, 2, 1, 0, 0, 1, 1, 41
Db locrian (5b), 0, 1, 0, 1, 1, 3, 1, 2, 0, 0, 0, 1, 1, 3, 0, 2, 0, 0, 2, 3, 1, 2, 2, 3, 1, 1, 2, 3, 1, 1, 2, 4, 1, 1, 2, 4, 0, 1, 0, 4, 1, 3, 1, 1, 1, 2, 1, 3, 1, 3, 1, 1, 1, 2, 0, 1, 80
B locrian (5#), 0, 1, 1, 5, 1, 4, 1, 4, 1, 1, 0, 4, 1, 4, 1, 3, 1, 1, 3, 2, 2, 4, 2, 2, 2, 3, 2, 3, 2, 3, 2, 5, 2, 4, 2, 4, 1, 2, 2, 5, 2, 6, 2, 2, 2, 4, 3, 4, 1, 6, 2, 2, 2, 3, 1, 2, 137
Gb major (6b), 0, 1, 1, 4, 0, 3, 1, 3, 2, 1, 0, 3, 0, 3, 1, 3, 1, 1, 3, 2, 0, 2, 2, 2, 0, 1, 2, 3, 0, 1, 2, 5, 0, 2, 4, 4, 1, 2, 2, 5, 1, 4, 1, 2, 2, 4, 3, 3, 0, 4, 1, 2, 2, 3, 1, 2, 108
F# major (6#), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 1, 0, 3, 2, 2, 1, 1, 0, 1, 45
Eb minor (6b), 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 3, 0, 1, 1, 2, 0, 2, 1, 2, 0, 3, 1, 2, 1, 3, 1, 3, 1, 2, 1, 4, 3, 3, 2, 2, 2, 1, 0, 4, 3, 3, 2, 2, 0, 1, 77
D# minor (6#), 0, 1, 0, 2, 1, 2, 1, 2, 0, 0, 0, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 4, 1, 2, 2, 3, 1, 3, 2, 3, 1, 4, 2, 3, 1, 4, 1, 3, 1, 2, 2, 5, 2, 2, 2, 2, 2, 2, 1, 5, 2, 2, 2, 2, 0, 1, 102
Eb minor mel (6b), 0, 1, 0, 2, 1, 2, 1, 3, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 0, 2, 0, 1, 1, 5, 2, 2, 1, 1, 1, 2, 1, 5, 2, 2, 1, 1, 0, 1, 85
D# minor mel (6#), 0, 1, 0, 2, 1, 2, 1, 3, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 0, 2, 0, 1, 1, 6, 3, 2, 1, 1, 1, 2, 1, 6, 3, 2, 1, 1, 0, 1, 91
Gb major blues (6b), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
F# major blues (6#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
Eb minor blues (6b), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
D# minor blues (6#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 24
Gb dorian (6b), 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 0, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 1, 0, 3, 2, 2, 1, 1, 0, 1, 45
F# dorian (6#), 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 20
Gb phrygian (6b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 26
F# phrygian (6#), 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 0, 2, 0, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 0, 1, 70
Gb lydian (6b), 2, 0, 0, 4, 0, 2, 0, 2, 1, 2, 2, 6, 0, 2, 2, 7, 4, 4, 7, 3, 0, 4, 3, 3, 0, 2, 3, 5, 0, 2, 3, 7, 0, 2, 3, 8, 4, 3, 2, 7, 4, 8, 2, 5, 2, 7, 2, 2, 2, 8, 2, 5, 2, 7, 2, 0, 171
F# lydian (6#), 1, 0, 0, 3, 0, 1, 0, 2, 1, 1, 1, 4, 0, 1, 1, 4, 2, 2, 4, 2, 0, 2, 2, 2, 0, 1, 2, 3, 0, 1, 2, 4, 0, 1, 2, 5, 2, 2, 1, 4, 2, 6, 1, 3, 1, 4, 1, 1, 1, 6, 1, 3, 1, 4, 1, 0, 102
Gb mixolydian (6b), 2, 0, 1, 6, 1, 4, 0, 3, 1, 3, 2, 7, 1, 4, 2, 7, 4, 4, 8, 4, 1, 5, 4, 4, 1, 3, 4, 6, 1, 3, 4, 9, 1, 4, 3, 9, 4, 2, 3, 7, 5, 8, 2, 5, 2, 8, 3, 4, 3, 8, 2, 5, 2, 7, 3, 1, 210
F# mixolydian (6#), 1, 0, 1, 5, 1, 3, 0, 3, 1, 2, 1, 5, 1, 3, 1, 4, 2, 2, 5, 3, 1, 3, 3, 3, 1, 2, 3, 4, 1, 2, 3, 6, 1, 3, 2, 6, 2, 1, 2, 4, 3, 6, 1, 3, 1, 5, 2, 3, 2, 6, 1, 3, 1, 4, 2, 1, 141
Gb aeolian (6b), 2, 0, 1, 5, 0, 3, 0, 2, 2, 3, 2, 6, 0, 3, 2, 7, 4, 4, 7, 3, 0, 4, 3, 3, 0, 2, 3, 5, 0, 2, 3, 8, 0, 3, 4, 8, 4, 2, 3, 7, 4, 7, 2, 5, 2, 8, 3, 3, 2, 7, 2, 5, 2, 7, 3, 1, 183
F# aeolian (6#), 1, 0, 1, 4, 0, 2, 0, 2, 2, 2, 1, 4, 0, 2, 1, 4, 2, 2, 4, 2, 0, 2, 2, 2, 0, 1, 2, 3, 0, 1, 2, 5, 0, 2, 3, 5, 2, 1, 2, 4, 2, 5, 1, 3, 1, 5, 2, 2, 1, 5, 1, 3, 1, 4, 2, 1, 114
Gb locrian (6b), 0, 1, 1, 6, 1, 5, 1, 4, 1, 1, 0, 5, 1, 5, 2, 5, 2, 2, 6, 4, 1, 5, 4, 4, 1, 3, 4, 6, 1, 3, 4, 9, 1, 4, 4, 7, 2, 3, 3, 8, 3, 6, 2, 3, 3, 6, 4, 5, 1, 6, 2, 3, 3, 5, 1, 2, 185
F# locrian (6#), 0, 1, 1, 5, 1, 4, 1, 4, 1, 1, 0, 4, 1, 4, 1, 3, 1, 1, 4, 3, 1, 3, 3, 3, 1, 2, 3, 4, 1, 2, 3, 6, 1, 3, 3, 5, 1, 2, 2, 5, 2, 5, 1, 2, 2, 4, 3, 4, 1, 5, 1, 2, 2, 3, 1, 2, 135
Cb major (7b), 2, 0, 2, 7, 1, 5, 0, 3, 2, 4, 2, 7, 1, 5, 2, 7, 4, 4, 8, 4, 1, 5, 4, 4, 1, 3, 4, 6, 1, 3, 4, 10, 1, 5, 4, 9, 4, 2, 4, 7, 5, 9, 2, 5, 2, 9, 4, 5, 3, 9, 2, 5, 2, 7, 4, 2, 227
C# major (7#), 1, 0, 0, 4, 0, 1, 0, 2, 1, 1, 1, 5, 0, 1, 2, 5, 3, 3, 5, 2, 0, 3, 2, 2, 0, 2, 2, 4, 0, 2, 2, 5, 0, 2, 2, 6, 3, 3, 2, 5, 3, 6, 1, 4, 2, 5, 2, 1, 1, 6, 1, 4, 2, 5, 1, 0, 128
Ab minor (7b), 2, 0, 1, 4, 1, 4, 0, 3, 1, 3, 2, 5, 1, 4, 0, 5, 2, 2, 5, 2, 1, 2, 3, 2, 1, 1, 3, 2, 1, 1, 3, 3, 1, 2, 2, 5, 2, 0, 1, 5, 3, 7, 2, 5, 0, 6, 1, 4, 3, 7, 2, 5, 0, 5, 3, 1, 142
A# minor (7#), 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0, 4, 0, 0, 2, 2, 2, 2, 6, 2, 0, 4, 4, 2, 0, 2, 4, 4, 0, 2, 4, 4, 0, 2, 4, 4, 2, 3, 2, 2, 2, 7, 2, 2, 2, 2, 2, 0, 0, 7, 2, 2, 2, 2, 0, 0, 111
Ab minor mel (7b), 2, 0, 1, 3, 0, 3, 0, 2, 2, 3, 2, 4, 0, 3, 0, 5, 2, 2, 4, 1, 0, 1, 2, 1, 0, 0, 2, 1, 0, 0, 2, 2, 0, 1, 3, 4, 2, 0, 1, 5, 2, 6, 2, 5, 0, 6, 1, 3, 2, 6, 2, 5, 0, 5, 3, 1, 115
A# minor mel (7#), 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 2, 0, 2, 4, 2, 0, 0, 4, 2, 0, 0, 4, 2, 0, 0, 4, 2, 0, 1, 0, 0, 0, 7, 3, 3, 0, 0, 0, 0, 0, 7, 3, 3, 0, 0, 0, 0, 67
Cb major blues (7b), 2, 1, 2, 7, 1, 6, 1, 4, 3, 4, 2, 7, 1, 6, 2, 7, 4, 4, 8, 4, 2, 6, 4, 4, 2, 4, 4, 6, 2, 4, 4, 10, 2, 6, 6, 9, 4, 3, 4, 8, 5, 10, 3, 5, 3, 9, 5, 6, 3, 10, 3, 5, 3, 7, 4, 3, 254
C# major blues (7#), 2, 0, 0, 4, 0, 2, 0, 2, 1, 2, 2, 6, 0, 2, 2, 7, 4, 4, 7, 3, 0, 4, 3, 3, 0, 2, 3, 5, 0, 2, 3, 7, 0, 2, 3, 8, 4, 3, 2, 7, 4, 8, 2, 5, 2, 7, 2, 2, 2, 8, 2, 5, 2, 7, 2, 0, 171
Ab minor blues (7b), 1, 0, 0, 3, 0, 1, 0, 2, 1, 1, 1, 4, 0, 1, 1, 4, 2, 2, 4, 2, 0, 2, 2, 2, 0, 1, 2, 3, 0, 1, 2, 4, 0, 1, 2, 5, 2, 2, 1, 4, 2, 6, 1, 3, 1, 4, 1, 1, 1, 6, 1, 3, 1, 4, 1, 0, 102
