id,title,composer,KSgt,KSest,notes,err,time
335,335-Berlioz-BenvenutoCelliniop23,,1,,104,4,0.050
337,337-Beethoven-sonate2op10,,-1,0.0,93,0,0.036
338,338-Haendel-sonateV,,3,,155,0,0.548
339,339-Mozart-air17flute,,-2,,105,2,0.775
340,340-Kuhlau-sonatine4op88,,3,,119,1,0.081
341,341-Mozart-concertolaKV219,,4,,179,5,0.379
343,343-Bach-allemandePartita6,,1,,134,2,4.668
344,344-Mozart-quintettemibK614,,-2,,79,1,0.041
345,345-Debussy-PelleasII4,,4,2.0,48,1,0.032
346,346-Chopin-fantaisie,,3,,60,0,0.024
347,347-Haendel-concertogrosso7,,-2,,111,0,0.192
348,348-Mozart-flutemarche,,0,,102,0,0.240
349,349-Haydn-quatuor5op76,,6,-6.0,98,98,0.047
351,351-Jones,,0,,145,0,0.164
352,352-Scarlatti-sonateutK502,,0,,86,0,0.034
353,353-Mendelssohn-romancesspop67,,3,,31,0,0.020
354,354-Mozart-sonatefaKV332,,-2,,147,0,0.580
355,355-Mozart-sonatereKV311,,1,,144,2,0.087
356,356-Chopin-nocturne1op27,,4,3.0,68,5,0.025
357,357-Bach-ariaGoldbergBWV988,,1,2.0,137,0,0.087
359,359-Mozart-romance,,0,,157,0,0.201
360,360-Soulage,,2,3.0,115,0,0.037
361,361-Beethoven-sonate2op14,,1,2.0,144,2,0.216
363,363-Debussy-clairdelune,,-5,,149,0,0.089
366,366-Bach-andante,,-1,0.0,137,1,0.186
367,367-Bach-suite5,,1,,99,0,0.077
369,369-Bach-solocembalo,,-3,-2.0,299,3,0.243
370,370-Beethoven-quatuor3op59,,0,,148,0,0.118
371,371-Haydn-concertoreop21,,3,,120,4,0.500
374,374-Bizet-seguedille,,2,,170,3,0.054
375,375-Beethoven-sonate21op53,,-1,,70,8,0.055
376,376-Clementi-sonate2op26,,2,,65,3,0.031
378,378-Beethoven-quintetteop29,,-1,,168,1,0.384
380,380-Bartok-Bulgare,,0,,59,1,0.016
401,401-Mozart-sonateKV282,,-3,-2.0,180,1,10.006
403,403-Bach-allemandePartita4,,2,3.0,394,12,4.695
404,404-Rode-caprice6,,2,,188,2,0.891
405,405-Bach-prelude13,,6,,102,3,0.197
407,407-Beethoven-sonate1op10,,-4,,121,4,0.073
408,408-Bach-sarabande-Partita4,,2,3.0,153,0,0.436
409,409-Beethoven-quatuor1op18,,-1,2.0,153,3,1.568
410,410-Mozart-sonateKV309,,-1,,187,3,0.875
413,413-Beethoven-quintetteop16,,-3,,131,6,0.227
414,414-Bach-laudamus-te,,3,,220,1,4.527
415,415-Mozart-donGiovaniI2,,-2,,132,4,0.078
416,416-Bach-aria-Goldberg,,1,,98,1,0.264
418,418-Bach-courante-partita4,,2,,174,0,0.454
419,419-Beethoven-variation23,,2,,158,6,1.771
420,420-Bach-prelude6,,2,,167,1,0.423
423,423-Bach-adagio-Goldberg25,,-2,,98,5,3.968
424,424-Bach-prelude4,,4,,125,1,0.085
425,425-Beethoven-sonateop7,,0,1.0,133,4,0.306
426,426-Bach-suiteanglaise1,,3,,94,0,0.116
427,427-Bach-rondo-partita2,,-3,,69,0,0.021
428,428-Beethoven-sonate3op10,,-1,0.0,97,2,0.220
429,429-Mozart-sonateKV283,,0,,161,1,1.994
431,431-Bach-sinfonia-partita2,,-3,,342,4,10.212
434,434-Bach-concertoitalien,,-1,,340,5,9.026
435,435-Wolf-nein,,1,2.0,71,7,0.071
436,436-Bach-ouverture-partita4,,2,,171,2,4.628
437,437-Bach-courante-partita2,,-3,-2.0,112,0,0.369
438,438-Mozart-sonateKV457,,-3,,214,14,15.775
440,440-Bach-prelude10,,1,,176,1,0.231
442,442-Mozart-dongiovaniII7,,-3,,114,0,0.047
443,443-Ibert-escales,,6,5.0,172,49,3.293
444,444-Bach-invention,,4,,320,13,0.244
445,445-Beethoven-sonateop110,,-6,5.0,92,86,0.100
446,446-Mozart-sonateKV330,,0,,268,4,0.380
448,448-Bach-concertoclavecin1,,-2,,203,3,1.063
449,449-Clementi-gradus,,-1,1.0,150,1,0.534
450,450-Bach-toccata-solm,,-2,0.0,101,2,0.298
451,451-Bach-sarabande,,-2,,221,4,0.569
453,453-Mozart-sonateKV310,,-1,,192,0,0.606
456,456-Haendel-sonate4,,2,,156,0,0.540
457,457-Bach-prelude8,,-6,,109,0,0.180
458,458-Liszt-rhapsodiehongroise12,,4,,83,2,0.086
459,459-Bach-courantepartita6,,1,,153,2,0.093
460,460-Spohr-duoconcertant1op3,,-3,,127,2,3.111
461,461-Bach-allemande-partita1,,2,,511,18,18.346
465,465-Clementi-sonateop12,,-1,,231,8,5.632
467,467-Schubert-MatchenTod,,-2,,167,4,0.200
468,468-Scarlatti-sonateK502,,0,,260,1,0.206
