 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, rowcost
Gb aeolian (6b), 5, 0, 0, 3, 0, 0, 2, 2, 5, 3, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 3, 0, 0, 2, 2, 0, 0, 1, 3, 38
F# aeolian (6#), 3, 0, 0, 2, 0, 0, 1, 1, 3, 2, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 2, 24
Gb locrian (6b), 7, 1, 0, 4, 1, 0, 3, 2, 7, 3, 0, 0, 1, 1, 0, 1, 1, 7, 1, 0, 4, 1, 0, 3, 2, 1, 2, 2, 4, 59
F# locrian (6#), 5, 1, 0, 3, 1, 0, 2, 1, 5, 2, 0, 0, 1, 1, 0, 1, 1, 5, 1, 0, 3, 1, 0, 2, 1, 1, 2, 2, 3, 45
Cb major (7b), 6, 1, 0, 3, 0, 0, 2, 2, 6, 3, 0, 0, 0, 3, 0, 0, 0, 6, 1, 0, 3, 0, 0, 2, 2, 0, 1, 3, 5, 49
C# major (7#), 3, 0, 0, 2, 0, 0, 1, 1, 3, 2, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 1, 22
Ab minor (7b), 3, 1, 1, 2, 1, 0, 2, 1, 3, 1, 0, 1, 0, 1, 0, 0, 1, 3, 1, 1, 2, 1, 0, 2, 1, 0, 2, 2, 4, 37
A# minor (7#), 2, 0, 0, 3, 1, 0, 2, 2, 2, 2, 0, 0, 1, 0, 0, 2, 1, 2, 0, 0, 3, 1, 0, 2, 2, 2, 1, 0, 3, 34
Ab minor mel (7b), 2, 0, 1, 2, 1, 0, 2, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 2, 1, 0, 2, 1, 0, 1, 1, 3, 30
A# minor mel (7#), 3, 0, 1, 4, 2, 0, 3, 2, 3, 2, 0, 1, 1, 0, 0, 2, 2, 3, 0, 1, 4, 2, 0, 3, 2, 2, 2, 0, 4, 49
Cb major blues (7b), 7, 1, 1, 4, 2, 1, 4, 2, 7, 3, 1, 1, 2, 3, 0, 2, 1, 7, 1, 1, 4, 2, 1, 4, 2, 1, 2, 4, 6, 77
C# major blues (7#), 5, 0, 0, 3, 0, 0, 2, 2, 5, 3, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 3, 0, 0, 2, 2, 1, 0, 0, 2, 36
Ab minor blues (7b), 3, 0, 0, 2, 0, 0, 1, 1, 3, 2, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 1, 22
A# minor blues (7#), 6, 1, 0, 3, 0, 0, 2, 2, 6, 3, 0, 0, 0, 1, 0, 0, 0, 6, 1, 0, 3, 0, 0, 2, 2, 0, 1, 2, 4, 45
Cb dorian (7b), 4, 1, 0, 2, 0, 0, 1, 1, 4, 2, 0, 0, 0, 1, 0, 0, 0, 4, 1, 0, 2, 0, 0, 1, 1, 0, 1, 2, 3, 31
C# dorian (7#), 5, 0, 0, 3, 0, 0, 2, 2, 5, 3, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 3, 0, 0, 2, 2, 0, 0, 1, 3, 38
Cb phrygian (7b), 3, 0, 0, 2, 0, 0, 1, 1, 3, 2, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 2, 24
C# phrygian (7#), 7, 1, 0, 4, 1, 0, 3, 2, 7, 3, 0, 0, 1, 1, 0, 1, 1, 7, 1, 0, 4, 1, 0, 3, 2, 1, 2, 2, 4, 59
Cb lydian (7b), 5, 1, 0, 3, 1, 0, 2, 1, 5, 2, 0, 0, 1, 1, 0, 1, 1, 5, 1, 0, 3, 1, 0, 2, 1, 1, 2, 2, 3, 45
C# lydian (7#), 6, 1, 0, 3, 0, 0, 2, 2, 6, 3, 0, 0, 0, 3, 0, 0, 0, 6, 1, 0, 3, 0, 0, 2, 2, 0, 1, 3, 5, 49
Cb mixolydian (7b), 3, 0, 0, 2, 0, 0, 1, 1, 3, 2, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 1, 22
C# mixolydian (7#), 3, 1, 1, 2, 1, 0, 2, 1, 3, 1, 0, 1, 0, 1, 0, 0, 1, 3, 1, 1, 2, 1, 0, 2, 1, 0, 2, 2, 4, 37
Cb aeolian (7b), 2, 0, 0, 3, 1, 0, 2, 2, 2, 2, 0, 0, 1, 0, 0, 2, 1, 2, 0, 0, 3, 1, 0, 2, 2, 2, 1, 0, 3, 34
C# aeolian (7#), 2, 0, 1, 2, 1, 0, 2, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 2, 1, 0, 2, 1, 0, 1, 1, 3, 30
Cb locrian (7b), 5, 1, 1, 4, 2, 1, 4, 0, 5, 1, 1, 1, 2, 3, 0, 1, 1, 5, 1, 1, 4, 2, 1, 4, 0, 1, 2, 4, 6, 64
C# locrian (7#), 7, 1, 1, 4, 2, 1, 4, 2, 7, 3, 1, 1, 2, 3, 0, 2, 1, 7, 1, 1, 4, 2, 1, 4, 2, 1, 2, 4, 6, 77
