 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, rowcost
Gb dorian (6b), 0, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 12
F# dorian (6#), 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 3, 3, 1, 17
Gb phrygian (6b), 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 10
F# phrygian (6#), 0, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 2, 1, 0, 22
Gb lydian (6b), 2, 8, 2, 8, 2, 3, 4, 2, 2, 4, 2, 4, 2, 4, 2, 0, 0, 2, 0, 4, 2, 3, 0, 0, 0, 3, 1, 5, 1, 3, 3, 78
F# lydian (6#), 1, 5, 1, 5, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 2, 1, 5, 1, 2, 2, 47
Gb mixolydian (6b), 2, 8, 2, 8, 2, 4, 4, 2, 2, 4, 2, 4, 2, 4, 3, 1, 1, 3, 1, 5, 3, 2, 1, 1, 1, 4, 0, 4, 0, 4, 2, 86
F# mixolydian (6#), 1, 5, 1, 5, 1, 3, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 3, 2, 1, 1, 1, 1, 3, 0, 4, 0, 3, 1, 55
Gb aeolian (6b), 2, 8, 2, 8, 2, 4, 4, 2, 2, 4, 2, 4, 2, 4, 2, 0, 0, 2, 0, 4, 2, 3, 0, 0, 0, 3, 1, 5, 1, 3, 3, 79
F# aeolian (6#), 1, 5, 1, 5, 1, 3, 2, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 2, 1, 5, 1, 2, 2, 48
Gb locrian (6b), 0, 6, 0, 6, 0, 5, 2, 2, 2, 2, 2, 2, 2, 5, 3, 1, 1, 3, 1, 3, 1, 2, 1, 1, 1, 4, 0, 4, 0, 4, 2, 68
F# locrian (6#), 0, 4, 0, 4, 0, 4, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 3, 0, 4, 0, 3, 1, 47
Cb major (7b), 2, 8, 2, 8, 2, 4, 4, 2, 2, 4, 2, 4, 2, 4, 3, 1, 1, 3, 1, 5, 3, 2, 1, 1, 1, 4, 0, 4, 0, 4, 2, 86
C# major (7#), 1, 5, 1, 5, 1, 2, 3, 2, 2, 3, 2, 3, 5, 3, 2, 0, 0, 2, 0, 3, 1, 2, 0, 0, 0, 3, 1, 5, 1, 4, 2, 64
Ab minor (7b), 2, 8, 2, 8, 2, 4, 2, 0, 0, 2, 0, 2, 2, 2, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 2, 0, 4, 0, 3, 1, 61
A# minor (7#), 0, 0, 0, 0, 3, 1, 2, 2, 2, 2, 2, 2, 5, 3, 2, 0, 0, 2, 0, 2, 0, 4, 0, 0, 0, 4, 2, 2, 5, 5, 4, 56
Ab minor mel (7b), 2, 8, 2, 8, 2, 4, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 1, 1, 5, 1, 2, 2, 54
A# minor mel (7#), 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 2, 2, 5, 3, 4, 30
Cb major blues (7b), 2, 8, 2, 8, 2, 5, 4, 2, 2, 4, 2, 4, 2, 5, 3, 1, 1, 3, 1, 5, 3, 3, 1, 1, 1, 4, 1, 5, 2, 4, 3, 94
C# major blues (7#), 2, 8, 2, 8, 2, 3, 4, 2, 2, 4, 2, 4, 2, 4, 2, 0, 0, 2, 0, 4, 2, 3, 0, 0, 0, 3, 1, 5, 1, 3, 3, 78
Ab minor blues (7b), 1, 5, 1, 5, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 2, 1, 5, 1, 2, 2, 47
A# minor blues (7#), 2, 8, 2, 8, 2, 4, 4, 2, 2, 4, 2, 4, 2, 4, 3, 1, 1, 3, 1, 5, 3, 2, 1, 1, 1, 4, 0, 4, 0, 4, 2, 86
Cb dorian (7b), 1, 5, 1, 5, 1, 3, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 3, 2, 1, 1, 1, 1, 3, 0, 4, 0, 3, 1, 55
C# dorian (7#), 2, 8, 2, 8, 2, 4, 4, 2, 2, 4, 2, 4, 2, 4, 2, 0, 0, 2, 0, 4, 2, 3, 0, 0, 0, 3, 1, 5, 1, 3, 3, 79
Cb phrygian (7b), 1, 5, 1, 5, 1, 3, 2, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 2, 1, 5, 1, 2, 2, 48
C# phrygian (7#), 0, 6, 0, 6, 0, 5, 2, 2, 2, 2, 2, 2, 2, 5, 3, 1, 1, 3, 1, 3, 1, 2, 1, 1, 1, 4, 0, 4, 0, 4, 2, 68
Cb lydian (7b), 0, 4, 0, 4, 0, 4, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 3, 0, 4, 0, 3, 1, 47
C# lydian (7#), 2, 8, 2, 8, 2, 4, 4, 2, 2, 4, 2, 4, 2, 4, 3, 1, 1, 3, 1, 5, 3, 2, 1, 1, 1, 4, 0, 4, 0, 4, 2, 86
Cb mixolydian (7b), 1, 5, 1, 5, 1, 2, 3, 2, 2, 3, 2, 3, 5, 3, 2, 0, 0, 2, 0, 3, 1, 2, 0, 0, 0, 3, 1, 5, 1, 4, 2, 64
C# mixolydian (7#), 2, 8, 2, 8, 2, 4, 2, 0, 0, 2, 0, 2, 2, 2, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 2, 0, 4, 0, 3, 1, 61
Cb aeolian (7b), 0, 0, 0, 0, 3, 1, 2, 2, 2, 2, 2, 2, 5, 3, 2, 0, 0, 2, 0, 2, 0, 4, 0, 0, 0, 4, 2, 2, 5, 5, 4, 56
C# aeolian (7#), 2, 8, 2, 8, 2, 4, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 1, 1, 5, 1, 2, 2, 54
Cb locrian (7b), 0, 6, 0, 6, 0, 5, 2, 2, 2, 2, 2, 2, 2, 5, 3, 1, 1, 3, 1, 3, 1, 0, 1, 1, 1, 4, 0, 4, 1, 4, 0, 65
C# locrian (7#), 2, 8, 2, 8, 2, 5, 4, 2, 2, 4, 2, 4, 2, 5, 3, 1, 1, 3, 1, 5, 3, 3, 1, 1, 1, 4, 1, 5, 2, 4, 3, 94
