 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, rowcost
A lydian (3#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
Eb mixolydian (3b), 2, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 1, 3, 2, 0, 2, 0, 1, 1, 2, 2, 2, 3, 1, 0, 0, 3, 4, 1, 1, 1, 3, 0, 0, 1, 2, 2, 2, 0, 3, 2, 0, 0, 66
A mixolydian (3#), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 3, 0, 4, 2, 0, 0, 58
Eb aeolian (3b), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 4, 1, 2, 3, 4, 1, 2, 3, 2, 1, 3, 1, 4, 3, 0, 1, 119
A aeolian (3#), 2, 1, 1, 0, 2, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 2, 2, 1, 1, 1, 1, 1, 0, 2, 1, 2, 0, 0, 0, 3, 4, 0, 2, 1, 0, 2, 3, 3, 2, 3, 1, 0, 0, 5, 4, 1, 1, 2, 5, 2, 1, 2, 1, 2, 2, 1, 4, 2, 1, 0, 91
Eb locrian (3b), 0, 1, 3, 2, 1, 2, 2, 1, 1, 1, 0, 1, 0, 1, 3, 2, 1, 2, 2, 1, 1, 1, 0, 2, 2, 2, 3, 2, 2, 2, 3, 5, 1, 2, 0, 0, 0, 3, 2, 4, 1, 1, 0, 2, 6, 5, 2, 2, 2, 3, 1, 2, 1, 2, 1, 5, 2, 5, 2, 0, 1, 110
A locrian (3#), 1, 2, 4, 2, 2, 3, 2, 1, 2, 2, 0, 2, 1, 2, 4, 2, 2, 3, 2, 1, 2, 2, 0, 3, 3, 3, 4, 3, 3, 3, 4, 4, 2, 2, 0, 1, 1, 3, 2, 5, 2, 2, 0, 2, 7, 6, 2, 3, 3, 4, 1, 3, 2, 3, 1, 4, 2, 5, 3, 0, 2, 147
Ab major (4b), 3, 2, 3, 2, 3, 3, 1, 1, 2, 3, 0, 2, 3, 2, 3, 2, 3, 3, 1, 1, 2, 3, 0, 2, 3, 3, 3, 2, 2, 2, 4, 4, 2, 2, 0, 2, 2, 3, 3, 3, 4, 2, 0, 1, 6, 6, 2, 3, 3, 5, 1, 2, 3, 3, 2, 3, 1, 4, 3, 0, 1, 145
E major (4#), 3, 2, 3, 2, 3, 4, 1, 1, 2, 3, 0, 2, 3, 2, 3, 2, 3, 4, 1, 1, 2, 3, 0, 2, 4, 3, 3, 2, 2, 2, 5, 4, 2, 1, 0, 2, 2, 3, 3, 5, 5, 2, 0, 1, 7, 6, 2, 3, 3, 6, 1, 2, 3, 3, 2, 4, 1, 5, 4, 0, 1, 156
F minor (4b), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 5, 1, 2, 3, 4, 1, 2, 3, 2, 1, 2, 1, 3, 2, 0, 1, 116
C# minor (4#), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 2, 0, 4, 2, 0, 0, 57
F minor mel (4b), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 5, 1, 2, 3, 4, 1, 2, 3, 2, 1, 2, 1, 3, 2, 0, 1, 116
C# minor mel (4#), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 2, 0, 4, 2, 0, 0, 57
Ab major blues (4b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
E major blues (4#), 2, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 1, 3, 2, 0, 2, 0, 1, 1, 2, 2, 2, 3, 1, 0, 0, 3, 4, 1, 1, 1, 3, 0, 0, 1, 2, 2, 2, 0, 3, 2, 0, 0, 66
F minor blues (4b), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 3, 0, 4, 2, 0, 0, 58
C# minor blues (4#), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 4, 1, 2, 3, 4, 1, 2, 3, 2, 1, 3, 1, 4, 3, 0, 1, 119
Ab dorian (4b), 2, 1, 1, 0, 2, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 2, 2, 1, 1, 1, 1, 1, 0, 2, 1, 2, 0, 0, 0, 3, 4, 0, 2, 1, 0, 2, 3, 3, 2, 3, 1, 0, 0, 5, 4, 1, 1, 2, 5, 2, 1, 2, 1, 2, 2, 1, 4, 2, 1, 0, 91
E dorian (4#), 2, 1, 3, 3, 2, 4, 1, 1, 1, 2, 0, 4, 2, 1, 3, 3, 2, 4, 1, 1, 1, 2, 0, 4, 3, 3, 3, 3, 3, 2, 3, 5, 5, 1, 1, 1, 1, 2, 4, 3, 4, 1, 1, 2, 9, 8, 2, 3, 3, 4, 0, 1, 4, 2, 0, 7, 1, 3, 3, 0, 1, 150
Ab phrygian (4b), 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 0, 1, 1, 2, 1, 1, 1, 1, 3, 3, 1, 2, 0, 1, 0, 3, 3, 2, 2, 1, 0, 1, 4, 5, 2, 2, 2, 2, 0, 0, 2, 1, 2, 3, 1, 2, 1, 0, 0, 88
E phrygian (4#), 3, 5, 3, 2, 1, 2, 3, 2, 4, 4, 1, 3, 3, 5, 3, 2, 1, 2, 3, 2, 4, 4, 1, 4, 3, 6, 4, 3, 3, 1, 5, 6, 4, 3, 2, 1, 3, 5, 4, 6, 3, 3, 1, 3, 11, 9, 5, 5, 4, 2, 1, 1, 3, 1, 2, 7, 3, 5, 1, 1, 1, 198
Ab lydian (4b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
E lydian (4#), 0, 1, 3, 2, 1, 2, 2, 1, 1, 1, 0, 1, 0, 1, 3, 2, 1, 2, 2, 1, 1, 1, 0, 2, 2, 2, 3, 2, 2, 2, 3, 5, 1, 2, 0, 0, 0, 3, 2, 4, 1, 1, 0, 2, 6, 5, 2, 2, 2, 3, 1, 2, 1, 2, 1, 5, 2, 5, 2, 0, 1, 110
Ab mixolydian (4b), 1, 2, 4, 2, 2, 3, 2, 1, 2, 2, 0, 2, 1, 2, 4, 2, 2, 3, 2, 1, 2, 2, 0, 3, 3, 3, 4, 3, 3, 3, 4, 4, 2, 2, 0, 1, 1, 3, 2, 5, 2, 2, 0, 2, 7, 6, 2, 3, 3, 4, 1, 3, 2, 3, 1, 4, 2, 5, 3, 0, 2, 147
E mixolydian (4#), 3, 2, 3, 2, 3, 3, 1, 1, 2, 3, 0, 2, 3, 2, 3, 2, 3, 3, 1, 1, 2, 3, 0, 2, 3, 3, 3, 2, 2, 2, 4, 4, 2, 2, 0, 2, 2, 3, 3, 3, 4, 2, 0, 1, 6, 6, 2, 3, 3, 5, 1, 2, 3, 3, 2, 3, 1, 4, 3, 0, 1, 145
Ab aeolian (4b), 3, 2, 3, 2, 3, 4, 1, 1, 2, 3, 0, 2, 3, 2, 3, 2, 3, 4, 1, 1, 2, 3, 0, 2, 4, 3, 3, 2, 2, 2, 5, 4, 2, 1, 0, 2, 2, 3, 3, 5, 5, 2, 0, 1, 7, 6, 2, 3, 3, 6, 1, 2, 3, 3, 2, 4, 1, 5, 4, 0, 1, 156
E aeolian (4#), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 5, 1, 2, 3, 4, 1, 2, 3, 2, 1, 2, 1, 3, 2, 0, 1, 116
Ab locrian (4b), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 2, 0, 4, 2, 0, 0, 57
E locrian (4#), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 5, 1, 2, 3, 4, 1, 2, 3, 2, 1, 2, 1, 3, 2, 0, 1, 116
Db major (5b), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 2, 0, 4, 2, 0, 0, 57
B major (5#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
Bb minor (5b), 2, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 1, 3, 2, 0, 2, 0, 1, 1, 2, 2, 2, 3, 1, 0, 0, 3, 4, 1, 1, 1, 3, 0, 0, 1, 2, 2, 2, 0, 3, 2, 0, 0, 66
G# minor (5#), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 3, 0, 4, 2, 0, 0, 58
Bb minor mel (5b), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 4, 1, 2, 3, 4, 1, 2, 3, 2, 1, 3, 1, 4, 3, 0, 1, 119
G# minor mel (5#), 2, 1, 1, 0, 2, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 2, 2, 1, 1, 1, 1, 1, 0, 2, 1, 2, 0, 0, 0, 3, 4, 0, 2, 1, 0, 2, 3, 3, 2, 3, 1, 0, 0, 5, 4, 1, 1, 2, 5, 2, 1, 2, 1, 2, 2, 1, 4, 2, 1, 0, 91
Db major blues (5b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
B major blues (5#), 0, 1, 3, 2, 1, 2, 2, 1, 1, 1, 0, 1, 0, 1, 3, 2, 1, 2, 2, 1, 1, 1, 0, 2, 2, 2, 3, 2, 2, 2, 3, 5, 1, 2, 0, 0, 0, 3, 2, 4, 1, 1, 0, 2, 6, 5, 2, 2, 2, 3, 1, 2, 1, 2, 1, 5, 2, 5, 2, 0, 1, 110
Bb minor blues (5b), 1, 2, 4, 2, 2, 3, 2, 1, 2, 2, 0, 2, 1, 2, 4, 2, 2, 3, 2, 1, 2, 2, 0, 3, 3, 3, 4, 3, 3, 3, 4, 4, 2, 2, 0, 1, 1, 3, 2, 5, 2, 2, 0, 2, 7, 6, 2, 3, 3, 4, 1, 3, 2, 3, 1, 4, 2, 5, 3, 0, 2, 147
G# minor blues (5#), 3, 2, 3, 2, 3, 3, 1, 1, 2, 3, 0, 2, 3, 2, 3, 2, 3, 3, 1, 1, 2, 3, 0, 2, 3, 3, 3, 2, 2, 2, 4, 4, 2, 2, 0, 2, 2, 3, 3, 3, 4, 2, 0, 1, 6, 6, 2, 3, 3, 5, 1, 2, 3, 3, 2, 3, 1, 4, 3, 0, 1, 145
Db dorian (5b), 3, 2, 3, 2, 3, 4, 1, 1, 2, 3, 0, 2, 3, 2, 3, 2, 3, 4, 1, 1, 2, 3, 0, 2, 4, 3, 3, 2, 2, 2, 5, 4, 2, 1, 0, 2, 2, 3, 3, 5, 5, 2, 0, 1, 7, 6, 2, 3, 3, 6, 1, 2, 3, 3, 2, 4, 1, 5, 4, 0, 1, 156
B dorian (5#), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 5, 1, 2, 3, 4, 1, 2, 3, 2, 1, 2, 1, 3, 2, 0, 1, 116
Db phrygian (5b), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 2, 0, 4, 2, 0, 0, 57
B phrygian (5#), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 5, 1, 2, 3, 4, 1, 2, 3, 2, 1, 2, 1, 3, 2, 0, 1, 116
Db lydian (5b), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 2, 0, 4, 2, 0, 0, 57
B lydian (5#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
Db mixolydian (5b), 2, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 1, 3, 2, 0, 2, 0, 1, 1, 2, 2, 2, 3, 1, 0, 0, 3, 4, 1, 1, 1, 3, 0, 0, 1, 2, 2, 2, 0, 3, 2, 0, 0, 66
B mixolydian (5#), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 3, 0, 4, 2, 0, 0, 58
Db aeolian (5b), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 4, 1, 2, 3, 4, 1, 2, 3, 2, 1, 3, 1, 4, 3, 0, 1, 119
B aeolian (5#), 2, 1, 1, 0, 2, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 2, 2, 1, 1, 1, 1, 1, 0, 2, 1, 2, 0, 0, 0, 3, 4, 0, 2, 1, 0, 2, 3, 3, 2, 3, 1, 0, 0, 5, 4, 1, 1, 2, 5, 2, 1, 2, 1, 2, 2, 1, 4, 2, 1, 0, 91
Db locrian (5b), 2, 1, 3, 3, 2, 4, 1, 1, 1, 2, 0, 4, 2, 1, 3, 3, 2, 4, 1, 1, 1, 2, 0, 4, 3, 3, 3, 3, 3, 2, 3, 5, 5, 1, 1, 1, 1, 2, 4, 3, 4, 1, 1, 2, 9, 8, 2, 3, 3, 4, 0, 1, 4, 2, 0, 7, 1, 3, 3, 0, 1, 150
B locrian (5#), 4, 4, 5, 1, 2, 3, 3, 2, 5, 5, 1, 3, 4, 4, 5, 1, 2, 3, 3, 2, 5, 5, 1, 4, 2, 5, 6, 3, 3, 2, 6, 8, 4, 3, 1, 2, 2, 2, 4, 8, 3, 4, 0, 2, 13, 10, 4, 5, 4, 4, 2, 3, 3, 2, 2, 6, 3, 4, 2, 1, 2, 217
Gb major (6b), 3, 5, 3, 2, 1, 2, 3, 2, 4, 4, 1, 3, 3, 5, 3, 2, 1, 2, 3, 2, 4, 4, 1, 4, 3, 6, 4, 3, 3, 1, 5, 6, 4, 3, 2, 1, 3, 5, 4, 6, 3, 3, 1, 3, 11, 9, 5, 5, 4, 2, 1, 1, 3, 1, 2, 7, 3, 5, 1, 1, 1, 198
F# major (6#), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
Eb minor (6b), 0, 1, 3, 2, 1, 2, 2, 1, 1, 1, 0, 1, 0, 1, 3, 2, 1, 2, 2, 1, 1, 1, 0, 2, 2, 2, 3, 2, 2, 2, 3, 5, 1, 2, 0, 0, 0, 3, 2, 4, 1, 1, 0, 2, 6, 5, 2, 2, 2, 3, 1, 2, 1, 2, 1, 5, 2, 5, 2, 0, 1, 110
D# minor (6#), 1, 2, 4, 2, 2, 3, 2, 1, 2, 2, 0, 2, 1, 2, 4, 2, 2, 3, 2, 1, 2, 2, 0, 3, 3, 3, 4, 3, 3, 3, 4, 4, 2, 2, 0, 1, 1, 3, 2, 5, 2, 2, 0, 2, 7, 6, 2, 3, 3, 4, 1, 3, 2, 3, 1, 4, 2, 5, 3, 0, 2, 147
Eb minor mel (6b), 3, 2, 3, 2, 3, 3, 1, 1, 2, 3, 0, 2, 3, 2, 3, 2, 3, 3, 1, 1, 2, 3, 0, 2, 3, 3, 3, 2, 2, 2, 4, 4, 2, 2, 0, 2, 2, 3, 3, 3, 4, 2, 0, 1, 6, 6, 2, 3, 3, 5, 1, 2, 3, 3, 2, 3, 1, 4, 3, 0, 1, 145
D# minor mel (6#), 3, 2, 3, 2, 3, 4, 1, 1, 2, 3, 0, 2, 3, 2, 3, 2, 3, 4, 1, 1, 2, 3, 0, 2, 4, 3, 3, 2, 2, 2, 5, 4, 2, 1, 0, 2, 2, 3, 3, 5, 5, 2, 0, 1, 7, 6, 2, 3, 3, 6, 1, 2, 3, 3, 2, 4, 1, 5, 4, 0, 1, 156
Gb major blues (6b), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 5, 1, 2, 3, 4, 1, 2, 3, 2, 1, 2, 1, 3, 2, 0, 1, 116
F# major blues (6#), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 2, 0, 4, 2, 0, 0, 57
Eb minor blues (6b), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 5, 1, 2, 3, 4, 1, 2, 3, 2, 1, 2, 1, 3, 2, 0, 1, 116
D# minor blues (6#), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 2, 0, 4, 2, 0, 0, 57
Gb dorian (6b), 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 2, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 5, 4, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 79
F# dorian (6#), 2, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 1, 3, 2, 0, 2, 0, 1, 1, 2, 2, 2, 3, 1, 0, 0, 3, 4, 1, 1, 1, 3, 0, 0, 1, 2, 2, 2, 0, 3, 2, 0, 0, 66
Gb phrygian (6b), 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 0, 4, 3, 0, 0, 1, 4, 1, 1, 1, 2, 1, 3, 0, 4, 2, 0, 0, 58
F# phrygian (6#), 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 0, 2, 3, 2, 3, 2, 2, 2, 3, 3, 2, 2, 0, 1, 1, 3, 3, 2, 2, 1, 0, 1, 6, 4, 1, 2, 3, 4, 1, 2, 3, 2, 1, 3, 1, 4, 3, 0, 1, 119
Gb lydian (6b), 4, 7, 7, 2, 1, 2, 5, 3, 6, 2, 2, 4, 4, 7, 7, 2, 1, 2, 5, 3, 6, 2, 2, 6, 2, 9, 4, 4, 4, 2, 7, 7, 8, 5, 4, 1, 4, 4, 7, 7, 6, 3, 4, 7, 13, 14, 5, 5, 3, 3, 0, 2, 2, 3, 1, 9, 5, 4, 4, 2, 2, 268
F# lydian (6#), 3, 5, 4, 1, 1, 1, 3, 2, 4, 2, 1, 2, 3, 5, 4, 1, 1, 1, 3, 2, 4, 2, 1, 3, 2, 6, 2, 2, 2, 1, 5, 4, 5, 3, 2, 1, 3, 3, 4, 5, 4, 2, 2, 4, 9, 9, 3, 3, 2, 2, 0, 1, 1, 2, 1, 5, 3, 3, 3, 1, 1, 170
Gb mixolydian (6b), 6, 7, 8, 2, 1, 3, 6, 4, 8, 4, 3, 5, 6, 7, 8, 2, 1, 3, 6, 4, 8, 4, 3, 7, 4, 9, 6, 5, 5, 3, 7, 8, 9, 6, 5, 2, 6, 5, 8, 9, 6, 5, 4, 7, 15, 16, 5, 7, 5, 3, 1, 3, 4, 3, 1, 10, 6, 5, 4, 3, 3, 329
F# mixolydian (6#), 5, 5, 5, 1, 1, 2, 4, 3, 6, 4, 2, 3, 5, 5, 5, 1, 1, 2, 4, 3, 6, 4, 2, 4, 4, 6, 4, 3, 3, 2, 5, 5, 6, 4, 3, 2, 5, 4, 5, 7, 4, 4, 2, 4, 11, 11, 3, 5, 4, 2, 1, 2, 3, 2, 1, 6, 4, 4, 3, 2, 2, 231
Gb aeolian (6b), 5, 8, 7, 2, 0, 2, 6, 4, 7, 3, 3, 4, 5, 8, 7, 2, 0, 2, 6, 4, 7, 3, 3, 6, 3, 10, 5, 4, 4, 2, 8, 8, 8, 6, 5, 1, 5, 5, 8, 8, 5, 4, 4, 7, 14, 15, 6, 6, 4, 2, 1, 2, 3, 2, 2, 10, 6, 5, 3, 3, 2, 300
