 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, rowcost
Bb minor (5b), 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,  ,  ,  , 0,  ,  , 0, 0, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 5
G# minor (5#), 0, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1,  ,  ,  , 0,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 9
Bb minor mel (5b), 2, 3, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 35
G# minor mel (5#), 1, 3, 1, 4, 0, 1, 1, 2, 1, 1, 1, 2, 0, 1,  ,  ,  , 0,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 21
Db major blues (5b), 1, 2, 0, 3, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1,  ,  ,  , 1,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 17
B major blues (5#), 1, 3, 0, 5, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0,  ,  ,  , 1,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 18
Bb minor blues (5b), 2, 3, 1, 4, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 35
G# minor blues (5#), 2, 2, 1, 3, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 35
Db dorian (5b), 2, 3, 1, 5, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 38
B dorian (5#), 2, 2, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 34
Db phrygian (5b), 0, 1, 0, 3, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1,  ,  ,  , 0,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 10
B phrygian (5#), 2, 2, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 34
Db lydian (5b), 0, 1, 0, 3, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1,  ,  ,  , 0,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 10
B lydian (5#), 1, 2, 0, 3, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1,  ,  ,  , 1,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 17
Db mixolydian (5b), 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,  ,  ,  , 0,  ,  , 0, 0, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 5
B mixolydian (5#), 0, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1,  ,  ,  , 0,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 9
Db aeolian (5b), 2, 3, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 35
B aeolian (5#), 1, 3, 1, 4, 0, 1, 1, 2, 1, 1, 1, 2, 0, 1,  ,  ,  , 0,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 21
Db locrian (5b), 4, 3, 1, 3, 2, 3, 1, 1, 2, 2, 1, 1, 3, 3,  ,  ,  , 1,  ,  , 2, 2, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 39
B locrian (5#), 4, 4, 2, 5, 2, 2, 2, 3, 2, 3, 2, 3, 2, 1,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 46
Gb major (6b), 4, 2, 1, 3, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1,  ,  ,  , 1,  ,  , 1, 1, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 26
F# major (6#), 1, 2, 0, 3, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1,  ,  ,  , 1,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 17
Eb minor (6b), 1, 3, 0, 5, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0,  ,  ,  , 1,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 18
D# minor (6#), 2, 3, 1, 4, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 35
Eb minor mel (6b), 2, 2, 1, 3, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 35
D# minor mel (6#), 2, 3, 1, 5, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 38
Gb major blues (6b), 2, 2, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 34
F# major blues (6#), 0, 1, 0, 3, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1,  ,  ,  , 0,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 10
Eb minor blues (6b), 2, 2, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 34
D# minor blues (6#), 0, 1, 0, 3, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1,  ,  ,  , 0,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 10
Gb dorian (6b), 1, 2, 0, 3, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1,  ,  ,  , 1,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 17
F# dorian (6#), 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1,  ,  ,  , 0,  ,  , 0, 0, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 5
Gb phrygian (6b), 0, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1,  ,  ,  , 0,  ,  , 0, 0, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 9
F# phrygian (6#), 2, 3, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 35
Gb lydian (6b), 7, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2,  ,  ,  , 0,  ,  , 2, 2, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 20
F# lydian (6#), 4, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1,  ,  ,  , 0,  ,  , 1, 1, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 11
Gb mixolydian (6b), 9, 1, 2, 5, 1, 1, 2, 2, 4, 2, 2, 2, 3, 3,  ,  ,  , 0,  ,  , 3, 3, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 49
F# mixolydian (6#), 6, 1, 2, 4, 1, 1, 2, 2, 3, 2, 2, 2, 2, 2,  ,  ,  , 0,  ,  , 2, 2, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 40
Gb aeolian (6b), 8, 1, 1, 4, 0, 0, 1, 1, 3, 1, 1, 1, 2, 2,  ,  ,  , 0,  ,  , 2, 2, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 30
F# aeolian (6#), 5, 1, 1, 3, 0, 0, 1, 1, 2, 1, 1, 1, 1, 1,  ,  ,  , 0,  ,  , 1, 1, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 21
Gb locrian (6b), 7, 2, 2, 5, 2, 2, 2, 2, 4, 3, 2, 2, 4, 3,  ,  ,  , 1,  ,  , 3, 3, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 53
F# locrian (6#), 5, 2, 2, 4, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2,  ,  ,  , 1,  ,  , 2, 2, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 45
Cb major (7b), 10, 5, 3, 6, 1, 1, 3, 3, 5, 3, 3, 3, 3, 3,  ,  ,  , 0,  ,  , 3, 3, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 62
C# major (7#), 4, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1,  ,  ,  , 0,  ,  , 1, 1, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 11
Ab minor (7b), 8, 1, 2, 4, 1, 1, 2, 2, 3, 2, 2, 2, 2, 2,  ,  ,  , 0,  ,  , 2, 2, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 42
A# minor (7#), 2, 0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 0, 2, 3,  ,  ,  , 0,  ,  , 2, 2, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 16
Ab minor mel (7b), 7, 1, 1, 3, 0, 0, 1, 1, 2, 1, 1, 1, 1, 1,  ,  ,  , 0,  ,  , 1, 1, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 23
A# minor mel (7#), 2, 0, 0, 3, 0, 1, 0, 0, 2, 0, 0, 0, 2, 3,  ,  ,  , 0,  ,  , 2, 2, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 17
Cb major blues (7b), 10, 6, 3, 7, 2, 2, 3, 4, 5, 4, 3, 4, 4, 3,  ,  ,  , 1,  ,  , 3, 3, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 73
C# major blues (7#), 7, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2,  ,  ,  , 0,  ,  , 2, 2, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 20
Ab minor blues (7b), 4, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1,  ,  ,  , 0,  ,  , 1, 1, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 11
A# minor blues (7#), 9, 1, 2, 5, 1, 1, 2, 2, 4, 2, 2, 2, 3, 3,  ,  ,  , 0,  ,  , 3, 3, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 49
Cb dorian (7b), 6, 1, 2, 4, 1, 1, 2, 2, 3, 2, 2, 2, 2, 2,  ,  ,  , 0,  ,  , 2, 2, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 40
C# dorian (7#), 8, 1, 1, 4, 0, 0, 1, 1, 3, 1, 1, 1, 2, 2,  ,  ,  , 0,  ,  , 2, 2, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 30
Cb phrygian (7b), 5, 1, 1, 3, 0, 0, 1, 1, 2, 1, 1, 1, 1, 1,  ,  ,  , 0,  ,  , 1, 1, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 21
C# phrygian (7#), 7, 2, 2, 5, 2, 2, 2, 2, 4, 3, 2, 2, 4, 3,  ,  ,  , 1,  ,  , 3, 3, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 53
Cb lydian (7b), 5, 2, 2, 4, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2,  ,  ,  , 1,  ,  , 2, 2, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 45
C# lydian (7#), 10, 5, 3, 6, 1, 1, 3, 3, 5, 3, 3, 3, 3, 3,  ,  ,  , 0,  ,  , 3, 3, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 62
Cb mixolydian (7b), 4, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1,  ,  ,  , 0,  ,  , 1, 1, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 11
C# mixolydian (7#), 8, 1, 2, 4, 1, 1, 2, 2, 3, 2, 2, 2, 2, 2,  ,  ,  , 0,  ,  , 2, 2, 1, 1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 42
Cb aeolian (7b), 2, 0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 0, 2, 3,  ,  ,  , 0,  ,  , 2, 2, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 16
C# aeolian (7#), 7, 1, 1, 3, 0, 0, 1, 1, 2, 1, 1, 1, 1, 1,  ,  ,  , 0,  ,  , 1, 1, 0, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 0, 0, 23
Cb locrian (7b), 6, 6, 3, 7, 2, 2, 3, 4, 3, 4, 3, 4, 2, 1,  ,  ,  , 1,  ,  , 1, 1, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 59
C# locrian (7#), 10, 6, 3, 7, 2, 2, 3, 4, 5, 4, 3, 4, 4, 3,  ,  ,  , 1,  ,  , 3, 3, 2, 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 1, 1, 73
