 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, rowcost
Db major blues (5b), 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 20
B major blues (5#), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1,  , 1, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 44
Bb minor blues (5b), 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 3, 1, 2, 1,  , 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 3, 1, 2, 1, 61
G# minor blues (5#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 38
Db dorian (5b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 39
B dorian (5#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
Db phrygian (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
B phrygian (5#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
Db lydian (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
B lydian (5#), 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 20
Db mixolydian (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
B mixolydian (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
Db aeolian (5b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
B aeolian (5#), 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0,  , 2, 1, 2, 1, 2, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 24
Db locrian (5b), 1, 2, 2, 2, 2, 2, 3, 1, 0, 2, 1, 2, 3, 2, 2, 0,  , 0, 1, 0, 1, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 1, 0, 2, 1, 2, 3, 2, 2, 0, 58
B locrian (5#), 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 4, 2, 2, 1,  , 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 4, 2, 2, 1, 78
Gb major (6b), 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 4, 3, 2, 1,  , 1, 3, 1, 2, 1, 3, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 4, 3, 2, 1, 79
F# major (6#), 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 20
Eb minor (6b), 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1,  , 1, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 44
D# minor (6#), 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 3, 1, 2, 1,  , 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 2, 3, 1, 2, 1, 61
Eb minor mel (6b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 38
D# minor mel (6#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 39
Gb major blues (6b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
F# major blues (6#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
Eb minor blues (6b), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
D# minor blues (6#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
Gb dorian (6b), 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0,  , 1, 1, 1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 20
F# dorian (6#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Gb phrygian (6b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  , 1, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
F# phrygian (6#), 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0,  , 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 1, 0, 37
Gb lydian (6b), 4, 4, 4, 4, 4, 4, 2, 0, 2, 2, 2, 4, 4, 2, 4, 2,  , 0, 2, 0, 0, 0, 2, 0, 2, 4, 4, 4, 4, 4, 2, 0, 2, 2, 2, 4, 4, 2, 4, 2, 98
F# lydian (6#), 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 1, 2, 2, 1, 2, 1,  , 0, 1, 0, 0, 0, 1, 0, 1, 2, 2, 2, 2, 2, 1, 0, 1, 1, 1, 2, 2, 1, 2, 1, 49
Gb mixolydian (6b), 4, 5, 5, 5, 5, 5, 3, 0, 3, 3, 3, 5, 6, 3, 5, 2,  , 1, 3, 1, 1, 1, 3, 1, 3, 5, 5, 5, 5, 5, 3, 0, 3, 3, 3, 5, 6, 3, 5, 2, 134
F# mixolydian (6#), 2, 3, 3, 3, 3, 3, 2, 0, 2, 2, 2, 3, 4, 2, 3, 1,  , 1, 2, 1, 1, 1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 0, 2, 2, 2, 3, 4, 2, 3, 1, 85
Gb aeolian (6b), 4, 4, 4, 4, 4, 4, 2, 0, 3, 3, 3, 4, 5, 3, 4, 2,  , 1, 3, 1, 1, 1, 3, 0, 3, 4, 4, 4, 4, 4, 2, 0, 3, 3, 3, 4, 5, 3, 4, 2, 115
F# aeolian (6#), 2, 2, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 3, 2, 2, 1,  , 1, 2, 1, 1, 1, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 3, 2, 2, 1, 66
Gb locrian (6b), 4, 5, 5, 5, 5, 5, 4, 1, 3, 4, 3, 5, 7, 4, 5, 2,  , 1, 4, 1, 2, 1, 4, 1, 3, 5, 5, 5, 5, 5, 4, 1, 3, 4, 3, 5, 7, 4, 5, 2, 147
F# locrian (6#), 2, 3, 3, 3, 3, 3, 3, 1, 2, 3, 2, 3, 5, 3, 3, 1,  , 1, 3, 1, 2, 1, 3, 1, 2, 3, 3, 3, 3, 3, 3, 1, 2, 3, 2, 3, 5, 3, 3, 1, 98
Cb major (7b), 4, 5, 5, 5, 5, 5, 3, 0, 4, 4, 4, 5, 7, 4, 5, 2,  , 2, 4, 2, 2, 2, 4, 1, 4, 5, 5, 5, 5, 5, 3, 0, 4, 4, 4, 5, 7, 4, 5, 2, 151
C# major (7#), 3, 3, 3, 3, 3, 3, 1, 0, 2, 1, 1, 3, 3, 1, 3, 2,  , 0, 2, 0, 0, 0, 2, 0, 1, 3, 3, 3, 3, 3, 1, 0, 2, 1, 1, 3, 3, 1, 3, 2, 72
Ab minor (7b), 1, 2, 2, 2, 2, 2, 2, 0, 1, 2, 2, 2, 3, 2, 2, 0,  , 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 2, 2, 2, 3, 2, 2, 0, 63
A# minor (7#), 4, 4, 4, 4, 4, 4, 2, 0, 2, 2, 2, 4, 4, 2, 4, 2,  , 0, 2, 0, 0, 0, 2, 0, 2, 4, 4, 4, 4, 4, 2, 0, 2, 2, 2, 4, 4, 2, 4, 2, 98
Ab minor mel (7b), 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 2, 1, 2, 2, 1, 0,  , 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 2, 2, 1, 2, 2, 1, 0, 44
A# minor mel (7#), 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 0,  , 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 0, 53
Cb major blues (7b), 4, 5, 5, 5, 5, 5, 4, 1, 4, 5, 4, 5, 8, 5, 5, 2,  , 3, 5, 3, 3, 3, 5, 2, 5, 5, 5, 5, 5, 5, 4, 1, 4, 5, 4, 5, 8, 5, 5, 2, 169
C# major blues (7#), 4, 4, 4, 4, 4, 4, 2, 0, 2, 2, 2, 4, 4, 2, 4, 2,  , 0, 2, 0, 0, 0, 2, 0, 2, 4, 4, 4, 4, 4, 2, 0, 2, 2, 2, 4, 4, 2, 4, 2, 98
Ab minor blues (7b), 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 1, 2, 2, 1, 2, 1,  , 0, 1, 0, 0, 0, 1, 0, 1, 2, 2, 2, 2, 2, 1, 0, 1, 1, 1, 2, 2, 1, 2, 1, 49
A# minor blues (7#), 4, 5, 5, 5, 5, 5, 3, 0, 3, 3, 3, 5, 6, 3, 5, 2,  , 1, 3, 1, 1, 1, 3, 1, 3, 5, 5, 5, 5, 5, 3, 0, 3, 3, 3, 5, 6, 3, 5, 2, 134
Cb dorian (7b), 2, 3, 3, 3, 3, 3, 2, 0, 2, 2, 2, 3, 4, 2, 3, 1,  , 1, 2, 1, 1, 1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 0, 2, 2, 2, 3, 4, 2, 3, 1, 85
C# dorian (7#), 4, 4, 4, 4, 4, 4, 2, 0, 3, 3, 3, 4, 5, 3, 4, 2,  , 1, 3, 1, 1, 1, 3, 0, 3, 4, 4, 4, 4, 4, 2, 0, 3, 3, 3, 4, 5, 3, 4, 2, 115
Cb phrygian (7b), 2, 2, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 3, 2, 2, 1,  , 1, 2, 1, 1, 1, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 3, 2, 2, 1, 66
C# phrygian (7#), 4, 5, 5, 5, 5, 5, 4, 1, 3, 4, 3, 5, 7, 4, 5, 2,  , 1, 4, 1, 2, 1, 4, 1, 3, 5, 5, 5, 5, 5, 4, 1, 3, 4, 3, 5, 7, 4, 5, 2, 147
Cb lydian (7b), 2, 3, 3, 3, 3, 3, 3, 1, 2, 3, 2, 3, 5, 3, 3, 1,  , 1, 3, 1, 2, 1, 3, 1, 2, 3, 3, 3, 3, 3, 3, 1, 2, 3, 2, 3, 5, 3, 3, 1, 98
C# lydian (7#), 4, 5, 5, 5, 5, 5, 3, 0, 4, 4, 4, 5, 7, 4, 5, 2,  , 2, 4, 2, 2, 2, 4, 1, 4, 5, 5, 5, 5, 5, 3, 0, 4, 4, 4, 5, 7, 4, 5, 2, 151
Cb mixolydian (7b), 3, 3, 3, 3, 3, 3, 1, 0, 2, 1, 1, 3, 3, 1, 3, 2,  , 0, 2, 0, 0, 0, 2, 0, 1, 3, 3, 3, 3, 3, 1, 0, 2, 1, 1, 3, 3, 1, 3, 2, 72
C# mixolydian (7#), 1, 2, 2, 2, 2, 2, 2, 0, 1, 2, 2, 2, 3, 2, 2, 0,  , 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 2, 2, 2, 3, 2, 2, 0, 63
Cb aeolian (7b), 4, 4, 4, 4, 4, 4, 2, 0, 2, 2, 2, 4, 4, 2, 4, 2,  , 0, 2, 0, 0, 0, 2, 0, 2, 4, 4, 4, 4, 4, 2, 0, 2, 2, 2, 4, 4, 2, 4, 2, 98
C# aeolian (7#), 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 2, 1, 2, 2, 1, 0,  , 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 2, 2, 1, 2, 2, 1, 0, 44
Cb locrian (7b), 2, 3, 3, 3, 3, 3, 2, 1, 4, 3, 2, 3, 6, 3, 3, 2,  , 3, 5, 3, 3, 3, 5, 2, 5, 3, 3, 3, 3, 3, 2, 1, 4, 3, 2, 3, 6, 3, 3, 2, 119
C# locrian (7#), 4, 5, 5, 5, 5, 5, 4, 1, 4, 5, 4, 5, 8, 5, 5, 2,  , 3, 5, 3, 3, 3, 5, 2, 5, 5, 5, 5, 5, 5, 4, 1, 4, 5, 4, 5, 8, 5, 5, 2, 169
