 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, rowcost
Gb aeolian (6b), 2, 4, 2, 2, 3, 4, 3, 1, 2, 5, 2, 2, 2, 5, 2, 4, 3, 2, 4, 2, 2, 3, 4, 3, 3, 2, 4, 2, 2, 81
F# aeolian (6#), 1, 2, 1, 1, 2, 2, 2, 1, 1, 4, 1, 1, 1, 4, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 47
Gb locrian (6b), 2, 2, 2, 0, 0, 2, 2, 1, 2, 4, 0, 0, 2, 4, 0, 2, 3, 2, 2, 2, 0, 0, 2, 2, 3, 2, 2, 2, 2, 49
F# locrian (6#), 1, 1, 1, 0, 0, 1, 1, 1, 1, 3, 0, 0, 1, 3, 0, 1, 2, 1, 1, 1, 0, 0, 1, 1, 2, 1, 1, 1, 1, 28
Cb major (7b), 2, 4, 2, 2, 2, 4, 2, 2, 2, 4, 2, 2, 2, 4, 2, 4, 4, 2, 4, 2, 2, 2, 4, 2, 4, 2, 4, 2, 2, 78
C# major (7#), 3, 4, 3, 1, 2, 4, 2, 0, 1, 3, 1, 1, 2, 3, 1, 3, 1, 3, 4, 3, 1, 2, 4, 2, 1, 3, 4, 2, 2, 66
Ab minor (7b), 2, 2, 2, 2, 3, 3, 2, 1, 1, 3, 3, 3, 0, 3, 3, 4, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 0, 0, 61
A# minor (7#), 3, 3, 3, 0, 2, 3, 4, 0, 2, 5, 0, 1, 2, 5, 0, 2, 2, 3, 3, 3, 0, 2, 3, 4, 2, 3, 3, 2, 2, 67
Ab minor mel (7b), 2, 2, 2, 2, 4, 3, 3, 1, 1, 4, 3, 3, 0, 4, 3, 4, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 2, 0, 0, 67
A# minor mel (7#), 4, 1, 4, 0, 3, 1, 5, 0, 2, 5, 1, 2, 0, 5, 1, 3, 2, 4, 1, 4, 0, 3, 1, 5, 2, 4, 1, 0, 0, 64
Cb major blues (7b), 2, 4, 2, 2, 3, 4, 3, 2, 2, 5, 2, 2, 2, 5, 2, 4, 4, 2, 4, 2, 2, 3, 4, 3, 4, 2, 4, 2, 2, 84
C# major blues (7#), 3, 5, 3, 2, 3, 4, 3, 0, 2, 4, 2, 2, 2, 4, 2, 4, 2, 3, 5, 3, 2, 3, 4, 3, 2, 3, 5, 2, 2, 84
Ab minor blues (7b), 2, 3, 2, 1, 2, 2, 2, 0, 1, 3, 1, 1, 1, 3, 1, 2, 1, 2, 3, 2, 1, 2, 2, 2, 1, 2, 3, 1, 1, 50
A# minor blues (7#), 2, 4, 2, 2, 2, 4, 2, 1, 2, 4, 2, 2, 2, 4, 2, 4, 3, 2, 4, 2, 2, 2, 4, 2, 3, 2, 4, 2, 2, 75
Cb dorian (7b), 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 3, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 41
C# dorian (7#), 2, 4, 2, 2, 3, 4, 3, 1, 2, 5, 2, 2, 2, 5, 2, 4, 3, 2, 4, 2, 2, 3, 4, 3, 3, 2, 4, 2, 2, 81
Cb phrygian (7b), 1, 2, 1, 1, 2, 2, 2, 1, 1, 4, 1, 1, 1, 4, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 47
C# phrygian (7#), 2, 2, 2, 0, 0, 2, 2, 1, 2, 4, 0, 0, 2, 4, 0, 2, 3, 2, 2, 2, 0, 0, 2, 2, 3, 2, 2, 2, 2, 49
Cb lydian (7b), 1, 1, 1, 0, 0, 1, 1, 1, 1, 3, 0, 0, 1, 3, 0, 1, 2, 1, 1, 1, 0, 0, 1, 1, 2, 1, 1, 1, 1, 28
C# lydian (7#), 2, 4, 2, 2, 2, 4, 2, 2, 2, 4, 2, 2, 2, 4, 2, 4, 4, 2, 4, 2, 2, 2, 4, 2, 4, 2, 4, 2, 2, 78
Cb mixolydian (7b), 3, 4, 3, 1, 2, 4, 2, 0, 1, 3, 1, 1, 2, 3, 1, 3, 1, 3, 4, 3, 1, 2, 4, 2, 1, 3, 4, 2, 2, 66
C# mixolydian (7#), 2, 2, 2, 2, 3, 3, 2, 1, 1, 3, 3, 3, 0, 3, 3, 4, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 0, 0, 61
Cb aeolian (7b), 3, 3, 3, 0, 2, 3, 4, 0, 2, 5, 0, 1, 2, 5, 0, 2, 2, 3, 3, 3, 0, 2, 3, 4, 2, 3, 3, 2, 2, 67
C# aeolian (7#), 2, 2, 2, 2, 4, 3, 3, 1, 1, 4, 3, 3, 0, 4, 3, 4, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 2, 0, 0, 67
Cb locrian (7b), 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 0, 0, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 38
C# locrian (7#), 2, 4, 2, 2, 3, 4, 3, 2, 2, 5, 2, 2, 2, 5, 2, 4, 4, 2, 4, 2, 2, 3, 4, 3, 4, 2, 4, 2, 2, 84
