 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, rowcost
Db major blues (5b), 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 36
B major blues (5#), 0, 1, 1, 0, 0, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 0,  ,  ,  ,  ,  ,  ,  , 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 1, 2, 0, 2, 1, 1, 0, 34
Bb minor blues (5b), 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1,  ,  ,  ,  ,  ,  ,  , 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 45
G# minor blues (5#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
Db dorian (5b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 3, 2, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 49
B dorian (5#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
Db phrygian (5b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
B phrygian (5#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
Db lydian (5b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
B lydian (5#), 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 36
Db mixolydian (5b), 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 16
B mixolydian (5#), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
Db aeolian (5b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
B aeolian (5#), 2, 0, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0,  ,  ,  ,  ,  ,  ,  , 1, 3, 1, 3, 1, 3, 1, 3, 0, 1, 1, 1, 0, 1, 1, 1, 0, 35
Db locrian (5b), 2, 1, 2, 1, 2, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 1, 1, 2, 2, 1, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 1, 35
B locrian (5#), 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 3, 3, 2, 1, 3, 3, 2, 1, 2, 1, 1, 1, 2, 1, 0, 1, 48
Gb major (6b), 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 1, 3, 1, 0, 1, 3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 21
F# major (6#), 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 36
Eb minor (6b), 0, 1, 1, 0, 0, 1, 1, 0, 2, 1, 2, 0, 2, 1, 1, 0,  ,  ,  ,  ,  ,  ,  , 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 1, 2, 0, 2, 1, 1, 0, 34
D# minor (6#), 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1,  ,  ,  ,  ,  ,  ,  , 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 45
Eb minor mel (6b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
D# minor mel (6#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 3, 2, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 49
Gb major blues (6b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
F# major blues (6#), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
Eb minor blues (6b), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
D# minor blues (6#), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
Gb dorian (6b), 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 36
F# dorian (6#), 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 16
Gb phrygian (6b), 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 0,  ,  ,  ,  ,  ,  ,  , 1, 2, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 2, 0, 30
F# phrygian (6#), 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1,  ,  ,  ,  ,  ,  ,  , 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 47
Gb lydian (6b), 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 16
F# lydian (6#), 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8
Gb mixolydian (6b), 2, 0, 0, 2, 2, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 1, 3, 2, 1, 1, 3, 2, 1, 2, 0, 0, 1, 2, 0, 0, 1, 34
F# mixolydian (6#), 2, 0, 0, 2, 2, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 26
Gb aeolian (6b), 1, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 1, 3, 2, 0, 1, 3, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 23
F# aeolian (6#), 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 1, 2, 1, 0, 1, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 15
Gb locrian (6b), 2, 1, 1, 2, 2, 1, 1, 1, 2, 0, 0, 1, 2, 0, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 1, 4, 2, 1, 1, 4, 2, 1, 2, 0, 0, 1, 2, 0, 0, 1, 40
F# locrian (6#), 2, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 32
Cb major (7b), 3, 0, 0, 3, 3, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 3, 4, 2, 1, 3, 4, 2, 1, 2, 0, 0, 1, 2, 0, 0, 1, 43
C# major (7#), 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 16
Ab minor (7b), 2, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 18
A# minor (7#), 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 2, 0, 1, 0,  ,  ,  ,  ,  ,  ,  , 1, 0, 2, 3, 1, 0, 2, 3, 0, 2, 0, 0, 0, 2, 0, 1, 0, 26
Ab minor mel (7b), 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
A# minor mel (7#), 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0,  ,  ,  ,  ,  ,  ,  , 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10
Cb major blues (7b), 3, 1, 1, 3, 3, 1, 1, 1, 3, 1, 1, 1, 3, 1, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 4, 5, 3, 1, 4, 5, 3, 1, 3, 1, 1, 1, 3, 1, 0, 1, 63
C# major blues (7#), 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 16
Ab minor blues (7b), 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8
A# minor blues (7#), 2, 0, 0, 2, 2, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 1, 3, 2, 1, 1, 3, 2, 1, 2, 0, 0, 1, 2, 0, 0, 1, 34
Cb dorian (7b), 2, 0, 0, 2, 2, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 26
C# dorian (7#), 1, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 1, 3, 2, 0, 1, 3, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 23
Cb phrygian (7b), 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 1, 2, 1, 0, 1, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 15
C# phrygian (7#), 2, 1, 1, 2, 2, 1, 1, 1, 2, 0, 0, 1, 2, 0, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 1, 4, 2, 1, 1, 4, 2, 1, 2, 0, 0, 1, 2, 0, 0, 1, 40
Cb lydian (7b), 2, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 32
C# lydian (7#), 3, 0, 0, 3, 3, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 3, 4, 2, 1, 3, 4, 2, 1, 2, 0, 0, 1, 2, 0, 0, 1, 43
Cb mixolydian (7b), 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 16
C# mixolydian (7#), 2, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 18
Cb aeolian (7b), 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 2, 0, 1, 0,  ,  ,  ,  ,  ,  ,  , 1, 0, 2, 3, 1, 0, 2, 3, 0, 2, 0, 0, 0, 2, 0, 1, 0, 26
C# aeolian (7#), 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  ,  ,  ,  , 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
Cb locrian (7b), 3, 1, 1, 3, 3, 1, 1, 1, 3, 1, 1, 1, 3, 1, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 4, 5, 3, 1, 4, 5, 3, 1, 3, 1, 1, 1, 3, 1, 0, 1, 63
C# locrian (7#), 3, 1, 1, 3, 3, 1, 1, 1, 3, 1, 1, 1, 3, 1, 0, 1,  ,  ,  ,  ,  ,  ,  , 1, 4, 5, 3, 1, 4, 5, 3, 1, 3, 1, 1, 1, 3, 1, 0, 1, 63
