 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, rowcost
Db mixolydian (5b), 4, 0, 1,  , 1, 1, 1, 0, 1, 2, 1,  , 4, 0, 4, 7, 0,  , 2, 0, 3, 3, 3,  , 1, 3, 1, 0, 0, 2, 2, 5, 3, 4, 4, 3, 1, 67
B mixolydian (5#), 2, 1, 0,  , 0, 1, 0, 0, 0, 2, 0,  , 3, 1, 6, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 1, 2, 0, 1, 3, 3, 5, 3, 5, 5, 2, 0, 63
Db aeolian (5b), 3, 2, 2,  , 2, 2, 0, 0, 1, 2, 0,  , 4, 2, 5, 8, 3,  , 0, 1, 4, 2, 3,  , 3, 3, 3, 0, 2, 5, 3, 2, 3, 7, 4, 2, 0, 83
B aeolian (5#), 4, 2, 1,  , 1, 3, 0, 1, 1, 4, 1,  , 5, 2, 6, 7, 2,  , 2, 0, 3, 2, 4,  , 3, 3, 3, 1, 2, 4, 4, 3, 2, 7, 6, 3, 0, 92
Db locrian (5b), 3, 1, 3,  , 6, 3, 1, 1, 1, 4, 0,  , 7, 3, 5, 10, 6,  , 1, 1, 5, 3, 4,  , 3, 3, 2, 0, 1, 8, 4, 4, 4, 9, 4, 3, 0, 113
B locrian (5#), 5, 3, 4,  , 8, 3, 0, 1, 4, 3, 2,  , 9, 4, 5, 12, 7,  , 2, 1, 5, 2, 4,  , 6, 2, 4, 1, 3, 8, 6, 2, 3, 8, 5, 4, 1, 137
Gb major (6b), 6, 1, 6,  , 10, 2, 2, 2, 3, 4, 3,  , 7, 4, 9, 10, 7,  , 7, 1, 6, 2, 3,  , 8, 3, 4, 1, 1, 6, 10, 3, 4, 7, 8, 13, 2, 165
F# major (6#), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
Eb minor (6b), 3, 1, 1,  , 1, 1, 0, 0, 1, 1, 1,  , 6, 2, 4, 8, 4,  , 1, 1, 2, 0, 2,  , 2, 2, 3, 0, 1, 5, 3, 3, 3, 8, 4, 2, 1, 77
D# minor (6#), 4, 2, 2,  , 2, 2, 0, 0, 2, 2, 1,  , 5, 3, 5, 9, 5,  , 1, 1, 3, 1, 3,  , 3, 3, 3, 0, 2, 6, 4, 2, 4, 9, 4, 3, 1, 97
Eb minor mel (6b), 5, 2, 3,  , 3, 2, 1, 0, 2, 3, 1,  , 5, 2, 6, 9, 3,  , 2, 1, 5, 4, 4,  , 3, 4, 3, 0, 2, 5, 4, 5, 4, 7, 5, 4, 1, 110
D# minor mel (6#), 5, 2, 3,  , 3, 3, 1, 0, 2, 4, 1,  , 6, 2, 6, 9, 4,  , 2, 1, 5, 4, 5,  , 3, 4, 4, 0, 2, 7, 5, 4, 4, 10, 5, 4, 1, 121
Gb major blues (6b), 3, 2, 2,  , 2, 2, 0, 0, 1, 2, 0,  , 3, 2, 5, 8, 3,  , 0, 1, 4, 2, 3,  , 3, 3, 3, 0, 2, 5, 3, 3, 3, 7, 4, 2, 0, 83
F# major blues (6#), 3, 1, 0,  , 0, 1, 0, 0, 0, 2, 0,  , 3, 1, 5, 6, 1,  , 1, 0, 2, 2, 2,  , 2, 2, 2, 0, 1, 3, 3, 5, 3, 5, 5, 2, 0, 63
Eb minor blues (6b), 3, 2, 2,  , 2, 2, 0, 0, 1, 2, 0,  , 3, 2, 5, 8, 3,  , 0, 1, 4, 2, 3,  , 3, 3, 3, 0, 2, 5, 3, 3, 3, 7, 4, 2, 0, 83
D# minor blues (6#), 3, 1, 0,  , 0, 1, 0, 0, 0, 2, 0,  , 3, 1, 5, 6, 1,  , 1, 0, 2, 2, 2,  , 2, 2, 2, 0, 1, 3, 3, 5, 3, 5, 5, 2, 0, 63
Gb dorian (6b), 2, 1, 1,  , 1, 1, 0, 0, 0, 1, 0,  , 4, 1, 4, 7, 2,  , 0, 1, 3, 1, 2,  , 2, 2, 3, 0, 1, 4, 2, 4, 2, 6, 4, 1, 0, 63
F# dorian (6#), 4, 0, 1,  , 1, 1, 1, 0, 1, 2, 1,  , 4, 0, 4, 7, 0,  , 2, 0, 3, 3, 3,  , 1, 3, 1, 0, 0, 2, 2, 5, 3, 4, 4, 3, 1, 67
Gb phrygian (6b), 2, 1, 0,  , 0, 1, 0, 0, 0, 2, 0,  , 3, 1, 6, 6, 1,  , 1, 0, 2, 2, 3,  , 2, 1, 2, 0, 1, 3, 3, 5, 3, 5, 5, 2, 0, 63
F# phrygian (6#), 3, 2, 2,  , 2, 2, 0, 0, 1, 2, 0,  , 4, 2, 5, 8, 3,  , 0, 1, 4, 2, 3,  , 3, 3, 3, 0, 2, 5, 3, 2, 3, 7, 4, 2, 0, 83
Gb lydian (6b), 10, 0, 5,  , 11, 2, 3, 2, 5, 5, 5,  , 8, 7, 14, 11, 12,  , 8, 0, 9, 4, 3,  , 11, 2, 3, 0, 0, 6, 16, 5, 7, 8, 14, 13, 3, 212
F# lydian (6#), 8, 0, 4,  , 8, 1, 2, 1, 3, 3, 3,  , 5, 4, 11, 8, 7,  , 6, 0, 6, 3, 2,  , 8, 2, 2, 0, 0, 4, 12, 3, 4, 5, 10, 11, 2, 148
Gb mixolydian (6b), 10, 2, 5,  , 11, 4, 2, 3, 7, 7, 5,  , 10, 9, 12, 13, 14,  , 8, 0, 9, 4, 5,  , 11, 2, 3, 1, 2, 8, 16, 4, 9, 10, 12, 13, 2, 233
F# mixolydian (6#), 8, 2, 4,  , 8, 3, 1, 2, 5, 5, 3,  , 7, 6, 9, 10, 9,  , 6, 0, 6, 3, 4,  , 8, 2, 2, 1, 2, 6, 12, 2, 6, 7, 8, 11, 1, 169
Gb aeolian (6b), 9, 1, 6,  , 12, 3, 3, 3, 6, 6, 6,  , 9, 8, 13, 12, 13,  , 9, 0, 10, 3, 4,  , 12, 3, 4, 1, 1, 7, 15, 4, 8, 9, 13, 14, 3, 230
F# aeolian (6#), 7, 1, 5,  , 9, 2, 2, 2, 4, 4, 4,  , 6, 5, 10, 9, 8,  , 7, 0, 7, 2, 3,  , 9, 3, 3, 1, 1, 5, 11, 2, 5, 6, 9, 12, 2, 166
Gb locrian (6b), 8, 2, 6,  , 12, 4, 2, 3, 5, 7, 3,  , 11, 7, 10, 14, 12,  , 8, 1, 7, 4, 5,  , 9, 2, 4, 1, 2, 9, 14, 5, 7, 11, 10, 14, 2, 221
F# locrian (6#), 7, 2, 5,  , 9, 3, 1, 2, 4, 5, 2,  , 8, 5, 8, 11, 8,  , 6, 1, 5, 3, 4,  , 7, 2, 3, 1, 2, 7, 11, 3, 5, 8, 7, 12, 1, 168
Cb major (7b), 9, 3, 6,  , 12, 5, 2, 4, 8, 7, 6,  , 14, 10, 11, 17, 15,  , 6, 0, 10, 4, 6,  , 12, 3, 4, 2, 3, 9, 13, 4, 9, 10, 12, 7, 2, 245
C# major (7#), 10, 0, 4,  , 8, 2, 2, 1, 4, 4, 4,  , 6, 5, 12, 8, 8,  , 7, 0, 7, 3, 3,  , 9, 2, 2, 0, 0, 4, 13, 3, 5, 6, 11, 12, 3, 168
Ab minor (7b), 9, 2, 4,  , 10, 2, 1, 2, 5, 4, 3,  , 10, 5, 10, 11, 8,  , 5, 0, 7, 3, 5,  , 7, 3, 2, 1, 2, 7, 10, 6, 6, 8, 8, 10, 0, 176
A# minor (7#), 9, 0, 4,  , 4, 3, 4, 2, 4, 6, 4,  , 7, 4, 10, 13, 4,  , 9, 0, 7, 6, 5,  , 6, 2, 4, 0, 0, 3, 12, 6, 5, 6, 9, 13, 4, 175
Ab minor mel (7b), 8, 1, 5,  , 11, 1, 2, 2, 4, 3, 4,  , 9, 4, 11, 10, 7,  , 6, 0, 8, 2, 4,  , 8, 4, 3, 1, 1, 6, 9, 6, 5, 7, 9, 11, 1, 173
A# minor mel (7#), 7, 0, 4,  , 4, 1, 4, 2, 2, 4, 2,  , 8, 2, 11, 11, 2,  , 7, 0, 5, 6, 6,  , 4, 3, 4, 0, 0, 4, 10, 7, 3, 7, 7, 11, 2, 150
Cb major blues (7b), 9, 4, 8,  , 14, 5, 3, 4, 8, 7, 7,  , 15, 10, 12, 18, 15,  , 7, 1, 11, 4, 6,  , 13, 4, 7, 2, 4, 11, 13, 5, 9, 12, 13, 9, 3, 273
C# major blues (7#), 10, 0, 5,  , 11, 2, 3, 2, 5, 5, 5,  , 8, 7, 14, 11, 12,  , 8, 0, 9, 4, 3,  , 11, 2, 3, 0, 0, 6, 16, 5, 7, 8, 14, 13, 3, 212
Ab minor blues (7b), 8, 0, 4,  , 8, 1, 2, 1, 3, 3, 3,  , 5, 4, 11, 8, 7,  , 6, 0, 6, 3, 2,  , 8, 2, 2, 0, 0, 4, 12, 3, 4, 5, 10, 11, 2, 148
A# minor blues (7#), 10, 2, 5,  , 11, 4, 2, 3, 7, 7, 5,  , 10, 9, 12, 13, 14,  , 8, 0, 9, 4, 5,  , 11, 2, 3, 1, 2, 8, 16, 4, 9, 10, 12, 13, 2, 233
Cb dorian (7b), 8, 2, 4,  , 8, 3, 1, 2, 5, 5, 3,  , 7, 6, 9, 10, 9,  , 6, 0, 6, 3, 4,  , 8, 2, 2, 1, 2, 6, 12, 2, 6, 7, 8, 11, 1, 169
C# dorian (7#), 9, 1, 6,  , 12, 3, 3, 3, 6, 6, 6,  , 9, 8, 13, 12, 13,  , 9, 0, 10, 3, 4,  , 12, 3, 4, 1, 1, 7, 15, 4, 8, 9, 13, 14, 3, 230
Cb phrygian (7b), 7, 1, 5,  , 9, 2, 2, 2, 4, 4, 4,  , 6, 5, 10, 9, 8,  , 7, 0, 7, 2, 3,  , 9, 3, 3, 1, 1, 5, 11, 2, 5, 6, 9, 12, 2, 166
C# phrygian (7#), 8, 2, 6,  , 12, 4, 2, 3, 5, 7, 3,  , 11, 7, 10, 14, 12,  , 8, 1, 7, 4, 5,  , 9, 2, 4, 1, 2, 9, 14, 5, 7, 11, 10, 14, 2, 221
Cb lydian (7b), 7, 2, 5,  , 9, 3, 1, 2, 4, 5, 2,  , 8, 5, 8, 11, 8,  , 6, 1, 5, 3, 4,  , 7, 2, 3, 1, 2, 7, 11, 3, 5, 8, 7, 12, 1, 168
C# lydian (7#), 9, 3, 6,  , 12, 5, 2, 4, 8, 7, 6,  , 14, 10, 11, 17, 15,  , 6, 0, 10, 4, 6,  , 12, 3, 4, 2, 3, 9, 13, 4, 9, 10, 12, 7, 2, 245
Cb mixolydian (7b), 10, 0, 4,  , 8, 2, 2, 1, 4, 4, 4,  , 6, 5, 12, 8, 8,  , 7, 0, 7, 3, 3,  , 9, 2, 2, 0, 0, 4, 13, 3, 5, 6, 11, 12, 3, 168
C# mixolydian (7#), 9, 2, 4,  , 10, 2, 1, 2, 5, 4, 3,  , 10, 5, 10, 11, 8,  , 5, 0, 7, 3, 5,  , 7, 3, 2, 1, 2, 7, 10, 6, 6, 8, 8, 10, 0, 176
Cb aeolian (7b), 9, 0, 4,  , 4, 3, 4, 2, 4, 6, 4,  , 7, 4, 10, 13, 4,  , 9, 0, 7, 6, 5,  , 6, 2, 4, 0, 0, 3, 12, 6, 5, 6, 9, 13, 4, 175
C# aeolian (7#), 8, 1, 5,  , 11, 1, 2, 2, 4, 3, 4,  , 9, 4, 11, 10, 7,  , 6, 0, 8, 2, 4,  , 8, 4, 3, 1, 1, 6, 9, 6, 5, 7, 9, 11, 1, 173
Cb locrian (7b), 7, 4, 5,  , 11, 5, 0, 2, 6, 5, 4,  , 13, 6, 7, 16, 11,  , 4, 1, 8, 2, 6,  , 8, 3, 6, 2, 4, 11, 9, 3, 5, 12, 8, 6, 2, 202
C# locrian (7#), 9, 4, 8,  , 14, 5, 3, 4, 8, 7, 7,  , 15, 10, 12, 18, 15,  , 7, 1, 11, 4, 6,  , 13, 4, 7, 2, 4, 11, 13, 5, 9, 12, 13, 9, 3, 273
