 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, rowcost
A phrygian (3#), 0, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 6, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 5, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 128
Eb lydian (3b), 0, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 1, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 88
A lydian (3#), 0, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 4, 3, 0, 1, 2, 2, 4, 0, 5, 0, 1, 2, 2, 7, 1, 2, 1, 2, 2, 1, 4, 0, 1, 1, 3, 5, 1, 2, 0, 2, 2, 0, 1, 0, 1, 0, 93
Eb mixolydian (3b), 0, 1, 3, 1, 4, 0, 1, 1, 0, 1, 1, 3, 2, 1, 3, 1, 4, 0, 1, 1, 0, 1, 1, 3, 3, 2, 2, 1, 0, 0, 0, 3, 4, 0, 5, 2, 3, 2, 1, 5, 0, 0, 1, 3, 2, 2, 2, 1, 0, 2, 2, 5, 1, 0, 0, 4, 2, 2, 2, 2, 1, 1, 102
A mixolydian (3#), 0, 0, 1, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 1, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 2, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 87
Eb aeolian (3b), 0, 1, 3, 0, 5, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 5, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 7, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 6, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 132
A aeolian (3#), 0, 1, 3, 1, 5, 2, 4, 1, 1, 2, 1, 3, 3, 1, 3, 1, 5, 2, 4, 1, 1, 2, 1, 3, 3, 1, 4, 2, 1, 2, 2, 2, 1, 0, 5, 2, 3, 2, 2, 5, 0, 2, 1, 2, 3, 2, 3, 1, 1, 2, 4, 5, 1, 2, 0, 4, 0, 2, 6, 2, 3, 1, 135
Eb locrian (3b), 1, 1, 3, 1, 4, 2, 2, 1, 1, 0, 1, 0, 1, 1, 3, 1, 4, 2, 2, 1, 1, 0, 1, 0, 0, 1, 5, 3, 0, 1, 3, 3, 4, 0, 7, 1, 1, 3, 1, 6, 1, 3, 2, 3, 3, 1, 4, 1, 1, 2, 2, 6, 2, 3, 0, 3, 3, 0, 4, 1, 2, 1, 121
A locrian (3#), 1, 2, 4, 1, 4, 2, 2, 1, 2, 1, 2, 0, 2, 2, 4, 1, 4, 2, 2, 1, 2, 1, 2, 0, 1, 2, 6, 4, 0, 2, 4, 4, 5, 0, 8, 2, 0, 4, 2, 5, 1, 3, 3, 4, 3, 2, 5, 2, 1, 2, 3, 7, 3, 4, 0, 4, 3, 1, 5, 2, 3, 1, 156
Ab major (4b), 0, 2, 4, 1, 5, 1, 2, 1, 2, 2, 2, 3, 3, 2, 4, 1, 5, 1, 2, 1, 2, 2, 2, 3, 4, 3, 5, 4, 0, 2, 3, 4, 6, 0, 7, 3, 3, 4, 3, 7, 1, 2, 3, 4, 3, 3, 5, 2, 1, 2, 4, 7, 3, 3, 0, 5, 3, 3, 3, 3, 3, 1, 175
E major (4#), 0, 2, 4, 1, 6, 2, 3, 1, 2, 2, 2, 2, 4, 2, 4, 1, 6, 2, 3, 1, 2, 2, 2, 2, 4, 3, 5, 4, 0, 2, 3, 4, 5, 0, 10, 3, 3, 4, 3, 7, 1, 3, 3, 4, 4, 3, 6, 2, 1, 2, 4, 7, 3, 3, 0, 5, 3, 3, 7, 3, 3, 1, 189
F minor (4b), 0, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 6, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 5, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 128
C# minor (4#), 0, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 1, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 88
F minor mel (4b), 0, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 6, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 5, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 128
C# minor mel (4#), 0, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 1, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 88
Ab major blues (4b), 0, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 4, 3, 0, 1, 2, 2, 4, 0, 5, 0, 1, 2, 2, 7, 1, 2, 1, 2, 2, 1, 4, 0, 1, 1, 3, 5, 1, 2, 0, 2, 2, 0, 1, 0, 1, 0, 93
E major blues (4#), 0, 1, 3, 1, 4, 0, 1, 1, 0, 1, 1, 3, 2, 1, 3, 1, 4, 0, 1, 1, 0, 1, 1, 3, 3, 2, 2, 1, 0, 0, 0, 3, 4, 0, 5, 2, 3, 2, 1, 5, 0, 0, 1, 3, 2, 2, 2, 1, 0, 2, 2, 5, 1, 0, 0, 4, 2, 2, 2, 2, 1, 1, 102
F minor blues (4b), 0, 0, 1, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 1, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 2, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 87
C# minor blues (4#), 0, 1, 3, 0, 5, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 5, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 7, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 6, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 132
Ab dorian (4b), 0, 1, 3, 1, 5, 2, 4, 1, 1, 2, 1, 3, 3, 1, 3, 1, 5, 2, 4, 1, 1, 2, 1, 3, 3, 1, 4, 2, 1, 2, 2, 2, 1, 0, 5, 2, 3, 2, 2, 5, 0, 2, 1, 2, 3, 2, 3, 1, 1, 2, 4, 5, 1, 2, 0, 4, 0, 2, 6, 2, 3, 1, 135
E dorian (4#), 0, 1, 3, 0, 6, 1, 4, 1, 3, 2, 2, 1, 3, 1, 3, 0, 6, 1, 4, 1, 3, 2, 2, 1, 3, 2, 5, 4, 0, 1, 3, 4, 5, 1, 9, 2, 1, 4, 5, 5, 1, 4, 2, 3, 1, 3, 7, 2, 2, 0, 3, 7, 5, 5, 1, 3, 4, 2, 7, 2, 1, 1, 171
Ab phrygian (4b), 0, 1, 3, 1, 5, 0, 1, 1, 1, 0, 1, 2, 1, 1, 3, 1, 5, 0, 1, 1, 1, 0, 1, 2, 2, 1, 3, 2, 0, 0, 1, 3, 5, 0, 6, 1, 2, 3, 2, 6, 1, 1, 2, 3, 1, 2, 3, 1, 0, 2, 2, 6, 2, 1, 0, 3, 3, 1, 1, 1, 0, 1, 107
E phrygian (4#), 1, 4, 4, 3, 5, 2, 4, 4, 3, 4, 0, 2, 1, 4, 4, 3, 5, 2, 4, 4, 3, 4, 0, 2, 3, 3, 5, 5, 1, 1, 4, 5, 7, 1, 7, 7, 5, 6, 4, 2, 1, 5, 4, 4, 3, 4, 4, 4, 2, 3, 1, 9, 7, 6, 1, 4, 5, 5, 5, 6, 2, 4, 227
Ab lydian (4b), 0, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 4, 3, 0, 1, 2, 2, 4, 0, 5, 0, 1, 2, 2, 7, 1, 2, 1, 2, 2, 1, 4, 0, 1, 1, 3, 5, 1, 2, 0, 2, 2, 0, 1, 0, 1, 0, 93
E lydian (4#), 1, 1, 3, 1, 4, 2, 2, 1, 1, 0, 1, 0, 1, 1, 3, 1, 4, 2, 2, 1, 1, 0, 1, 0, 0, 1, 5, 3, 0, 1, 3, 3, 4, 0, 7, 1, 1, 3, 1, 6, 1, 3, 2, 3, 3, 1, 4, 1, 1, 2, 2, 6, 2, 3, 0, 3, 3, 0, 4, 1, 2, 1, 121
Ab mixolydian (4b), 1, 2, 4, 1, 4, 2, 2, 1, 2, 1, 2, 0, 2, 2, 4, 1, 4, 2, 2, 1, 2, 1, 2, 0, 1, 2, 6, 4, 0, 2, 4, 4, 5, 0, 8, 2, 0, 4, 2, 5, 1, 3, 3, 4, 3, 2, 5, 2, 1, 2, 3, 7, 3, 4, 0, 4, 3, 1, 5, 2, 3, 1, 156
E mixolydian (4#), 0, 2, 4, 1, 5, 1, 2, 1, 2, 2, 2, 3, 3, 2, 4, 1, 5, 1, 2, 1, 2, 2, 2, 3, 4, 3, 5, 4, 0, 2, 3, 4, 6, 0, 7, 3, 3, 4, 3, 7, 1, 2, 3, 4, 3, 3, 5, 2, 1, 2, 4, 7, 3, 3, 0, 5, 3, 3, 3, 3, 3, 1, 175
Ab aeolian (4b), 0, 2, 4, 1, 6, 2, 3, 1, 2, 2, 2, 2, 4, 2, 4, 1, 6, 2, 3, 1, 2, 2, 2, 2, 4, 3, 5, 4, 0, 2, 3, 4, 5, 0, 10, 3, 3, 4, 3, 7, 1, 3, 3, 4, 4, 3, 6, 2, 1, 2, 4, 7, 3, 3, 0, 5, 3, 3, 7, 3, 3, 1, 189
E aeolian (4#), 0, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 6, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 5, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 128
Ab locrian (4b), 0, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 1, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 88
E locrian (4#), 0, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 6, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 5, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 128
Db major (5b), 0, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 1, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 88
B major (5#), 0, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 4, 3, 0, 1, 2, 2, 4, 0, 5, 0, 1, 2, 2, 7, 1, 2, 1, 2, 2, 1, 4, 0, 1, 1, 3, 5, 1, 2, 0, 2, 2, 0, 1, 0, 1, 0, 93
Bb minor (5b), 0, 1, 3, 1, 4, 0, 1, 1, 0, 1, 1, 3, 2, 1, 3, 1, 4, 0, 1, 1, 0, 1, 1, 3, 3, 2, 2, 1, 0, 0, 0, 3, 4, 0, 5, 2, 3, 2, 1, 5, 0, 0, 1, 3, 2, 2, 2, 1, 0, 2, 2, 5, 1, 0, 0, 4, 2, 2, 2, 2, 1, 1, 102
G# minor (5#), 0, 0, 1, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 1, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 2, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 87
Bb minor mel (5b), 0, 1, 3, 0, 5, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 5, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 7, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 6, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 132
G# minor mel (5#), 0, 1, 3, 1, 5, 2, 4, 1, 1, 2, 1, 3, 3, 1, 3, 1, 5, 2, 4, 1, 1, 2, 1, 3, 3, 1, 4, 2, 1, 2, 2, 2, 1, 0, 5, 2, 3, 2, 2, 5, 0, 2, 1, 2, 3, 2, 3, 1, 1, 2, 4, 5, 1, 2, 0, 4, 0, 2, 6, 2, 3, 1, 135
Db major blues (5b), 0, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 4, 3, 0, 1, 2, 2, 4, 0, 5, 0, 1, 2, 2, 7, 1, 2, 1, 2, 2, 1, 4, 0, 1, 1, 3, 5, 1, 2, 0, 2, 2, 0, 1, 0, 1, 0, 93
B major blues (5#), 1, 1, 3, 1, 4, 2, 2, 1, 1, 0, 1, 0, 1, 1, 3, 1, 4, 2, 2, 1, 1, 0, 1, 0, 0, 1, 5, 3, 0, 1, 3, 3, 4, 0, 7, 1, 1, 3, 1, 6, 1, 3, 2, 3, 3, 1, 4, 1, 1, 2, 2, 6, 2, 3, 0, 3, 3, 0, 4, 1, 2, 1, 121
Bb minor blues (5b), 1, 2, 4, 1, 4, 2, 2, 1, 2, 1, 2, 0, 2, 2, 4, 1, 4, 2, 2, 1, 2, 1, 2, 0, 1, 2, 6, 4, 0, 2, 4, 4, 5, 0, 8, 2, 0, 4, 2, 5, 1, 3, 3, 4, 3, 2, 5, 2, 1, 2, 3, 7, 3, 4, 0, 4, 3, 1, 5, 2, 3, 1, 156
G# minor blues (5#), 0, 2, 4, 1, 5, 1, 2, 1, 2, 2, 2, 3, 3, 2, 4, 1, 5, 1, 2, 1, 2, 2, 2, 3, 4, 3, 5, 4, 0, 2, 3, 4, 6, 0, 7, 3, 3, 4, 3, 7, 1, 2, 3, 4, 3, 3, 5, 2, 1, 2, 4, 7, 3, 3, 0, 5, 3, 3, 3, 3, 3, 1, 175
Db dorian (5b), 0, 2, 4, 1, 6, 2, 3, 1, 2, 2, 2, 2, 4, 2, 4, 1, 6, 2, 3, 1, 2, 2, 2, 2, 4, 3, 5, 4, 0, 2, 3, 4, 5, 0, 10, 3, 3, 4, 3, 7, 1, 3, 3, 4, 4, 3, 6, 2, 1, 2, 4, 7, 3, 3, 0, 5, 3, 3, 7, 3, 3, 1, 189
B dorian (5#), 0, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 6, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 5, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 128
Db phrygian (5b), 0, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 1, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 88
B phrygian (5#), 0, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 6, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 5, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 128
Db lydian (5b), 0, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 1, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 88
B lydian (5#), 0, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 4, 3, 0, 1, 2, 2, 4, 0, 5, 0, 1, 2, 2, 7, 1, 2, 1, 2, 2, 1, 4, 0, 1, 1, 3, 5, 1, 2, 0, 2, 2, 0, 1, 0, 1, 0, 93
Db mixolydian (5b), 0, 1, 3, 1, 4, 0, 1, 1, 0, 1, 1, 3, 2, 1, 3, 1, 4, 0, 1, 1, 0, 1, 1, 3, 3, 2, 2, 1, 0, 0, 0, 3, 4, 0, 5, 2, 3, 2, 1, 5, 0, 0, 1, 3, 2, 2, 2, 1, 0, 2, 2, 5, 1, 0, 0, 4, 2, 2, 2, 2, 1, 1, 102
B mixolydian (5#), 0, 0, 1, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 1, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 2, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 87
Db aeolian (5b), 0, 1, 3, 0, 5, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 5, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 7, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 6, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 132
B aeolian (5#), 0, 1, 3, 1, 5, 2, 4, 1, 1, 2, 1, 3, 3, 1, 3, 1, 5, 2, 4, 1, 1, 2, 1, 3, 3, 1, 4, 2, 1, 2, 2, 2, 1, 0, 5, 2, 3, 2, 2, 5, 0, 2, 1, 2, 3, 2, 3, 1, 1, 2, 4, 5, 1, 2, 0, 4, 0, 2, 6, 2, 3, 1, 135
Db locrian (5b), 0, 1, 3, 0, 6, 1, 4, 1, 3, 2, 2, 1, 3, 1, 3, 0, 6, 1, 4, 1, 3, 2, 2, 1, 3, 2, 5, 4, 0, 1, 3, 4, 5, 1, 9, 2, 1, 4, 5, 5, 1, 4, 2, 3, 1, 3, 7, 2, 2, 0, 3, 7, 5, 5, 1, 3, 4, 2, 7, 2, 1, 1, 171
B locrian (5#), 1, 5, 5, 2, 5, 3, 3, 2, 4, 2, 1, 1, 2, 5, 5, 2, 5, 3, 3, 2, 4, 2, 1, 1, 3, 3, 7, 5, 1, 3, 6, 3, 6, 0, 7, 6, 1, 4, 4, 4, 1, 4, 5, 3, 3, 4, 4, 4, 1, 3, 3, 11, 7, 6, 0, 3, 3, 4, 5, 4, 4, 2, 216
Gb major (6b), 1, 4, 4, 3, 5, 2, 4, 4, 3, 4, 0, 2, 1, 4, 4, 3, 5, 2, 4, 4, 3, 4, 0, 2, 3, 3, 5, 5, 1, 1, 4, 5, 7, 1, 7, 7, 5, 6, 4, 2, 1, 5, 4, 4, 3, 4, 4, 4, 2, 3, 1, 9, 7, 6, 1, 4, 5, 5, 5, 6, 2, 4, 227
F# major (6#), 0, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 4, 3, 0, 1, 2, 2, 4, 0, 5, 0, 1, 2, 2, 7, 1, 2, 1, 2, 2, 1, 4, 0, 1, 1, 3, 5, 1, 2, 0, 2, 2, 0, 1, 0, 1, 0, 93
Eb minor (6b), 1, 1, 3, 1, 4, 2, 2, 1, 1, 0, 1, 0, 1, 1, 3, 1, 4, 2, 2, 1, 1, 0, 1, 0, 0, 1, 5, 3, 0, 1, 3, 3, 4, 0, 7, 1, 1, 3, 1, 6, 1, 3, 2, 3, 3, 1, 4, 1, 1, 2, 2, 6, 2, 3, 0, 3, 3, 0, 4, 1, 2, 1, 121
D# minor (6#), 1, 2, 4, 1, 4, 2, 2, 1, 2, 1, 2, 0, 2, 2, 4, 1, 4, 2, 2, 1, 2, 1, 2, 0, 1, 2, 6, 4, 0, 2, 4, 4, 5, 0, 8, 2, 0, 4, 2, 5, 1, 3, 3, 4, 3, 2, 5, 2, 1, 2, 3, 7, 3, 4, 0, 4, 3, 1, 5, 2, 3, 1, 156
Eb minor mel (6b), 0, 2, 4, 1, 5, 1, 2, 1, 2, 2, 2, 3, 3, 2, 4, 1, 5, 1, 2, 1, 2, 2, 2, 3, 4, 3, 5, 4, 0, 2, 3, 4, 6, 0, 7, 3, 3, 4, 3, 7, 1, 2, 3, 4, 3, 3, 5, 2, 1, 2, 4, 7, 3, 3, 0, 5, 3, 3, 3, 3, 3, 1, 175
D# minor mel (6#), 0, 2, 4, 1, 6, 2, 3, 1, 2, 2, 2, 2, 4, 2, 4, 1, 6, 2, 3, 1, 2, 2, 2, 2, 4, 3, 5, 4, 0, 2, 3, 4, 5, 0, 10, 3, 3, 4, 3, 7, 1, 3, 3, 4, 4, 3, 6, 2, 1, 2, 4, 7, 3, 3, 0, 5, 3, 3, 7, 3, 3, 1, 189
Gb major blues (6b), 0, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 6, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 5, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 128
F# major blues (6#), 0, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 1, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 88
Eb minor blues (6b), 0, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 4, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 6, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 5, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 128
D# minor blues (6#), 0, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 2, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 1, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 88
Gb dorian (6b), 0, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 2, 0, 4, 1, 2, 0, 1, 0, 1, 2, 1, 0, 4, 3, 0, 1, 2, 2, 4, 0, 5, 0, 1, 2, 2, 7, 1, 2, 1, 2, 2, 1, 4, 0, 1, 1, 3, 5, 1, 2, 0, 2, 2, 0, 1, 0, 1, 0, 93
F# dorian (6#), 0, 1, 3, 1, 4, 0, 1, 1, 0, 1, 1, 3, 2, 1, 3, 1, 4, 0, 1, 1, 0, 1, 1, 3, 3, 2, 2, 1, 0, 0, 0, 3, 4, 0, 5, 2, 3, 2, 1, 5, 0, 0, 1, 3, 2, 2, 2, 1, 0, 2, 2, 5, 1, 0, 0, 4, 2, 2, 2, 2, 1, 1, 102
Gb phrygian (6b), 0, 0, 1, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 0, 1, 0, 3, 1, 2, 0, 0, 1, 1, 3, 2, 1, 3, 2, 0, 1, 1, 2, 3, 0, 4, 1, 2, 2, 1, 6, 0, 1, 0, 2, 3, 1, 3, 0, 1, 1, 3, 4, 0, 1, 0, 3, 1, 1, 2, 1, 2, 0, 87
F# phrygian (6#), 0, 1, 3, 0, 5, 1, 2, 0, 2, 1, 2, 2, 2, 1, 3, 0, 5, 1, 2, 0, 2, 1, 2, 2, 2, 1, 5, 4, 0, 2, 3, 3, 5, 0, 7, 1, 0, 3, 3, 6, 1, 2, 2, 3, 2, 2, 6, 1, 1, 1, 4, 6, 2, 3, 0, 3, 2, 1, 2, 1, 2, 0, 132
Gb lydian (6b), 2, 4, 4, 3, 4, 4, 5, 5, 2, 6, 0, 5, 5, 4, 4, 3, 4, 4, 5, 5, 2, 6, 0, 5, 7, 8, 5, 6, 0, 0, 4, 7, 8, 4, 8, 10, 5, 9, 7, 5, 0, 5, 3, 5, 6, 6, 3, 7, 3, 5, 2, 10, 8, 10, 2, 6, 7, 7, 9, 7, 4, 5, 304
F# lydian (6#), 1, 3, 3, 2, 3, 2, 3, 3, 1, 4, 0, 4, 3, 3, 3, 2, 3, 2, 3, 3, 1, 4, 0, 4, 5, 5, 3, 4, 0, 0, 2, 5, 6, 2, 5, 7, 4, 6, 4, 3, 0, 3, 2, 4, 4, 4, 2, 4, 2, 3, 1, 7, 5, 6, 1, 5, 4, 5, 6, 5, 3, 3, 200
