 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, rowcost
Eb major (3b), 0/0, 0/0, 0/0, 0/0, 2/4, 2/2, 1/1, 1/1, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 0/0,  ,  , 1/1, 1/0, 1/1, 0/0, 0/0, 1/3, 2/1, 0/0, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 0/0, 14/14
A major (3#), 1/0, 1/0, 1/0, 1/0, 0/0, 2/1, 0/0, 0/0, 2/0, 3/1, 2/5, 4/3, 2/0, 2/0, 2/0,  ,  , 3/1, 0/0, 2/1, 1/0, 4/2, 1/0, 1/1, 3/1, 2/0, 3/1, 2/6, 4/3, 2/0, 2/0, 2/0, 55/26
C minor (3b), 0/0, 0/0, 0/0, 0/0, 2/0, 2/0, 1/0, 1/0, 0/0, 0/0, 0/0, 1/0, 0/0, 0/0, 0/0,  ,  , 1/0, 1/0, 1/0, 0/0, 0/1, 1/0, 2/1, 0/0, 0/0, 0/0, 0/0, 1/2, 0/0, 0/0, 0/0, 14/4
F# minor (3#), 1/0, 1/0, 1/0, 1/0, 0/0, 2/1, 0/0, 0/0, 2/0, 3/2, 2/1, 4/3, 2/1, 2/1, 2/1,  ,  , 4/2, 0/0, 2/1, 1/0, 4/3, 1/0, 2/1, 3/1, 2/0, 3/2, 2/1, 4/2, 2/1, 2/1, 2/1, 57/26
Ab major (4b), 0/0, 0/0, 0/0, 0/0, 2/0, 3/3, 2/1, 1/1, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0,  ,  , 3/2, 2/0, 1/1, 0/0, 0/0, 1/3, 1/1, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 16/12
E major (4#), 1/0, 1/0, 1/0, 1/0, 0/0, 2/1, 1/0, 0/0, 2/0, 3/2, 2/1, 4/4, 1/1, 1/1, 1/1,  ,  , 5/2, 1/0, 1/0, 1/0, 4/2, 1/0, 1/1, 3/3, 2/1, 3/2, 2/1, 4/3, 1/1, 1/1, 1/1, 52/29
F minor (4b), 0/0, 0/0, 0/0, 0/0, 2/0, 2/1, 2/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0,  ,  , 2/0, 2/3, 1/1, 0/0, 0/0, 1/0, 1/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 0/0, 14/5
C# minor (4#), 2/0, 1/0, 2/12, 1/0, 0/0, 3/2, 1/0, 0/0, 3/2, 3/1, 2/0, 5/4, 2/0, 2/0, 2/0,  ,  , 6/4, 1/0, 3/5, 2/2, 5/3, 1/0, 2/1, 3/2, 3/0, 3/1, 2/0, 5/2, 2/0, 2/0, 2/0, 71/41
Db major (5b), 1/0, 0/0, 1/0, 0/0, 2/0, 4/3, 3/3, 1/1, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0,  ,  , 5/6, 2/2, 2/1, 1/0, 1/0, 1/3, 1/1, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0, 38/20
B major (5#), 1/0, 1/0, 1/0, 1/0, 0/0, 3/1, 1/0, 0/0, 1/0, 3/2, 1/1, 3/3, 1/1, 1/1, 1/1,  ,  , 4/2, 1/0, 1/1, 1/0, 3/4, 1/1, 2/1, 3/3, 1/1, 3/2, 1/1, 3/2, 1/1, 1/1, 1/1, 46/31
Bb minor (5b), 1/0, 0/0, 1/0, 0/0, 2/1, 3/1, 2/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0,  ,  , 3/0, 1/3, 2/1, 1/0, 1/1, 1/0, 1/0, 1/0, 1/0, 1/0, 0/0, 1/0, 1/0, 1/0, 1/0, 33/7
G# minor (5#), 2/0, 1/0, 2/0, 1/0, 0/0, 4/2, 2/2, 0/0, 2/0, 3/1, 1/0, 4/4, 2/0, 2/0, 2/0,  ,  , 6/8, 2/2, 3/4, 2/0, 4/3, 1/0, 2/1, 3/2, 2/0, 3/1, 1/0, 4/2, 2/0, 2/0, 2/0, 67/32
Gb major (6b), 2/10, 0/0, 2/12, 0/0, 1/0, 4/4, 3/3, 1/0, 2/2, 3/2, 1/0, 3/4, 2/2, 2/2, 2/2,  ,  , 7/8, 2/2, 2/5, 2/2, 3/2, 2/3, 1/1, 3/2, 2/2, 3/2, 1/0, 3/2, 2/2, 2/2, 2/2, 65/80
F# major (6#), 1/0, 0/0, 1/0, 0/0, 1/0, 2/1, 2/0, 1/0, 1/0, 2/2, 1/0, 2/2, 1/1, 1/1, 1/1,  ,  , 4/2, 1/0, 1/2, 1/0, 2/3, 2/1, 1/1, 2/1, 1/0, 2/2, 1/0, 2/1, 1/1, 1/1, 1/1, 40/24
Eb minor (6b), 1/0, 0/0, 1/0, 0/0, 1/0, 2/2, 2/1, 1/0, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 1/0,  ,  , 4/1, 1/0, 2/1, 1/0, 2/0, 2/3, 1/1, 1/0, 1/0, 1/0, 1/0, 2/1, 1/0, 1/0, 1/0, 38/11
D# minor (6#), 2/0, 0/0, 2/0, 0/0, 1/0, 4/4, 3/2, 1/0, 2/0, 2/1, 1/0, 3/2, 2/0, 2/0, 2/0,  ,  , 7/7, 2/0, 3/1, 2/0, 3/3, 2/0, 1/1, 2/2, 2/0, 2/1, 1/0, 3/2, 2/0, 2/0, 2/0, 63/26
Cb major (7b), 2/10, 1/0, 2/12, 1/0, 0/0, 5/4, 2/2, 0/0, 2/2, 4/2, 2/2, 5/6, 2/2, 2/2, 2/2,  ,  , 8/10, 2/2, 2/5, 2/2, 5/6, 2/5, 2/1, 4/2, 2/2, 4/2, 2/2, 5/4, 2/2, 2/2, 2/2, 78/95
C# major (7#), 2/0, 0/0, 2/0, 0/0, 2/0, 4/2, 2/0, 1/0, 2/0, 2/1, 0/0, 2/4, 2/0, 2/0, 2/0,  ,  , 4/4, 1/0, 3/4, 2/0, 2/3, 1/0, 1/1, 2/2, 2/0, 2/1, 0/0, 2/2, 2/0, 2/0, 2/0, 53/24
Ab minor (7b), 1/0, 1/0, 1/0, 1/0, 0/0, 4/3, 1/1, 0/0, 1/0, 2/0, 1/0, 3/0, 1/0, 1/0, 1/0,  ,  , 5/2, 1/0, 2/1, 1/0, 3/0, 1/3, 2/1, 2/0, 1/0, 2/0, 1/0, 3/0, 1/0, 1/0, 1/0, 46/11
A# minor (7#), 2/0, 0/0, 2/0, 0/0, 3/6, 5/4, 4/4, 2/2, 2/0, 2/1, 0/0, 2/4, 2/0, 2/0, 2/0,  ,  , 6/9, 2/2, 3/4, 2/0, 2/3, 2/6, 2/2, 2/2, 2/0, 2/1, 0/0, 2/2, 2/0, 2/0, 2/0, 63/52
