 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, rowcost
B phrygian (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Db lydian (5b), 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 15
B lydian (5#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Db mixolydian (5b), 0, 2, 1, 1, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 2, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 1, 1, 1, 0, 2, 0, 0, 2, 0, 28
B mixolydian (5#), 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 15
Db aeolian (5b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
B aeolian (5#), 0, 1, 2, 2, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 2, 2, 0, 0, 1, 0, 0, 2, 1, 1, 1, 0, 1, 2, 2, 0, 1, 1, 2, 0, 1, 2, 0, 35
Db locrian (5b), 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 22
B locrian (5#), 0, 1, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 1, 1, 2, 2, 0, 1, 0, 1, 1, 2, 0, 1, 1, 0, 1, 1, 2, 0, 2, 1, 2, 0, 1, 2, 0, 36
Gb major (6b), 0, 2, 2, 4, 1, 4, 2, 5, 0, 0, 3, 2, 3, 2, 5, 3, 0, 1, 0, 2, 1, 1, 1, 1, 1, 1, 2, 2, 4, 1, 4, 2, 5, 0, 2, 5, 0, 74
F# major (6#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Eb minor (6b), 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 2, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 16
D# minor (6#), 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 16
Eb minor mel (6b), 0, 2, 1, 1, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 0, 2, 0, 0, 2, 0, 31
D# minor mel (6#), 0, 2, 1, 1, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 0, 2, 0, 0, 2, 0, 31
Gb major blues (6b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
F# major blues (6#), 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 15
Eb minor blues (6b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
D# minor blues (6#), 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 15
Gb dorian (6b), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
F# dorian (6#), 0, 2, 1, 1, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 2, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 2, 1, 1, 1, 1, 0, 2, 0, 0, 2, 0, 28
Gb phrygian (6b), 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 15
F# phrygian (6#), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Gb lydian (6b), 2, 4, 4, 7, 1, 5, 2, 8, 2, 2, 5, 2, 5, 2, 6, 5, 2, 4, 2, 3, 2, 0, 3, 2, 2, 3, 4, 4, 7, 1, 5, 2, 8, 2, 4, 8, 2, 132
F# lydian (6#), 1, 3, 3, 4, 1, 3, 1, 5, 1, 1, 3, 1, 3, 1, 4, 3, 1, 2, 1, 2, 1, 0, 2, 1, 1, 2, 3, 3, 4, 1, 3, 1, 5, 1, 2, 5, 1, 80
Gb mixolydian (6b), 2, 2, 3, 8, 0, 5, 3, 8, 2, 2, 5, 3, 5, 3, 6, 7, 2, 4, 2, 2, 3, 1, 2, 3, 2, 2, 2, 3, 8, 0, 5, 3, 8, 2, 5, 8, 2, 133
F# mixolydian (6#), 1, 1, 2, 5, 0, 3, 2, 5, 1, 1, 3, 2, 3, 2, 4, 5, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 5, 0, 3, 2, 5, 1, 3, 5, 1, 81
Gb aeolian (6b), 2, 3, 3, 8, 1, 6, 3, 9, 2, 2, 6, 3, 6, 3, 7, 6, 2, 4, 2, 3, 2, 1, 2, 3, 2, 3, 3, 3, 8, 1, 6, 3, 9, 2, 5, 9, 2, 145
F# aeolian (6#), 1, 2, 2, 5, 1, 4, 2, 6, 1, 1, 4, 2, 4, 2, 5, 4, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 5, 1, 4, 2, 6, 1, 3, 6, 1, 93
Gb locrian (6b), 0, 2, 3, 6, 0, 5, 3, 6, 0, 0, 3, 3, 3, 3, 6, 5, 0, 2, 0, 2, 3, 1, 2, 1, 2, 0, 2, 3, 6, 0, 5, 3, 6, 0, 3, 6, 0, 95
F# locrian (6#), 0, 1, 2, 4, 0, 3, 2, 4, 0, 0, 2, 2, 2, 2, 4, 4, 0, 1, 0, 1, 2, 1, 1, 1, 1, 0, 1, 2, 4, 0, 3, 2, 4, 0, 2, 4, 0, 62
Cb major (7b), 2, 2, 4, 8, 0, 6, 4, 8, 2, 2, 6, 4, 6, 4, 6, 7, 2, 4, 2, 2, 3, 2, 2, 4, 2, 2, 2, 4, 8, 0, 6, 4, 8, 2, 6, 8, 2, 146
C# major (7#), 1, 4, 3, 5, 1, 4, 1, 6, 1, 1, 3, 1, 3, 1, 5, 3, 1, 3, 1, 3, 1, 0, 2, 1, 3, 2, 4, 3, 5, 1, 4, 1, 6, 1, 2, 6, 1, 94
Ab minor (7b), 2, 0, 2, 5, 0, 2, 2, 5, 2, 2, 4, 2, 4, 2, 3, 6, 2, 2, 3, 0, 2, 1, 1, 3, 1, 2, 0, 2, 5, 0, 2, 2, 5, 2, 4, 5, 2, 89
A# minor (7#), 0, 5, 4, 5, 2, 6, 2, 7, 0, 0, 4, 2, 4, 2, 7, 3, 0, 2, 0, 4, 2, 0, 3, 0, 3, 2, 5, 4, 5, 2, 6, 2, 7, 0, 2, 7, 0, 109
Ab minor mel (7b), 2, 1, 2, 5, 1, 3, 2, 6, 2, 2, 5, 2, 5, 2, 4, 5, 2, 2, 3, 1, 1, 1, 1, 3, 1, 3, 1, 2, 5, 1, 3, 2, 6, 2, 4, 6, 2, 101
A# minor mel (7#), 0, 3, 4, 3, 2, 4, 2, 5, 0, 0, 4, 2, 4, 2, 5, 3, 0, 0, 1, 2, 2, 0, 3, 0, 1, 2, 3, 4, 3, 2, 4, 2, 5, 0, 2, 5, 0, 84
Cb major blues (7b), 2, 3, 4, 8, 1, 7, 4, 9, 2, 2, 7, 4, 7, 4, 7, 7, 2, 4, 2, 3, 3, 3, 2, 4, 2, 3, 3, 4, 8, 1, 7, 4, 9, 2, 6, 9, 2, 161
C# major blues (7#), 2, 4, 4, 7, 1, 5, 2, 8, 2, 2, 5, 2, 5, 2, 6, 5, 2, 4, 2, 3, 2, 0, 3, 2, 2, 3, 4, 4, 7, 1, 5, 2, 8, 2, 4, 8, 2, 132
Ab minor blues (7b), 1, 3, 3, 4, 1, 3, 1, 5, 1, 1, 3, 1, 3, 1, 4, 3, 1, 2, 1, 2, 1, 0, 2, 1, 1, 2, 3, 3, 4, 1, 3, 1, 5, 1, 2, 5, 1, 80
A# minor blues (7#), 2, 2, 3, 8, 0, 5, 3, 8, 2, 2, 5, 3, 5, 3, 6, 7, 2, 4, 2, 2, 3, 1, 2, 3, 2, 2, 2, 3, 8, 0, 5, 3, 8, 2, 5, 8, 2, 133
Cb dorian (7b), 1, 1, 2, 5, 0, 3, 2, 5, 1, 1, 3, 2, 3, 2, 4, 5, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 5, 0, 3, 2, 5, 1, 3, 5, 1, 81
C# dorian (7#), 2, 3, 3, 8, 1, 6, 3, 9, 2, 2, 6, 3, 6, 3, 7, 6, 2, 4, 2, 3, 2, 1, 2, 3, 2, 3, 3, 3, 8, 1, 6, 3, 9, 2, 5, 9, 2, 145
Cb phrygian (7b), 1, 2, 2, 5, 1, 4, 2, 6, 1, 1, 4, 2, 4, 2, 5, 4, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 5, 1, 4, 2, 6, 1, 3, 6, 1, 93
C# phrygian (7#), 0, 2, 3, 6, 0, 5, 3, 6, 0, 0, 3, 3, 3, 3, 6, 5, 0, 2, 0, 2, 3, 1, 2, 1, 2, 0, 2, 3, 6, 0, 5, 3, 6, 0, 3, 6, 0, 95
Cb lydian (7b), 0, 1, 2, 4, 0, 3, 2, 4, 0, 0, 2, 2, 2, 2, 4, 4, 0, 1, 0, 1, 2, 1, 1, 1, 1, 0, 1, 2, 4, 0, 3, 2, 4, 0, 2, 4, 0, 62
C# lydian (7#), 2, 2, 4, 8, 0, 6, 4, 8, 2, 2, 6, 4, 6, 4, 6, 7, 2, 4, 2, 2, 3, 2, 2, 4, 2, 2, 2, 4, 8, 0, 6, 4, 8, 2, 6, 8, 2, 146
Cb mixolydian (7b), 1, 4, 3, 5, 1, 4, 1, 6, 1, 1, 3, 1, 3, 1, 5, 3, 1, 3, 1, 3, 1, 0, 2, 1, 3, 2, 4, 3, 5, 1, 4, 1, 6, 1, 2, 6, 1, 94
C# mixolydian (7#), 2, 0, 2, 5, 0, 2, 2, 5, 2, 2, 4, 2, 4, 2, 3, 6, 2, 2, 3, 0, 2, 1, 1, 3, 1, 2, 0, 2, 5, 0, 2, 2, 5, 2, 4, 5, 2, 89
Cb aeolian (7b), 0, 5, 4, 5, 2, 6, 2, 7, 0, 0, 4, 2, 4, 2, 7, 3, 0, 2, 0, 4, 2, 0, 3, 0, 3, 2, 5, 4, 5, 2, 6, 2, 7, 0, 2, 7, 0, 109
C# aeolian (7#), 2, 1, 2, 5, 1, 3, 2, 6, 2, 2, 5, 2, 5, 2, 4, 5, 2, 2, 3, 1, 1, 1, 1, 3, 1, 3, 1, 2, 5, 1, 3, 2, 6, 2, 4, 6, 2, 101
Cb locrian (7b), 0, 2, 2, 4, 0, 4, 2, 4, 0, 0, 2, 2, 2, 2, 4, 3, 0, 2, 0, 2, 1, 3, 0, 2, 2, 0, 2, 2, 4, 0, 4, 2, 4, 0, 2, 4, 0, 69
C# locrian (7#), 2, 3, 4, 8, 1, 7, 4, 9, 2, 2, 7, 4, 7, 4, 7, 7, 2, 4, 2, 3, 3, 3, 2, 4, 2, 3, 3, 4, 8, 1, 7, 4, 9, 2, 6, 9, 2, 161
