 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, rowcost
Eb phrygian (3b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
A phrygian (3#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Eb lydian (3b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
A lydian (3#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Eb mixolydian (3b), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 4, 3, 1, 3, 3, 2, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 0,  , 2, 4, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 79
A mixolydian (3#), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 5, 3, 2, 3, 1, 2, 4, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 2, 2, 2, 2, 1, 4, 5, 3, 4, 5, 2, 127
Eb aeolian (3b), 2, 0, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 1, 0, 2, 3, 1, 4, 2, 1, 0, 0, 2, 0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 2, 3, 1, 3, 1, 1, 0, 2, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 1, 0, 0, 0, 0, 6, 6, 1, 2, 2, 2, 76
A aeolian (3#), 3, 2, 4, 2, 1, 1, 3, 1, 3, 2, 4, 2, 1, 1, 3, 1, 1, 1, 0, 2, 2, 1, 4, 1, 3, 2, 4, 2, 1, 1, 3, 1, 2, 3, 1, 4, 5, 3, 4, 3, 1, 4, 5, 3, 0, 2, 3,  , 1, 3, 2, 0, 1, 2, 4, 3, 2, 1, 4, 6, 4, 3, 5, 4, 151
Eb locrian (3b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
A locrian (3#), 3, 1, 2, 1, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 3, 1, 2, 1, 1, 3, 1, 2, 1, 0, 2, 2, 0, 3, 1, 0, 3, 4, 2, 3, 2, 2, 1, 3, 2, 0, 3, 1,  , 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 5, 7, 2, 3, 3, 4, 112
Ab major (4b), 3, 1, 2, 1, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 3, 1, 2, 1, 1, 3, 1, 2, 1, 0, 2, 2, 0, 3, 1, 0, 3, 4, 2, 3, 2, 2, 1, 3, 2, 0, 3, 1,  , 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 5, 7, 2, 3, 3, 4, 112
E major (4#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
F minor (4b), 3, 1, 2, 1, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 3, 1, 2, 1, 1, 3, 1, 2, 1, 0, 2, 2, 0, 3, 1, 0, 3, 4, 2, 3, 2, 2, 1, 3, 2, 0, 3, 1,  , 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 5, 7, 2, 3, 3, 4, 112
C# minor (4#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
F minor mel (4b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
C# minor mel (4#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Ab major blues (4b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
E major blues (4#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
F minor blues (4b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
C# minor blues (4#), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 4, 3, 1, 3, 3, 2, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 0,  , 2, 4, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 79
Ab dorian (4b), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 5, 3, 2, 3, 1, 2, 4, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 2, 2, 2, 2, 1, 4, 5, 3, 4, 5, 2, 127
E dorian (4#), 2, 0, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 1, 0, 2, 3, 1, 4, 2, 1, 0, 0, 2, 0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 2, 3, 1, 3, 1, 1, 0, 2, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 1, 0, 0, 0, 0, 6, 6, 1, 2, 2, 2, 76
Ab phrygian (4b), 3, 2, 4, 2, 1, 1, 3, 1, 3, 2, 4, 2, 1, 1, 3, 1, 1, 1, 0, 2, 2, 1, 4, 1, 3, 2, 4, 2, 1, 1, 3, 1, 2, 3, 1, 4, 5, 3, 4, 3, 1, 4, 5, 3, 0, 2, 3,  , 1, 3, 2, 0, 1, 2, 4, 3, 2, 1, 4, 6, 4, 3, 5, 4, 151
E phrygian (4#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Ab lydian (4b), 3, 1, 2, 1, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 3, 1, 2, 1, 1, 3, 1, 2, 1, 0, 2, 2, 0, 3, 1, 0, 3, 4, 2, 3, 2, 2, 1, 3, 2, 0, 3, 1,  , 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 5, 7, 2, 3, 3, 4, 112
E lydian (4#), 3, 1, 2, 1, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 3, 1, 2, 1, 1, 3, 1, 2, 1, 0, 2, 2, 0, 3, 1, 0, 3, 4, 2, 3, 2, 2, 1, 3, 2, 0, 3, 1,  , 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 5, 7, 2, 3, 3, 4, 112
Ab mixolydian (4b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
E mixolydian (4#), 3, 1, 2, 1, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 3, 1, 2, 1, 1, 3, 1, 2, 1, 0, 2, 2, 0, 3, 1, 0, 3, 4, 2, 3, 2, 2, 1, 3, 2, 0, 3, 1,  , 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 5, 7, 2, 3, 3, 4, 112
Ab aeolian (4b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
E aeolian (4#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Ab locrian (4b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
E locrian (4#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Db major (5b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
B major (5#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Bb minor (5b), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 4, 3, 1, 3, 3, 2, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 0,  , 2, 4, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 79
G# minor (5#), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 5, 3, 2, 3, 1, 2, 4, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 2, 2, 2, 2, 1, 4, 5, 3, 4, 5, 2, 127
Bb minor mel (5b), 2, 0, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 1, 0, 2, 3, 1, 4, 2, 1, 0, 0, 2, 0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 2, 3, 1, 3, 1, 1, 0, 2, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 1, 0, 0, 0, 0, 6, 6, 1, 2, 2, 2, 76
G# minor mel (5#), 3, 2, 4, 2, 1, 1, 3, 1, 3, 2, 4, 2, 1, 1, 3, 1, 1, 1, 0, 2, 2, 1, 4, 1, 3, 2, 4, 2, 1, 1, 3, 1, 2, 3, 1, 4, 5, 3, 4, 3, 1, 4, 5, 3, 0, 2, 3,  , 1, 3, 2, 0, 1, 2, 4, 3, 2, 1, 4, 6, 4, 3, 5, 4, 151
Db major blues (5b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
B major blues (5#), 3, 1, 2, 1, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 3, 1, 2, 1, 1, 3, 1, 2, 1, 0, 2, 2, 0, 3, 1, 0, 3, 4, 2, 3, 2, 2, 1, 3, 2, 0, 3, 1,  , 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 5, 7, 2, 3, 3, 4, 112
Bb minor blues (5b), 3, 1, 2, 1, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 3, 1, 2, 1, 1, 3, 1, 2, 1, 0, 2, 2, 0, 3, 1, 0, 3, 4, 2, 3, 2, 2, 1, 3, 2, 0, 3, 1,  , 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 5, 7, 2, 3, 3, 4, 112
G# minor blues (5#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Db dorian (5b), 3, 1, 2, 1, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 3, 1, 2, 1, 1, 3, 1, 2, 1, 0, 2, 2, 0, 3, 1, 0, 3, 4, 2, 3, 2, 2, 1, 3, 2, 0, 3, 1,  , 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 5, 7, 2, 3, 3, 4, 112
B dorian (5#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Db phrygian (5b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
B phrygian (5#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Db lydian (5b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
B lydian (5#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Db mixolydian (5b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
B mixolydian (5#), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 4, 3, 1, 3, 3, 2, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 0,  , 2, 4, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 79
Db aeolian (5b), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 5, 3, 2, 3, 1, 2, 4, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 2, 2, 2, 2, 1, 4, 5, 3, 4, 5, 2, 127
B aeolian (5#), 2, 0, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 1, 0, 2, 3, 1, 4, 2, 1, 0, 0, 2, 0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 2, 3, 1, 3, 1, 1, 0, 2, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 1, 0, 0, 0, 0, 6, 6, 1, 2, 2, 2, 76
Db locrian (5b), 3, 2, 4, 2, 1, 1, 3, 1, 3, 2, 4, 2, 1, 1, 3, 1, 1, 1, 0, 2, 2, 1, 4, 1, 3, 2, 4, 2, 1, 1, 3, 1, 2, 3, 1, 4, 5, 3, 4, 3, 1, 4, 5, 3, 0, 2, 3,  , 1, 3, 2, 0, 1, 2, 4, 3, 2, 1, 4, 6, 4, 3, 5, 4, 151
B locrian (5#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Gb major (6b), 3, 1, 2, 1, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 3, 1, 2, 1, 1, 3, 1, 2, 1, 0, 2, 2, 0, 3, 1, 0, 3, 4, 2, 3, 2, 2, 1, 3, 2, 0, 3, 1,  , 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 5, 7, 2, 3, 3, 4, 112
F# major (6#), 3, 1, 2, 1, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 3, 1, 2, 1, 1, 3, 1, 2, 1, 0, 2, 2, 0, 3, 1, 0, 3, 4, 2, 3, 2, 2, 1, 3, 2, 0, 3, 1,  , 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 5, 7, 2, 3, 3, 4, 112
Eb minor (6b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
D# minor (6#), 3, 1, 2, 1, 0, 2, 2, 1, 3, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 3, 1, 2, 1, 1, 3, 1, 2, 1, 0, 2, 2, 0, 3, 1, 0, 3, 4, 2, 3, 2, 2, 1, 3, 2, 0, 3, 1,  , 1, 4, 2, 0, 0, 1, 1, 1, 1, 1, 5, 7, 2, 3, 3, 4, 112
Eb minor mel (6b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
D# minor mel (6#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Gb major blues (6b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
F# major blues (6#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Eb minor blues (6b), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
D# minor blues (6#), 3, 1, 2, 1, 0, 2, 3, 1, 3, 1, 2, 1, 0, 2, 3, 0, 2, 2, 0, 2, 2, 2, 1, 1, 3, 1, 2, 1, 0, 2, 3, 0, 3, 1, 0, 3, 3, 2, 1, 2, 2, 1, 2, 1, 0, 3, 1,  , 1, 4, 2, 0, 0, 3, 1, 1, 1, 1, 4, 6, 2, 3, 4, 3, 110
Gb dorian (6b), 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 4, 3, 1, 3, 3, 2, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 0,  , 2, 4, 3, 0, 0, 3, 0, 0, 0, 0, 5, 5, 1, 2, 3, 2, 79
F# dorian (6#), 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 0, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 2, 1, 4, 5, 3, 2, 3, 1, 2, 4, 2, 0, 3, 2,  , 1, 3, 2, 0, 1, 2, 2, 2, 2, 1, 4, 5, 3, 4, 5, 2, 127
Gb phrygian (6b), 2, 0, 1, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 1, 0, 2, 3, 1, 4, 2, 1, 0, 0, 2, 0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 2, 3, 1, 3, 1, 1, 0, 2, 1, 0, 2, 0,  , 2, 5, 3, 0, 0, 1, 0, 0, 0, 0, 6, 6, 1, 2, 2, 2, 76
