 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, rowcost
Db dorian (5b), 2, 1, 0, 0, 0, 0, 0, 0, 3, 4, 1, 3, 3, 2, 1, 1, 4, 4, 1, 1, 3, 4, 1, 2, 2, 4, 0, 1, 0, 0, 1, 1, 1, 2, 2, 2, 0, 0, 57
B dorian (5#), 1, 1, 0, 0, 0, 0, 0, 0, 3, 3, 1, 3, 3, 2, 1, 1, 3, 2, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 0, 0, 39
Db phrygian (5b), 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 1, 1, 0, 0, 4, 2, 1, 1, 3, 3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 33
B phrygian (5#), 1, 1, 0, 0, 0, 0, 0, 0, 3, 3, 1, 3, 3, 2, 1, 1, 3, 2, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 0, 0, 39
Db lydian (5b), 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 1, 1, 0, 0, 4, 2, 1, 1, 3, 3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 33
B lydian (5#), 1, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 2, 2, 1, 1, 1, 3, 2, 1, 1, 2, 3, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 33
Db mixolydian (5b), 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 3, 3, 1, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 28
B mixolydian (5#), 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 4, 2, 1, 1, 3, 2, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 31
Db aeolian (5b), 1, 1, 0, 0, 0, 0, 0, 0, 3, 4, 1, 3, 3, 2, 1, 1, 3, 2, 1, 1, 1, 3, 0, 0, 0, 2, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 0, 0, 41
B aeolian (5#), 1, 1, 0, 1, 1, 1, 0, 0, 3, 4, 0, 1, 1, 1, 0, 0, 3, 3, 0, 0, 2, 3, 1, 1, 1, 3, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 0, 37
Db locrian (5b), 3, 2, 1, 1, 1, 1, 0, 0, 3, 3, 1, 2, 2, 1, 1, 1, 2, 3, 1, 1, 1, 3, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 44
B locrian (5#), 2, 4, 0, 2, 2, 1, 1, 1, 2, 5, 1, 3, 3, 2, 1, 1, 1, 3, 0, 0, 0, 2, 0, 0, 1, 2, 0, 2, 0, 1, 1, 1, 1, 2, 0, 0, 0, 0, 48
Gb major (6b), 3, 4, 1, 3, 3, 2, 1, 1, 1, 2, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1, 0, 1, 2, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 38
F# major (6#), 1, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 2, 2, 1, 1, 1, 3, 2, 1, 1, 2, 3, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 33
Eb minor (6b), 2, 2, 0, 1, 1, 0, 1, 1, 2, 4, 0, 2, 2, 1, 1, 1, 2, 3, 1, 1, 2, 4, 0, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 42
D# minor (6#), 2, 2, 0, 1, 1, 0, 1, 1, 3, 4, 1, 3, 3, 2, 1, 1, 2, 3, 1, 1, 1, 3, 0, 0, 1, 2, 0, 2, 0, 0, 1, 1, 1, 2, 0, 1, 0, 0, 48
Eb minor mel (6b), 1, 1, 0, 0, 0, 0, 0, 0, 3, 3, 1, 3, 3, 2, 1, 1, 4, 2, 1, 1, 3, 3, 1, 2, 2, 4, 0, 1, 0, 0, 1, 1, 1, 2, 2, 2, 0, 0, 52
D# minor mel (6#), 2, 1, 0, 0, 0, 0, 0, 0, 3, 4, 1, 3, 3, 2, 1, 1, 4, 4, 1, 1, 3, 4, 1, 2, 2, 4, 0, 1, 0, 0, 1, 1, 1, 2, 2, 2, 0, 0, 57
Gb major blues (6b), 1, 1, 0, 0, 0, 0, 0, 0, 3, 3, 1, 3, 3, 2, 1, 1, 3, 2, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 0, 0, 39
F# major blues (6#), 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 1, 1, 0, 0, 4, 2, 1, 1, 3, 3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 33
Eb minor blues (6b), 1, 1, 0, 0, 0, 0, 0, 0, 3, 3, 1, 3, 3, 2, 1, 1, 3, 2, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 0, 0, 39
D# minor blues (6#), 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 1, 1, 0, 0, 4, 2, 1, 1, 3, 3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 33
Gb dorian (6b), 1, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 2, 2, 1, 1, 1, 3, 2, 1, 1, 2, 3, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 33
F# dorian (6#), 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 3, 3, 1, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 28
Gb phrygian (6b), 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 4, 2, 1, 1, 3, 2, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 31
F# phrygian (6#), 1, 1, 0, 0, 0, 0, 0, 0, 3, 4, 1, 3, 3, 2, 1, 1, 3, 2, 1, 1, 1, 3, 0, 0, 0, 2, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 0, 0, 41
Gb lydian (6b), 7, 7, 2, 4, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 3, 0, 1, 2, 6, 2, 2, 5, 2, 2, 0, 0, 0, 0, 0, 1, 2, 2, 65
F# lydian (6#), 4, 4, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 2, 0, 1, 2, 4, 2, 1, 3, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 39
Gb mixolydian (6b), 7, 8, 2, 5, 5, 3, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 4, 0, 2, 5, 2, 3, 1, 1, 1, 1, 0, 0, 2, 2, 73
F# mixolydian (6#), 4, 5, 1, 3, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 2, 0, 1, 3, 1, 2, 1, 1, 1, 1, 0, 0, 1, 1, 47
Gb aeolian (6b), 7, 8, 2, 5, 5, 3, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 1, 5, 1, 2, 5, 2, 3, 0, 0, 0, 0, 0, 0, 2, 2, 66
F# aeolian (6#), 4, 5, 1, 3, 3, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 1, 3, 1, 1, 3, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 40
Gb locrian (6b), 5, 6, 2, 5, 5, 3, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1, 0, 4, 0, 0, 0, 2, 0, 0, 2, 1, 0, 3, 0, 1, 1, 1, 1, 1, 0, 0, 2, 2, 63
F# locrian (6#), 3, 4, 1, 3, 3, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 45
Cb major (7b), 7, 9, 2, 6, 6, 4, 2, 2, 3, 5, 1, 1, 1, 1, 0, 0, 0, 4, 0, 0, 2, 3, 0, 0, 4, 0, 2, 5, 2, 4, 1, 1, 1, 1, 0, 0, 2, 2, 84
C# major (7#), 4, 5, 1, 3, 3, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 2, 0, 1, 2, 5, 2, 1, 4, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 47
Ab minor (7b), 3, 6, 1, 2, 2, 2, 0, 0, 3, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 3, 3, 0, 0, 2, 0, 2, 3, 2, 3, 1, 1, 1, 1, 1, 0, 1, 1, 50
A# minor (7#), 2, 2, 2, 4, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 1, 0, 1, 3, 5, 4, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 49
Ab minor mel (7b), 3, 6, 1, 2, 2, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 2, 0, 1, 3, 1, 2, 3, 2, 3, 0, 0, 0, 0, 1, 0, 1, 1, 43
A# minor mel (7#), 2, 0, 2, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 2, 1, 1, 3, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 2, 37
Cb major blues (7b), 7, 9, 2, 6, 6, 4, 2, 2, 3, 7, 1, 3, 3, 2, 1, 1, 1, 5, 0, 0, 2, 3, 0, 1, 5, 3, 2, 5, 2, 4, 1, 1, 1, 2, 0, 0, 2, 2, 101
C# major blues (7#), 7, 7, 2, 4, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 3, 0, 1, 2, 6, 2, 2, 5, 2, 2, 0, 0, 0, 0, 0, 1, 2, 2, 65
Ab minor blues (7b), 4, 4, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 2, 0, 1, 2, 4, 2, 1, 3, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 39
A# minor blues (7#), 7, 8, 2, 5, 5, 3, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 4, 0, 2, 5, 2, 3, 1, 1, 1, 1, 0, 0, 2, 2, 73
Cb dorian (7b), 4, 5, 1, 3, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 2, 0, 1, 3, 1, 2, 1, 1, 1, 1, 0, 0, 1, 1, 47
C# dorian (7#), 7, 8, 2, 5, 5, 3, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 1, 5, 1, 2, 5, 2, 3, 0, 0, 0, 0, 0, 0, 2, 2, 66
Cb phrygian (7b), 4, 5, 1, 3, 3, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 1, 3, 1, 1, 3, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 40
C# phrygian (7#), 5, 6, 2, 5, 5, 3, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1, 0, 4, 0, 0, 0, 2, 0, 0, 2, 1, 0, 3, 0, 1, 1, 1, 1, 1, 0, 0, 2, 2, 63
Cb lydian (7b), 3, 4, 1, 3, 3, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 45
C# lydian (7#), 7, 9, 2, 6, 6, 4, 2, 2, 3, 5, 1, 1, 1, 1, 0, 0, 0, 4, 0, 0, 2, 3, 0, 0, 4, 0, 2, 5, 2, 4, 1, 1, 1, 1, 0, 0, 2, 2, 84
Cb mixolydian (7b), 4, 5, 1, 3, 3, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 2, 0, 1, 2, 5, 2, 1, 4, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 47
C# mixolydian (7#), 3, 6, 1, 2, 2, 2, 0, 0, 3, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 3, 3, 0, 0, 2, 0, 2, 3, 2, 3, 1, 1, 1, 1, 1, 0, 1, 1, 50
Cb aeolian (7b), 2, 2, 2, 4, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 1, 0, 1, 3, 5, 4, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 49
C# aeolian (7#), 3, 6, 1, 2, 2, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 2, 0, 1, 3, 1, 2, 3, 2, 3, 0, 0, 0, 0, 1, 0, 1, 1, 43
Cb locrian (7b), 3, 7, 0, 4, 4, 2, 2, 2, 3, 7, 1, 3, 3, 2, 1, 1, 1, 5, 0, 0, 0, 3, 0, 0, 2, 2, 0, 3, 0, 2, 1, 1, 1, 2, 0, 0, 0, 0, 68
C# locrian (7#), 7, 9, 2, 6, 6, 4, 2, 2, 3, 7, 1, 3, 3, 2, 1, 1, 1, 5, 0, 0, 2, 3, 0, 1, 5, 3, 2, 5, 2, 4, 1, 1, 1, 2, 0, 0, 2, 2, 101
