 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, rowcost
D dorian (2#), 1, 3, 2, 8, 0, 1, 2, 4, 1, 1, 2, 5, 5, 3, 2, 8, 0, 1, 2, 4, 1, 1, 2, 5, 3, 3, 3, 6, 4, 2, 2, 1, 7, 4, 3, 4, 0, 4, 5, 5, 4, 6, 4, 3,  , 4, 7, 5, 0, 3, 2, 5, 4, 3, 0, 4, 4, 3, 4, 5, 3, 0, 3, 2, 5, 6, 0, 6, 2, 6, 2, 0, 4, 1, 2, 4, 4, 4, 7, 7, 2, 2, 2, 3, 2, 3, 0, 2, 3, 6, 0, 4, 5, 6, 3, 5, 7, 6, 319
Bb phrygian (2b), 2, 1, 3, 7, 0, 1, 2, 3, 1, 1, 2, 3, 3, 1, 3, 7, 0, 1, 2, 3, 1, 1, 2, 3, 1, 2, 3, 5, 6, 3, 2, 0, 7, 2, 4, 5, 0, 3, 4, 7, 2, 6, 4, 3,  , 3, 5, 6, 0, 1, 1, 4, 6, 2, 1, 5, 4, 3, 5, 4, 2, 1, 3, 3, 7, 4, 0, 5, 1, 6, 4, 2, 3, 1, 2, 3, 6, 2, 7, 6, 4, 2, 2, 4, 0, 2, 1, 3, 3, 5, 0, 2, 5, 5, 3, 6, 5, 6, 298
D phrygian (2#), 2, 2, 3, 8, 0, 1, 2, 3, 0, 2, 2, 4, 4, 2, 3, 8, 0, 1, 2, 3, 0, 2, 2, 4, 2, 2, 4, 5, 5, 3, 2, 0, 8, 3, 4, 5, 0, 3, 4, 6, 3, 5, 4, 4,  , 4, 6, 6, 0, 2, 2, 4, 5, 3, 1, 5, 3, 4, 5, 4, 2, 1, 2, 3, 6, 5, 0, 5, 1, 7, 3, 1, 3, 1, 2, 3, 5, 3, 8, 6, 3, 3, 1, 4, 1, 2, 1, 3, 2, 6, 0, 3, 4, 4, 4, 6, 6, 6, 312
Bb lydian (2b), 3, 3, 3, 7, 2, 1, 3, 2, 1, 3, 3, 4, 5, 3, 3, 7, 2, 1, 3, 2, 1, 3, 3, 4, 3, 3, 4, 4, 5, 4, 3, 2, 5, 4, 4, 3, 1, 2, 3, 7, 6, 7, 4, 5,  , 4, 4, 4, 1, 3, 4, 4, 6, 4, 1, 3, 4, 4, 4, 3, 2, 3, 5, 5, 6, 6, 1, 4, 1, 6, 5, 7, 4, 2, 2, 3, 6, 4, 4, 5, 3, 4, 4, 4, 3, 2, 2, 4, 4, 6, 1, 2, 4, 5, 7, 4, 4, 3, 351
D lydian (2#), 3, 3, 4, 7, 2, 1, 4, 2, 1, 3, 4, 4, 5, 3, 4, 7, 2, 1, 4, 2, 1, 3, 4, 4, 3, 4, 5, 5, 8, 4, 3, 2, 7, 4, 6, 4, 1, 2, 4, 8, 5, 7, 4, 6,  , 5, 7, 6, 1, 3, 4, 5, 7, 4, 1, 6, 4, 5, 5, 5, 2, 3, 5, 6, 7, 6, 1, 4, 1, 8, 6, 5, 5, 2, 2, 4, 7, 4, 9, 6, 3, 4, 4, 5, 3, 2, 2, 5, 4, 8, 1, 2, 4, 6, 7, 5, 5, 5, 406
Bb mixolydian (2b), 3, 3, 2, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 2, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 4, 3, 3, 4, 3, 1, 5, 4, 3, 3, 0, 2, 3, 6, 5, 6, 3, 4,  , 4, 4, 3, 1, 3, 3, 3, 5, 4, 1, 3, 2, 4, 3, 3, 1, 2, 3, 3, 5, 6, 0, 4, 1, 6, 3, 4, 3, 2, 2, 2, 5, 4, 4, 5, 2, 4, 2, 4, 2, 2, 2, 3, 3, 6, 0, 2, 3, 4, 5, 4, 4, 3, 295
D mixolydian (2#), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 4, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 6, 3, 6, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 5, 4, 5, 4, 1, 3, 1, 4, 3, 6, 4, 2, 1, 3, 5, 2, 3, 4, 2, 2, 3, 3, 1, 2, 2, 4, 3, 4, 0, 1, 4, 4, 5, 3, 2, 2, 249
Bb aeolian (2b), 3, 3, 2, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 2, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 4, 3, 3, 4, 3, 1, 5, 4, 3, 3, 0, 2, 3, 6, 5, 6, 3, 4,  , 4, 4, 3, 1, 3, 3, 3, 5, 4, 1, 3, 2, 4, 3, 3, 1, 2, 3, 3, 5, 6, 0, 4, 1, 6, 3, 4, 3, 2, 2, 2, 5, 4, 4, 5, 2, 4, 2, 4, 2, 2, 2, 3, 3, 6, 0, 2, 3, 4, 5, 4, 4, 3, 295
D aeolian (2#), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 4, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 6, 3, 6, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 5, 4, 5, 4, 1, 3, 1, 4, 3, 6, 4, 2, 1, 3, 5, 2, 3, 4, 2, 2, 3, 3, 1, 2, 2, 4, 3, 4, 0, 1, 4, 4, 5, 3, 2, 2, 249
Bb locrian (2b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
D locrian (2#), 2, 1, 2, 4, 2, 0, 2, 0, 1, 2, 2, 2, 2, 1, 2, 4, 2, 0, 2, 0, 1, 2, 2, 2, 1, 2, 2, 3, 5, 3, 2, 2, 2, 1, 3, 2, 1, 1, 1, 5, 4, 5, 4, 3,  , 1, 2, 3, 1, 1, 2, 3, 4, 2, 1, 2, 3, 2, 3, 1, 1, 3, 5, 5, 4, 3, 1, 3, 0, 3, 4, 7, 3, 1, 0, 3, 4, 2, 2, 3, 2, 2, 4, 2, 2, 1, 2, 3, 2, 3, 1, 0, 3, 3, 6, 2, 1, 1, 220
Eb major (3b), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 5, 3, 5, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 4, 4, 4, 4, 1, 3, 1, 4, 5, 6, 4, 2, 1, 3, 5, 2, 3, 4, 4, 2, 2, 3, 1, 2, 2, 4, 3, 4, 0, 1, 3, 4, 5, 3, 2, 2, 246
A major (3#), 3, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 5, 4, 3, 4, 3, 1, 6, 4, 4, 4, 0, 2, 4, 7, 5, 6, 3, 5,  , 4, 7, 5, 1, 3, 3, 4, 6, 4, 1, 6, 2, 5, 4, 3, 1, 2, 3, 4, 6, 6, 0, 4, 1, 9, 3, 4, 4, 2, 2, 3, 6, 4, 9, 6, 2, 4, 2, 5, 2, 2, 2, 4, 3, 8, 0, 2, 3, 5, 5, 5, 5, 3, 338
C minor (3b), 2, 3, 1, 5, 2, 0, 2, 2, 2, 1, 2, 3, 4, 3, 1, 5, 2, 0, 2, 2, 2, 1, 2, 3, 2, 5, 2, 4, 6, 2, 2, 3, 4, 3, 3, 3, 1, 3, 4, 6, 3, 7, 4, 4,  , 3, 6, 3, 1, 3, 3, 6, 5, 2, 0, 4, 5, 2, 2, 5, 3, 2, 6, 4, 5, 5, 1, 4, 2, 5, 3, 3, 6, 2, 1, 5, 5, 3, 7, 6, 1, 1, 4, 3, 2, 3, 1, 4, 4, 5, 0, 2, 5, 6, 4, 3, 4, 4, 307
F# minor (3#), 2, 2, 3, 6, 1, 1, 3, 1, 1, 3, 3, 2, 4, 2, 3, 6, 1, 1, 3, 1, 1, 3, 3, 2, 3, 2, 7, 3, 5, 3, 2, 1, 6, 5, 5, 3, 0, 1, 3, 5, 5, 4, 3, 4,  , 4, 7, 4, 1, 2, 2, 3, 4, 3, 2, 6, 2, 5, 3, 4, 0, 3, 3, 3, 4, 4, 0, 4, 0, 8, 4, 2, 3, 1, 1, 4, 4, 4, 8, 7, 4, 4, 2, 4, 2, 1, 3, 3, 4, 6, 0, 1, 2, 3, 4, 4, 4, 4, 302
C minor mel (3b), 2, 1, 3, 5, 1, 1, 3, 1, 1, 2, 3, 2, 3, 1, 3, 5, 1, 1, 3, 1, 1, 2, 3, 2, 2, 1, 3, 4, 5, 4, 3, 1, 3, 2, 4, 2, 0, 1, 2, 6, 5, 6, 3, 2,  , 2, 3, 4, 1, 1, 1, 2, 5, 3, 1, 3, 2, 3, 4, 2, 0, 2, 4, 4, 5, 4, 0, 4, 0, 4, 5, 6, 2, 1, 1, 2, 5, 3, 2, 4, 3, 3, 4, 3, 2, 1, 2, 2, 3, 4, 1, 0, 3, 4, 5, 3, 2, 2, 252
F# minor mel (3#), 0, 1, 3, 5, 0, 1, 3, 3, 2, 0, 3, 2, 2, 1, 3, 5, 0, 1, 3, 3, 2, 0, 3, 2, 2, 2, 4, 4, 4, 1, 1, 1, 5, 4, 4, 3, 0, 3, 2, 2, 4, 3, 4, 1,  , 3, 2, 4, 0, 1, 0, 2, 2, 1, 1, 2, 4, 2, 4, 4, 2, 1, 3, 2, 2, 3, 0, 6, 1, 3, 3, 1, 3, 0, 1, 4, 2, 2, 1, 4, 4, 1, 2, 2, 3, 1, 1, 1, 4, 3, 1, 2, 3, 3, 2, 4, 3, 5, 223
Eb major blues (3b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
A major blues (3#), 2, 1, 3, 7, 0, 1, 2, 3, 1, 1, 2, 3, 3, 1, 3, 7, 0, 1, 2, 3, 1, 1, 2, 3, 1, 2, 3, 5, 6, 3, 2, 0, 7, 2, 4, 5, 0, 3, 4, 7, 2, 6, 4, 3,  , 3, 5, 6, 0, 1, 1, 4, 6, 2, 1, 5, 4, 3, 5, 4, 2, 1, 3, 3, 7, 4, 0, 5, 1, 6, 4, 2, 3, 1, 2, 3, 6, 2, 7, 6, 4, 2, 2, 4, 0, 2, 1, 3, 3, 5, 0, 2, 5, 5, 3, 6, 5, 6, 298
C minor blues (3b), 2, 2, 3, 8, 0, 1, 2, 3, 0, 2, 2, 4, 4, 2, 3, 8, 0, 1, 2, 3, 0, 2, 2, 4, 2, 2, 4, 5, 5, 3, 2, 0, 8, 3, 4, 5, 0, 3, 4, 6, 3, 5, 4, 4,  , 4, 6, 6, 0, 2, 2, 4, 5, 3, 1, 5, 3, 4, 5, 4, 2, 1, 2, 3, 6, 5, 0, 5, 1, 7, 3, 1, 3, 1, 2, 3, 5, 3, 8, 6, 3, 3, 1, 4, 1, 2, 1, 3, 2, 6, 0, 3, 4, 4, 4, 6, 6, 6, 312
F# minor blues (3#), 3, 3, 3, 7, 2, 1, 3, 2, 1, 3, 3, 4, 5, 3, 3, 7, 2, 1, 3, 2, 1, 3, 3, 4, 3, 3, 4, 4, 5, 4, 3, 2, 5, 4, 4, 3, 1, 2, 3, 7, 6, 7, 4, 5,  , 4, 4, 4, 1, 3, 4, 4, 6, 4, 1, 3, 4, 4, 4, 3, 2, 3, 5, 5, 6, 6, 1, 4, 1, 6, 5, 7, 4, 2, 2, 3, 6, 4, 4, 5, 3, 4, 4, 4, 3, 2, 2, 4, 4, 6, 1, 2, 4, 5, 7, 4, 4, 3, 351
Eb dorian (3b), 3, 3, 4, 7, 2, 1, 4, 2, 1, 3, 4, 4, 5, 3, 4, 7, 2, 1, 4, 2, 1, 3, 4, 4, 3, 4, 5, 5, 8, 4, 3, 2, 7, 4, 6, 4, 1, 2, 4, 8, 5, 7, 4, 6,  , 5, 7, 6, 1, 3, 4, 5, 7, 4, 1, 6, 4, 5, 5, 5, 2, 3, 5, 6, 7, 6, 1, 4, 1, 8, 6, 5, 5, 2, 2, 4, 7, 4, 9, 6, 3, 4, 4, 5, 3, 2, 2, 5, 4, 8, 1, 2, 4, 6, 7, 5, 5, 5, 406
A dorian (3#), 3, 3, 2, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 2, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 4, 3, 3, 4, 3, 1, 5, 4, 3, 3, 0, 2, 3, 6, 5, 6, 3, 4,  , 4, 4, 3, 1, 3, 3, 3, 5, 4, 1, 3, 2, 4, 3, 3, 1, 2, 3, 3, 5, 6, 0, 4, 1, 6, 3, 4, 3, 2, 2, 2, 5, 4, 4, 5, 2, 4, 2, 4, 2, 2, 2, 3, 3, 6, 0, 2, 3, 4, 5, 4, 4, 3, 295
Eb phrygian (3b), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 4, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 6, 3, 6, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 5, 4, 5, 4, 1, 3, 1, 4, 3, 6, 4, 2, 1, 3, 5, 2, 3, 4, 2, 2, 3, 3, 1, 2, 2, 4, 3, 4, 0, 1, 4, 4, 5, 3, 2, 2, 249
A phrygian (3#), 3, 3, 2, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 2, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 4, 3, 3, 4, 3, 1, 5, 4, 3, 3, 0, 2, 3, 6, 5, 6, 3, 4,  , 4, 4, 3, 1, 3, 3, 3, 5, 4, 1, 3, 2, 4, 3, 3, 1, 2, 3, 3, 5, 6, 0, 4, 1, 6, 3, 4, 3, 2, 2, 2, 5, 4, 4, 5, 2, 4, 2, 4, 2, 2, 2, 3, 3, 6, 0, 2, 3, 4, 5, 4, 4, 3, 295
Eb lydian (3b), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 4, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 6, 3, 6, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 5, 4, 5, 4, 1, 3, 1, 4, 3, 6, 4, 2, 1, 3, 5, 2, 3, 4, 2, 2, 3, 3, 1, 2, 2, 4, 3, 4, 0, 1, 4, 4, 5, 3, 2, 2, 249
A lydian (3#), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
Eb mixolydian (3b), 2, 1, 2, 4, 2, 0, 2, 0, 1, 2, 2, 2, 2, 1, 2, 4, 2, 0, 2, 0, 1, 2, 2, 2, 1, 2, 2, 3, 5, 3, 2, 2, 2, 1, 3, 2, 1, 1, 1, 5, 4, 5, 4, 3,  , 1, 2, 3, 1, 1, 2, 3, 4, 2, 1, 2, 3, 2, 3, 1, 1, 3, 5, 5, 4, 3, 1, 3, 0, 3, 4, 7, 3, 1, 0, 3, 4, 2, 2, 3, 2, 2, 4, 2, 2, 1, 2, 3, 2, 3, 1, 0, 3, 3, 6, 2, 1, 1, 220
A mixolydian (3#), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 5, 3, 5, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 4, 4, 4, 4, 1, 3, 1, 4, 5, 6, 4, 2, 1, 3, 5, 2, 3, 4, 4, 2, 2, 3, 1, 2, 2, 4, 3, 4, 0, 1, 3, 4, 5, 3, 2, 2, 246
Eb aeolian (3b), 3, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 5, 4, 3, 4, 3, 1, 6, 4, 4, 4, 0, 2, 4, 7, 5, 6, 3, 5,  , 4, 7, 5, 1, 3, 3, 4, 6, 4, 1, 6, 2, 5, 4, 3, 1, 2, 3, 4, 6, 6, 0, 4, 1, 9, 3, 4, 4, 2, 2, 3, 6, 4, 9, 6, 2, 4, 2, 5, 2, 2, 2, 4, 3, 8, 0, 2, 3, 5, 5, 5, 5, 3, 338
A aeolian (3#), 2, 3, 1, 5, 2, 0, 2, 2, 2, 1, 2, 3, 4, 3, 1, 5, 2, 0, 2, 2, 2, 1, 2, 3, 2, 5, 2, 4, 6, 2, 2, 3, 4, 3, 3, 3, 1, 3, 4, 6, 3, 7, 4, 4,  , 3, 6, 3, 1, 3, 3, 6, 5, 2, 0, 4, 5, 2, 2, 5, 3, 2, 6, 4, 5, 5, 1, 4, 2, 5, 3, 3, 6, 2, 1, 5, 5, 3, 7, 6, 1, 1, 4, 3, 2, 3, 1, 4, 4, 5, 0, 2, 5, 6, 4, 3, 4, 4, 307
Eb locrian (3b), 2, 1, 3, 7, 0, 1, 2, 3, 1, 1, 2, 3, 3, 1, 3, 7, 0, 1, 2, 3, 1, 1, 2, 3, 1, 2, 3, 5, 6, 3, 2, 0, 7, 2, 4, 5, 0, 3, 4, 7, 2, 6, 4, 3,  , 3, 5, 6, 0, 1, 1, 4, 6, 2, 1, 5, 4, 3, 5, 4, 2, 1, 3, 3, 7, 4, 0, 5, 1, 6, 4, 2, 3, 1, 2, 3, 6, 2, 7, 6, 4, 2, 2, 4, 0, 2, 1, 3, 3, 5, 0, 2, 5, 5, 3, 6, 5, 6, 298
A locrian (3#), 2, 2, 3, 8, 0, 1, 2, 3, 0, 2, 2, 4, 4, 2, 3, 8, 0, 1, 2, 3, 0, 2, 2, 4, 2, 2, 4, 5, 5, 3, 2, 0, 8, 3, 4, 5, 0, 3, 4, 6, 3, 5, 4, 4,  , 4, 6, 6, 0, 2, 2, 4, 5, 3, 1, 5, 3, 4, 5, 4, 2, 1, 2, 3, 6, 5, 0, 5, 1, 7, 3, 1, 3, 1, 2, 3, 5, 3, 8, 6, 3, 3, 1, 4, 1, 2, 1, 3, 2, 6, 0, 3, 4, 4, 4, 6, 6, 6, 312
Ab major (4b), 3, 3, 3, 7, 2, 1, 3, 2, 1, 3, 3, 4, 5, 3, 3, 7, 2, 1, 3, 2, 1, 3, 3, 4, 3, 3, 4, 4, 5, 4, 3, 2, 5, 4, 4, 3, 1, 2, 3, 7, 6, 7, 4, 5,  , 4, 4, 4, 1, 3, 4, 4, 6, 4, 1, 3, 4, 4, 4, 3, 2, 3, 5, 5, 6, 6, 1, 4, 1, 6, 5, 7, 4, 2, 2, 3, 6, 4, 4, 5, 3, 4, 4, 4, 3, 2, 2, 4, 4, 6, 1, 2, 4, 5, 7, 4, 4, 3, 351
E major (4#), 3, 3, 4, 7, 2, 1, 4, 2, 1, 3, 4, 4, 5, 3, 4, 7, 2, 1, 4, 2, 1, 3, 4, 4, 3, 4, 5, 5, 8, 4, 3, 2, 7, 4, 6, 4, 1, 2, 4, 8, 5, 7, 4, 6,  , 5, 7, 6, 1, 3, 4, 5, 7, 4, 1, 6, 4, 5, 5, 5, 2, 3, 5, 6, 7, 6, 1, 4, 1, 8, 6, 5, 5, 2, 2, 4, 7, 4, 9, 6, 3, 4, 4, 5, 3, 2, 2, 5, 4, 8, 1, 2, 4, 6, 7, 5, 5, 5, 406
F minor (4b), 3, 3, 2, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 2, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 4, 3, 3, 4, 3, 1, 5, 4, 3, 3, 0, 2, 3, 6, 5, 6, 3, 4,  , 4, 4, 3, 1, 3, 3, 3, 5, 4, 1, 3, 2, 4, 3, 3, 1, 2, 3, 3, 5, 6, 0, 4, 1, 6, 3, 4, 3, 2, 2, 2, 5, 4, 4, 5, 2, 4, 2, 4, 2, 2, 2, 3, 3, 6, 0, 2, 3, 4, 5, 4, 4, 3, 295
C# minor (4#), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 4, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 6, 3, 6, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 5, 4, 5, 4, 1, 3, 1, 4, 3, 6, 4, 2, 1, 3, 5, 2, 3, 4, 2, 2, 3, 3, 1, 2, 2, 4, 3, 4, 0, 1, 4, 4, 5, 3, 2, 2, 249
F minor mel (4b), 3, 3, 2, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 2, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 4, 3, 3, 4, 3, 1, 5, 4, 3, 3, 0, 2, 3, 6, 5, 6, 3, 4,  , 4, 4, 3, 1, 3, 3, 3, 5, 4, 1, 3, 2, 4, 3, 3, 1, 2, 3, 3, 5, 6, 0, 4, 1, 6, 3, 4, 3, 2, 2, 2, 5, 4, 4, 5, 2, 4, 2, 4, 2, 2, 2, 3, 3, 6, 0, 2, 3, 4, 5, 4, 4, 3, 295
C# minor mel (4#), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 4, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 6, 3, 6, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 5, 4, 5, 4, 1, 3, 1, 4, 3, 6, 4, 2, 1, 3, 5, 2, 3, 4, 2, 2, 3, 3, 1, 2, 2, 4, 3, 4, 0, 1, 4, 4, 5, 3, 2, 2, 249
Ab major blues (4b), 3, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 6, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 1, 4, 3, 3, 3, 0, 2, 3, 7, 4, 7, 3, 3,  , 3, 3, 3, 1, 2, 2, 3, 6, 3, 1, 3, 3, 3, 3, 3, 1, 2, 4, 3, 6, 5, 0, 4, 1, 5, 4, 5, 3, 2, 2, 2, 6, 3, 3, 5, 3, 3, 3, 4, 1, 2, 2, 3, 4, 5, 0, 1, 4, 5, 4, 4, 3, 3, 281
E major blues (4#), 2, 1, 2, 4, 2, 0, 2, 0, 1, 2, 2, 2, 2, 1, 2, 4, 2, 0, 2, 0, 1, 2, 2, 2, 1, 2, 2, 3, 5, 3, 2, 2, 2, 1, 3, 2, 1, 1, 1, 5, 4, 5, 4, 3,  , 1, 2, 3, 1, 1, 2, 3, 4, 2, 1, 2, 3, 2, 3, 1, 1, 3, 5, 5, 4, 3, 1, 3, 0, 3, 4, 7, 3, 1, 0, 3, 4, 2, 2, 3, 2, 2, 4, 2, 2, 1, 2, 3, 2, 3, 1, 0, 3, 3, 6, 2, 1, 1, 220
F minor blues (4b), 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 3, 2, 1, 5, 2, 0, 1, 1, 1, 2, 1, 3, 1, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 5, 3, 5, 4, 4,  , 2, 2, 2, 1, 2, 3, 4, 5, 2, 1, 2, 4, 2, 2, 2, 2, 3, 4, 4, 4, 4, 1, 3, 1, 4, 5, 6, 4, 2, 1, 3, 5, 2, 3, 4, 4, 2, 2, 3, 1, 2, 2, 4, 3, 4, 0, 1, 3, 4, 5, 3, 2, 2, 246
C# minor blues (4#), 3, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 5, 3, 3, 7, 1, 1, 2, 2, 0, 3, 2, 4, 3, 2, 5, 4, 3, 4, 3, 1, 6, 4, 4, 4, 0, 2, 4, 7, 5, 6, 3, 5,  , 4, 7, 5, 1, 3, 3, 4, 6, 4, 1, 6, 2, 5, 4, 3, 1, 2, 3, 4, 6, 6, 0, 4, 1, 9, 3, 4, 4, 2, 2, 3, 6, 4, 9, 6, 2, 4, 2, 5, 2, 2, 2, 4, 3, 8, 0, 2, 3, 5, 5, 5, 5, 3, 338
Ab dorian (4b), 2, 3, 1, 5, 2, 0, 2, 2, 2, 1, 2, 3, 4, 3, 1, 5, 2, 0, 2, 2, 2, 1, 2, 3, 2, 5, 2, 4, 6, 2, 2, 3, 4, 3, 3, 3, 1, 3, 4, 6, 3, 7, 4, 4,  , 3, 6, 3, 1, 3, 3, 6, 5, 2, 0, 4, 5, 2, 2, 5, 3, 2, 6, 4, 5, 5, 1, 4, 2, 5, 3, 3, 6, 2, 1, 5, 5, 3, 7, 6, 1, 1, 4, 3, 2, 3, 1, 4, 4, 5, 0, 2, 5, 6, 4, 3, 4, 4, 307
