 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, rowcost
Gb lydian (6b), 1, 3, 3, 4, 1, 3, 5, 6, 3, 6, 2, 3, 7, 5, 1, 5, 5, 3, 3, 3, 3, 4, 1, 3, 5, 6, 3, 3, 0, 2, 102
F# lydian (6#), 1, 2, 2, 2, 1, 2, 4, 4, 2, 4, 1, 2, 4, 3, 1, 3, 4, 2, 2, 2, 2, 2, 1, 2, 4, 4, 2, 2, 0, 1, 68
Gb mixolydian (6b), 0, 2, 2, 4, 0, 2, 4, 6, 2, 6, 2, 2, 7, 4, 0, 4, 6, 4, 2, 2, 2, 4, 0, 2, 4, 6, 2, 2, 1, 2, 86
F# mixolydian (6#), 0, 1, 1, 2, 0, 1, 3, 4, 1, 4, 1, 1, 4, 2, 0, 2, 5, 3, 1, 1, 1, 2, 0, 1, 3, 4, 1, 1, 1, 1, 52
Gb aeolian (6b), 1, 2, 2, 4, 1, 3, 5, 7, 3, 7, 2, 3, 7, 4, 0, 4, 6, 4, 3, 2, 2, 4, 1, 3, 5, 7, 2, 2, 1, 2, 99
F# aeolian (6#), 1, 1, 1, 2, 1, 2, 4, 5, 2, 5, 1, 2, 4, 2, 0, 2, 5, 3, 2, 1, 1, 2, 1, 2, 4, 5, 1, 1, 1, 1, 65
Gb locrian (6b), 0, 0, 0, 2, 0, 2, 4, 6, 2, 6, 2, 2, 8, 2, 0, 2, 6, 4, 2, 0, 0, 2, 0, 2, 4, 6, 2, 0, 1, 2, 69
F# locrian (6#), 0, 0, 0, 1, 0, 1, 3, 4, 1, 4, 1, 1, 5, 1, 0, 1, 5, 3, 1, 0, 0, 1, 0, 1, 3, 4, 1, 0, 1, 1, 44
Cb major (7b), 0, 2, 2, 4, 0, 2, 4, 7, 2, 7, 2, 2, 7, 4, 0, 4, 4, 4, 2, 2, 2, 4, 0, 2, 4, 7, 2, 2, 2, 2, 88
C# major (7#), 1, 2, 2, 3, 1, 4, 4, 4, 2, 4, 1, 3, 5, 4, 1, 4, 4, 2, 2, 2, 2, 3, 1, 4, 4, 4, 2, 2, 0, 2, 79
Ab minor (7b), 0, 2, 3, 2, 0, 1, 4, 2, 1, 2, 1, 2, 5, 2, 0, 2, 5, 3, 1, 2, 3, 2, 0, 1, 4, 2, 1, 2, 2, 0, 57
A# minor (7#), 2, 1, 1, 2, 2, 5, 4, 5, 4, 5, 2, 4, 2, 3, 1, 3, 5, 3, 4, 1, 1, 2, 2, 5, 4, 5, 3, 1, 0, 2, 84
Ab minor mel (7b), 1, 2, 3, 2, 1, 2, 5, 3, 2, 3, 1, 3, 5, 2, 0, 2, 5, 3, 2, 2, 3, 2, 1, 2, 5, 3, 1, 2, 2, 0, 70
A# minor mel (7#), 2, 1, 2, 0, 2, 3, 5, 5, 4, 5, 2, 5, 0, 1, 1, 1, 5, 3, 4, 1, 2, 0, 2, 3, 5, 5, 3, 1, 1, 0, 74
Cb major blues (7b), 1, 2, 3, 4, 1, 3, 5, 8, 3, 8, 2, 3, 8, 4, 0, 4, 4, 4, 3, 2, 3, 4, 1, 3, 5, 8, 2, 2, 2, 2, 104
C# major blues (7#), 1, 3, 3, 4, 1, 3, 5, 6, 3, 6, 2, 3, 7, 5, 1, 5, 5, 3, 3, 3, 3, 4, 1, 3, 5, 6, 3, 3, 0, 2, 102
Ab minor blues (7b), 1, 2, 2, 2, 1, 2, 4, 4, 2, 4, 1, 2, 4, 3, 1, 3, 4, 2, 2, 2, 2, 2, 1, 2, 4, 4, 2, 2, 0, 1, 68
A# minor blues (7#), 0, 2, 2, 4, 0, 2, 4, 6, 2, 6, 2, 2, 7, 4, 0, 4, 6, 4, 2, 2, 2, 4, 0, 2, 4, 6, 2, 2, 1, 2, 86
Cb dorian (7b), 0, 1, 1, 2, 0, 1, 3, 4, 1, 4, 1, 1, 4, 2, 0, 2, 5, 3, 1, 1, 1, 2, 0, 1, 3, 4, 1, 1, 1, 1, 52
C# dorian (7#), 1, 2, 2, 4, 1, 3, 5, 7, 3, 7, 2, 3, 7, 4, 0, 4, 6, 4, 3, 2, 2, 4, 1, 3, 5, 7, 2, 2, 1, 2, 99
Cb phrygian (7b), 1, 1, 1, 2, 1, 2, 4, 5, 2, 5, 1, 2, 4, 2, 0, 2, 5, 3, 2, 1, 1, 2, 1, 2, 4, 5, 1, 1, 1, 1, 65
C# phrygian (7#), 0, 0, 0, 2, 0, 2, 4, 6, 2, 6, 2, 2, 8, 2, 0, 2, 6, 4, 2, 0, 0, 2, 0, 2, 4, 6, 2, 0, 1, 2, 69
Cb lydian (7b), 0, 0, 0, 1, 0, 1, 3, 4, 1, 4, 1, 1, 5, 1, 0, 1, 5, 3, 1, 0, 0, 1, 0, 1, 3, 4, 1, 0, 1, 1, 44
C# lydian (7#), 0, 2, 2, 4, 0, 2, 4, 7, 2, 7, 2, 2, 7, 4, 0, 4, 4, 4, 2, 2, 2, 4, 0, 2, 4, 7, 2, 2, 2, 2, 88
Cb mixolydian (7b), 1, 2, 2, 3, 1, 4, 4, 4, 2, 4, 1, 3, 5, 4, 1, 4, 4, 2, 2, 2, 2, 3, 1, 4, 4, 4, 2, 2, 0, 2, 79
C# mixolydian (7#), 0, 2, 3, 2, 0, 1, 4, 2, 1, 2, 1, 2, 5, 2, 0, 2, 5, 3, 1, 2, 3, 2, 0, 1, 4, 2, 1, 2, 2, 0, 57
Cb aeolian (7b), 2, 1, 1, 2, 2, 5, 4, 5, 4, 5, 2, 4, 2, 3, 1, 3, 5, 3, 4, 1, 1, 2, 2, 5, 4, 5, 3, 1, 0, 2, 84
C# aeolian (7#), 1, 2, 3, 2, 1, 2, 5, 3, 2, 3, 1, 3, 5, 2, 0, 2, 5, 3, 2, 2, 3, 2, 1, 2, 5, 3, 1, 2, 2, 0, 70
Cb locrian (7b), 0, 0, 1, 2, 0, 2, 2, 5, 0, 5, 0, 2, 8, 2, 0, 2, 2, 2, 0, 0, 1, 2, 0, 2, 2, 5, 0, 0, 2, 2, 51
C# locrian (7#), 1, 2, 3, 4, 1, 3, 5, 8, 3, 8, 2, 3, 8, 4, 0, 4, 4, 4, 3, 2, 3, 4, 1, 3, 5, 8, 2, 2, 2, 2, 104
