 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, rowcost
C minor mel (3b), 1, 0, 2, 2, 2, 4, 1, 5, 1, 2, 1, 0, 1, 0, 2, 2, 2, 4, 1, 5, 1, 2, 1, 0, 2, 3, 2, 4, 1,  , 3, 1, 1, 0, 1, 0, 2, 2, 2, 4, 4, 3, 4, 1, 1, 1, 1, 2, 4, 2, 4, 6, 2, 2, 0, 0, 1, 0, 3, 1, 4, 4, 2, 2, 5, 6, 1, 1, 1, 1, 1, 1, 1, 142
F# minor mel (3#), 3, 2, 5, 4, 2, 2, 3, 1, 4, 6, 10, 0, 3, 2, 5, 4, 2, 2, 3, 1, 4, 6, 10, 1, 1, 3, 4, 3, 3,  , 6, 4, 4, 1, 0, 1, 3, 4, 9, 5, 1, 6, 6, 4, 4, 2, 4, 2, 3, 1, 4, 2, 2, 8, 1, 2, 2, 4, 2, 5, 3, 3, 6, 3, 8, 2, 5, 4, 4, 3, 3, 4, 1, 250
Eb major blues (3b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
A major blues (3#), 2, 0, 5, 4, 4, 5, 1, 3, 2, 5, 9, 1, 2, 0, 5, 4, 4, 5, 1, 3, 2, 5, 9, 2, 2, 6, 3, 3, 3,  , 6, 3, 4, 0, 1, 0, 2, 4, 3, 2, 5, 4, 5, 3, 4, 2, 3, 1, 4, 2, 4, 4, 4, 2, 0, 1, 2, 2, 3, 4, 3, 4, 2, 3, 9, 3, 4, 3, 4, 2, 2, 2, 1, 226
C minor blues (3b), 2, 1, 5, 5, 5, 4, 1, 2, 2, 4, 9, 1, 2, 1, 5, 5, 5, 4, 1, 2, 2, 4, 9, 2, 3, 5, 4, 2, 4,  , 5, 4, 4, 1, 2, 1, 3, 4, 4, 1, 4, 5, 4, 4, 4, 3, 4, 1, 4, 3, 5, 3, 5, 3, 1, 2, 2, 2, 2, 5, 4, 5, 3, 4, 10, 2, 5, 4, 4, 3, 3, 2, 1, 246
F# minor blues (3#), 1, 1, 3, 3, 4, 4, 1, 6, 2, 3, 2, 1, 1, 1, 3, 3, 4, 4, 1, 6, 2, 3, 2, 1, 4, 4, 4, 4, 3,  , 4, 3, 2, 1, 2, 1, 3, 3, 4, 5, 6, 4, 4, 4, 2, 2, 3, 2, 4, 4, 6, 6, 4, 3, 1, 2, 1, 2, 3, 3, 5, 6, 4, 3, 7, 7, 3, 4, 2, 2, 2, 1, 1, 222
Eb dorian (3b), 1, 1, 4, 4, 4, 5, 1, 6, 2, 5, 9, 1, 1, 1, 4, 4, 4, 5, 1, 6, 2, 5, 9, 2, 4, 5, 5, 4, 3,  , 5, 4, 3, 1, 2, 1, 4, 3, 4, 5, 7, 4, 4, 6, 3, 2, 4, 2, 5, 4, 4, 6, 4, 3, 1, 2, 2, 2, 3, 4, 5, 5, 5, 3, 9, 5, 4, 6, 3, 2, 2, 1, 1, 263
A dorian (3#), 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 4, 3, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 3, 4, 6, 4, 4, 3, 1, 2, 1, 1, 2, 3, 4, 6, 3, 3, 7, 6, 3, 3, 2, 2, 2, 1, 1, 189
Eb phrygian (3b), 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 2, 3, 2, 3, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 2, 1, 2, 4, 3, 1, 5, 6, 1, 3, 1, 0, 0, 0, 0, 131
A phrygian (3#), 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 4, 3, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 3, 4, 6, 4, 4, 3, 1, 2, 1, 1, 2, 3, 4, 6, 3, 3, 7, 6, 3, 3, 2, 2, 2, 1, 1, 189
Eb lydian (3b), 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 2, 3, 2, 3, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 2, 1, 2, 4, 3, 1, 5, 6, 1, 3, 1, 0, 0, 0, 0, 131
A lydian (3#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
Eb mixolydian (3b), 0, 0, 1, 2, 1, 3, 0, 6, 2, 1, 0, 0, 0, 0, 1, 2, 1, 3, 0, 6, 2, 1, 0, 0, 1, 2, 1, 3, 0,  , 2, 2, 0, 0, 1, 0, 1, 1, 1, 5, 5, 2, 3, 2, 0, 0, 0, 1, 3, 1, 3, 5, 1, 1, 0, 0, 1, 1, 2, 0, 3, 3, 3, 1, 4, 5, 0, 2, 0, 0, 0, 0, 0, 104
A mixolydian (3#), 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 2, 3, 2, 2, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 1, 1, 1, 4, 3, 1, 6, 6, 1, 3, 1, 0, 0, 0, 0, 129
Eb aeolian (3b), 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 4, 4, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 4, 4, 4, 4, 4, 3, 1, 2, 2, 1, 2, 3, 4, 4, 3, 3, 6, 6, 3, 3, 2, 2, 2, 1, 1, 189
A aeolian (3#), 1, 1, 3, 4, 1, 3, 1, 4, 3, 3, 1, 1, 1, 1, 3, 4, 1, 3, 1, 4, 3, 3, 1, 1, 2, 5, 3, 4, 2,  , 4, 3, 2, 1, 0, 0, 2, 3, 3, 5, 6, 1, 4, 5, 2, 0, 1, 0, 2, 2, 1, 3, 1, 2, 1, 1, 3, 3, 3, 2, 2, 3, 5, 1, 6, 4, 2, 5, 2, 0, 0, 1, 0, 165
Eb locrian (3b), 2, 0, 5, 4, 4, 5, 1, 3, 2, 5, 9, 1, 2, 0, 5, 4, 4, 5, 1, 3, 2, 5, 9, 2, 2, 6, 3, 3, 3,  , 6, 3, 4, 0, 1, 0, 2, 4, 3, 2, 5, 4, 5, 3, 4, 2, 3, 1, 4, 2, 4, 4, 4, 2, 0, 1, 2, 2, 3, 4, 3, 4, 2, 3, 9, 3, 4, 3, 4, 2, 2, 2, 1, 226
A locrian (3#), 2, 1, 5, 5, 5, 4, 1, 2, 2, 4, 9, 1, 2, 1, 5, 5, 5, 4, 1, 2, 2, 4, 9, 2, 3, 5, 4, 2, 4,  , 5, 4, 4, 1, 2, 1, 3, 4, 4, 1, 4, 5, 4, 4, 4, 3, 4, 1, 4, 3, 5, 3, 5, 3, 1, 2, 2, 2, 2, 5, 4, 5, 3, 4, 10, 2, 5, 4, 4, 3, 3, 2, 1, 246
Ab major (4b), 1, 1, 3, 3, 4, 4, 1, 6, 2, 3, 2, 1, 1, 1, 3, 3, 4, 4, 1, 6, 2, 3, 2, 1, 4, 4, 4, 4, 3,  , 4, 3, 2, 1, 2, 1, 3, 3, 4, 5, 6, 4, 4, 4, 2, 2, 3, 2, 4, 4, 6, 6, 4, 3, 1, 2, 1, 2, 3, 3, 5, 6, 4, 3, 7, 7, 3, 4, 2, 2, 2, 1, 1, 222
E major (4#), 1, 1, 4, 4, 4, 5, 1, 6, 2, 5, 9, 1, 1, 1, 4, 4, 4, 5, 1, 6, 2, 5, 9, 2, 4, 5, 5, 4, 3,  , 5, 4, 3, 1, 2, 1, 4, 3, 4, 5, 7, 4, 4, 6, 3, 2, 4, 2, 5, 4, 4, 6, 4, 3, 1, 2, 2, 2, 3, 4, 5, 5, 5, 3, 9, 5, 4, 6, 3, 2, 2, 1, 1, 263
F minor (4b), 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 4, 3, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 3, 4, 6, 4, 4, 3, 1, 2, 1, 1, 2, 3, 4, 6, 3, 3, 7, 6, 3, 3, 2, 2, 2, 1, 1, 189
C# minor (4#), 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 2, 3, 2, 3, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 2, 1, 2, 4, 3, 1, 5, 6, 1, 3, 1, 0, 0, 0, 0, 131
F minor mel (4b), 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 4, 3, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 3, 4, 6, 4, 4, 3, 1, 2, 1, 1, 2, 3, 4, 6, 3, 3, 7, 6, 3, 3, 2, 2, 2, 1, 1, 189
C# minor mel (4#), 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 2, 3, 2, 3, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 2, 1, 2, 4, 3, 1, 5, 6, 1, 3, 1, 0, 0, 0, 0, 131
Ab major blues (4b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
E major blues (4#), 0, 0, 1, 2, 1, 3, 0, 6, 2, 1, 0, 0, 0, 0, 1, 2, 1, 3, 0, 6, 2, 1, 0, 0, 1, 2, 1, 3, 0,  , 2, 2, 0, 0, 1, 0, 1, 1, 1, 5, 5, 2, 3, 2, 0, 0, 0, 1, 3, 1, 3, 5, 1, 1, 0, 0, 1, 1, 2, 0, 3, 3, 3, 1, 4, 5, 0, 2, 0, 0, 0, 0, 0, 104
F minor blues (4b), 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 2, 3, 2, 2, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 1, 1, 1, 4, 3, 1, 6, 6, 1, 3, 1, 0, 0, 0, 0, 129
C# minor blues (4#), 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 4, 4, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 4, 4, 4, 4, 4, 3, 1, 2, 2, 1, 2, 3, 4, 4, 3, 3, 6, 6, 3, 3, 2, 2, 2, 1, 1, 189
Ab dorian (4b), 1, 1, 3, 4, 1, 3, 1, 4, 3, 3, 1, 1, 1, 1, 3, 4, 1, 3, 1, 4, 3, 3, 1, 1, 2, 5, 3, 4, 2,  , 4, 3, 2, 1, 0, 0, 2, 3, 3, 5, 6, 1, 4, 5, 2, 0, 1, 0, 2, 2, 1, 3, 1, 2, 1, 1, 3, 3, 3, 2, 2, 3, 5, 1, 6, 4, 2, 5, 2, 0, 0, 1, 0, 165
E dorian (4#), 1, 2, 3, 4, 3, 4, 2, 2, 2, 5, 10, 0, 1, 2, 3, 4, 3, 4, 2, 2, 2, 5, 10, 1, 3, 3, 5, 4, 2,  , 5, 4, 2, 1, 2, 2, 5, 3, 6, 2, 4, 7, 4, 4, 2, 2, 5, 1, 3, 3, 5, 3, 3, 6, 1, 3, 3, 0, 2, 4, 4, 4, 5, 3, 10, 2, 4, 4, 2, 3, 3, 2, 1, 238
Ab phrygian (4b), 1, 0, 2, 2, 2, 4, 1, 5, 1, 2, 1, 0, 1, 0, 2, 2, 2, 4, 1, 5, 1, 2, 1, 0, 2, 3, 2, 4, 1,  , 3, 1, 1, 0, 1, 0, 2, 2, 2, 4, 4, 3, 4, 1, 1, 1, 1, 2, 4, 2, 4, 6, 2, 2, 0, 0, 1, 0, 3, 1, 4, 4, 2, 2, 5, 6, 1, 1, 1, 1, 1, 1, 1, 142
E phrygian (4#), 3, 2, 5, 4, 2, 2, 3, 1, 4, 6, 10, 0, 3, 2, 5, 4, 2, 2, 3, 1, 4, 6, 10, 1, 1, 3, 4, 3, 3,  , 6, 4, 4, 1, 0, 1, 3, 4, 9, 5, 1, 6, 6, 4, 4, 2, 4, 2, 3, 1, 4, 2, 2, 8, 1, 2, 2, 4, 2, 5, 3, 3, 6, 3, 8, 2, 5, 4, 4, 3, 3, 4, 1, 250
Ab lydian (4b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
E lydian (4#), 2, 0, 5, 4, 4, 5, 1, 3, 2, 5, 9, 1, 2, 0, 5, 4, 4, 5, 1, 3, 2, 5, 9, 2, 2, 6, 3, 3, 3,  , 6, 3, 4, 0, 1, 0, 2, 4, 3, 2, 5, 4, 5, 3, 4, 2, 3, 1, 4, 2, 4, 4, 4, 2, 0, 1, 2, 2, 3, 4, 3, 4, 2, 3, 9, 3, 4, 3, 4, 2, 2, 2, 1, 226
Ab mixolydian (4b), 2, 1, 5, 5, 5, 4, 1, 2, 2, 4, 9, 1, 2, 1, 5, 5, 5, 4, 1, 2, 2, 4, 9, 2, 3, 5, 4, 2, 4,  , 5, 4, 4, 1, 2, 1, 3, 4, 4, 1, 4, 5, 4, 4, 4, 3, 4, 1, 4, 3, 5, 3, 5, 3, 1, 2, 2, 2, 2, 5, 4, 5, 3, 4, 10, 2, 5, 4, 4, 3, 3, 2, 1, 246
E mixolydian (4#), 1, 1, 3, 3, 4, 4, 1, 6, 2, 3, 2, 1, 1, 1, 3, 3, 4, 4, 1, 6, 2, 3, 2, 1, 4, 4, 4, 4, 3,  , 4, 3, 2, 1, 2, 1, 3, 3, 4, 5, 6, 4, 4, 4, 2, 2, 3, 2, 4, 4, 6, 6, 4, 3, 1, 2, 1, 2, 3, 3, 5, 6, 4, 3, 7, 7, 3, 4, 2, 2, 2, 1, 1, 222
Ab aeolian (4b), 1, 1, 4, 4, 4, 5, 1, 6, 2, 5, 9, 1, 1, 1, 4, 4, 4, 5, 1, 6, 2, 5, 9, 2, 4, 5, 5, 4, 3,  , 5, 4, 3, 1, 2, 1, 4, 3, 4, 5, 7, 4, 4, 6, 3, 2, 4, 2, 5, 4, 4, 6, 4, 3, 1, 2, 2, 2, 3, 4, 5, 5, 5, 3, 9, 5, 4, 6, 3, 2, 2, 1, 1, 263
E aeolian (4#), 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 4, 3, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 3, 4, 6, 4, 4, 3, 1, 2, 1, 1, 2, 3, 4, 6, 3, 3, 7, 6, 3, 3, 2, 2, 2, 1, 1, 189
Ab locrian (4b), 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 2, 3, 2, 3, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 2, 1, 2, 4, 3, 1, 5, 6, 1, 3, 1, 0, 0, 0, 0, 131
E locrian (4#), 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 4, 3, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 3, 4, 6, 4, 4, 3, 1, 2, 1, 1, 2, 3, 4, 6, 3, 3, 7, 6, 3, 3, 2, 2, 2, 1, 1, 189
Db major (5b), 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 2, 3, 2, 3, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 2, 1, 2, 4, 3, 1, 5, 6, 1, 3, 1, 0, 0, 0, 0, 131
B major (5#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
Bb minor (5b), 0, 0, 1, 2, 1, 3, 0, 6, 2, 1, 0, 0, 0, 0, 1, 2, 1, 3, 0, 6, 2, 1, 0, 0, 1, 2, 1, 3, 0,  , 2, 2, 0, 0, 1, 0, 1, 1, 1, 5, 5, 2, 3, 2, 0, 0, 0, 1, 3, 1, 3, 5, 1, 1, 0, 0, 1, 1, 2, 0, 3, 3, 3, 1, 4, 5, 0, 2, 0, 0, 0, 0, 0, 104
G# minor (5#), 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 2, 3, 2, 2, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 1, 1, 1, 4, 3, 1, 6, 6, 1, 3, 1, 0, 0, 0, 0, 129
Bb minor mel (5b), 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 4, 4, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 4, 4, 4, 4, 4, 3, 1, 2, 2, 1, 2, 3, 4, 4, 3, 3, 6, 6, 3, 3, 2, 2, 2, 1, 1, 189
G# minor mel (5#), 1, 1, 3, 4, 1, 3, 1, 4, 3, 3, 1, 1, 1, 1, 3, 4, 1, 3, 1, 4, 3, 3, 1, 1, 2, 5, 3, 4, 2,  , 4, 3, 2, 1, 0, 0, 2, 3, 3, 5, 6, 1, 4, 5, 2, 0, 1, 0, 2, 2, 1, 3, 1, 2, 1, 1, 3, 3, 3, 2, 2, 3, 5, 1, 6, 4, 2, 5, 2, 0, 0, 1, 0, 165
Db major blues (5b), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
B major blues (5#), 2, 0, 5, 4, 4, 5, 1, 3, 2, 5, 9, 1, 2, 0, 5, 4, 4, 5, 1, 3, 2, 5, 9, 2, 2, 6, 3, 3, 3,  , 6, 3, 4, 0, 1, 0, 2, 4, 3, 2, 5, 4, 5, 3, 4, 2, 3, 1, 4, 2, 4, 4, 4, 2, 0, 1, 2, 2, 3, 4, 3, 4, 2, 3, 9, 3, 4, 3, 4, 2, 2, 2, 1, 226
Bb minor blues (5b), 2, 1, 5, 5, 5, 4, 1, 2, 2, 4, 9, 1, 2, 1, 5, 5, 5, 4, 1, 2, 2, 4, 9, 2, 3, 5, 4, 2, 4,  , 5, 4, 4, 1, 2, 1, 3, 4, 4, 1, 4, 5, 4, 4, 4, 3, 4, 1, 4, 3, 5, 3, 5, 3, 1, 2, 2, 2, 2, 5, 4, 5, 3, 4, 10, 2, 5, 4, 4, 3, 3, 2, 1, 246
G# minor blues (5#), 1, 1, 3, 3, 4, 4, 1, 6, 2, 3, 2, 1, 1, 1, 3, 3, 4, 4, 1, 6, 2, 3, 2, 1, 4, 4, 4, 4, 3,  , 4, 3, 2, 1, 2, 1, 3, 3, 4, 5, 6, 4, 4, 4, 2, 2, 3, 2, 4, 4, 6, 6, 4, 3, 1, 2, 1, 2, 3, 3, 5, 6, 4, 3, 7, 7, 3, 4, 2, 2, 2, 1, 1, 222
Db dorian (5b), 1, 1, 4, 4, 4, 5, 1, 6, 2, 5, 9, 1, 1, 1, 4, 4, 4, 5, 1, 6, 2, 5, 9, 2, 4, 5, 5, 4, 3,  , 5, 4, 3, 1, 2, 1, 4, 3, 4, 5, 7, 4, 4, 6, 3, 2, 4, 2, 5, 4, 4, 6, 4, 3, 1, 2, 2, 2, 3, 4, 5, 5, 5, 3, 9, 5, 4, 6, 3, 2, 2, 1, 1, 263
B dorian (5#), 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 4, 3, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 3, 4, 6, 4, 4, 3, 1, 2, 1, 1, 2, 3, 4, 6, 3, 3, 7, 6, 3, 3, 2, 2, 2, 1, 1, 189
Db phrygian (5b), 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 2, 3, 2, 3, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 2, 1, 2, 4, 3, 1, 5, 6, 1, 3, 1, 0, 0, 0, 0, 131
B phrygian (5#), 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 3, 1, 3, 1, 2, 2, 1, 4, 3, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 3, 4, 6, 4, 4, 3, 1, 2, 1, 1, 2, 3, 4, 6, 3, 3, 7, 6, 3, 3, 2, 2, 2, 1, 1, 189
Db lydian (5b), 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 0, 0, 2, 2, 2, 3, 0, 5, 2, 2, 1, 1, 2, 3, 2, 3, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 2, 1, 2, 4, 3, 1, 5, 6, 1, 3, 1, 0, 0, 0, 0, 131
B lydian (5#), 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 1, 0, 3, 2, 3, 4, 1, 4, 1, 3, 2, 1, 3, 4, 3, 4, 2,  , 4, 1, 2, 0, 1, 0, 2, 3, 3, 3, 5, 3, 4, 2, 2, 1, 2, 1, 3, 3, 5, 5, 3, 2, 0, 1, 1, 1, 3, 2, 3, 5, 2, 2, 6, 7, 2, 2, 2, 1, 1, 1, 1, 169
Db mixolydian (5b), 0, 0, 1, 2, 1, 3, 0, 6, 2, 1, 0, 0, 0, 0, 1, 2, 1, 3, 0, 6, 2, 1, 0, 0, 1, 2, 1, 3, 0,  , 2, 2, 0, 0, 1, 0, 1, 1, 1, 5, 5, 2, 3, 2, 0, 0, 0, 1, 3, 1, 3, 5, 1, 1, 0, 0, 1, 1, 2, 0, 3, 3, 3, 1, 4, 5, 0, 2, 0, 0, 0, 0, 0, 104
B mixolydian (5#), 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 0, 0, 2, 3, 2, 2, 0, 5, 2, 2, 1, 1, 2, 3, 2, 2, 1,  , 3, 2, 1, 0, 1, 0, 1, 2, 2, 4, 6, 2, 3, 3, 1, 0, 1, 0, 2, 2, 4, 4, 2, 1, 0, 1, 1, 2, 1, 1, 1, 4, 3, 1, 6, 6, 1, 3, 1, 0, 0, 0, 0, 129
Db aeolian (5b), 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 4, 4, 1, 3, 1, 2, 2, 1, 4, 4, 4, 3, 3,  , 3, 2, 2, 1, 2, 1, 3, 3, 4, 2, 4, 4, 3, 3, 2, 2, 3, 1, 4, 4, 4, 4, 4, 3, 1, 2, 2, 1, 2, 3, 4, 4, 3, 3, 6, 6, 3, 3, 2, 2, 2, 1, 1, 189
