 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, rowcost
E major (4#), 3/1, 4/2, 3/0, 4/2, 2/1, 4/1, 0/0, 0/0, 2/1, 4/1, 1/0, 1/0, 0/0, 4/2, 0/0, 3/3, 1/0, 2/0, 2/0, 4/2, 2/1, 4/1, 1/0, 1/0, 52/18
F minor (4b), 2/1, 2/0, 2/1, 2/0, 2/0, 2/0, 1/0, 1/0, 2/0, 2/0, 0/0, 0/0, 0/0, 1/0, 0/0, 2/1, 0/0, 0/0, 1/0, 2/1, 2/0, 2/0, 0/0, 0/0, 28/4
C# minor (4#), 3/1, 6/3, 3/1, 4/3, 4/3, 5/3, 0/0, 0/0, 4/3, 5/3, 1/0, 1/0, 0/0, 3/0, 0/0, 5/4, 1/0, 3/2, 2/1, 4/4, 4/3, 5/3, 1/0, 1/0, 65/37
Db major (5b), 5/4, 4/5, 4/3, 5/4, 4/5, 5/6, 2/2, 2/4, 4/5, 5/6, 0/0, 0/0, 0/0, 0/0, 0/0, 4/2, 0/0, 1/0, 2/2, 4/3, 4/5, 5/6, 0/0, 0/0, 60/62
B major (5#), 4/1, 4/1, 3/1, 5/3, 4/1, 3/1, 1/0, 1/0, 4/1, 3/1, 1/0, 1/0, 0/0, 2/1, 0/0, 4/4, 1/0, 1/0, 2/1, 4/2, 4/1, 3/1, 1/0, 1/0, 57/20
Bb minor (5b), 2/0, 3/1, 3/1, 2/0, 3/1, 3/0, 1/0, 1/0, 3/1, 3/0, 0/0, 0/0, 0/0, 0/0, 0/0, 2/1, 0/0, 1/0, 1/0, 3/1, 3/2, 3/0, 0/0, 0/0, 37/8
G# minor (5#), 4/2, 6/7, 4/3, 6/5, 5/3, 5/7, 1/0, 1/0, 5/3, 5/7, 1/0, 1/0, 0/0, 2/0, 0/0, 4/4, 1/0, 2/2, 3/3, 5/6, 5/3, 5/7, 1/0, 1/0, 73/62
Gb major (6b), 6/4, 5/7, 3/3, 6/4, 5/7, 6/8, 2/2, 2/4, 5/7, 6/8, 0/0, 0/0, 0/0, 1/0, 0/0, 5/2, 0/0, 2/2, 3/2, 7/5, 5/7, 6/8, 0/0, 0/0, 75/80
F# major (6#), 4/2, 3/1, 2/1, 4/3, 3/2, 3/1, 1/0, 1/0, 3/2, 3/1, 0/0, 0/0, 0/0, 1/1, 0/0, 5/3, 0/0, 1/0, 2/1, 5/2, 3/2, 3/1, 0/0, 0/0, 47/23
Eb minor (6b), 3/1, 3/1, 2/1, 3/1, 3/1, 3/0, 1/0, 1/0, 3/1, 3/0, 0/0, 0/0, 0/0, 1/1, 0/0, 5/2, 0/0, 1/0, 2/0, 4/1, 3/1, 3/0, 0/0, 0/0, 44/11
D# minor (6#), 5/2, 5/3, 3/1, 5/2, 5/7, 6/8, 2/2, 2/4, 5/7, 6/8, 0/0, 0/0, 0/0, 1/0, 0/0, 5/2, 0/0, 2/0, 3/1, 6/3, 5/7, 6/8, 0/0, 0/0, 72/65
Cb major (7b), 7/6, 6/7, 5/4, 8/6, 6/7, 6/8, 2/2, 2/4, 6/7, 6/8, 1/0, 1/0, 0/0, 3/2, 0/0, 5/4, 1/0, 2/2, 4/4, 7/7, 6/7, 6/8, 1/0, 1/0, 92/93
C# major (7#), 3/1, 4/4, 3/1, 3/3, 4/3, 4/3, 1/0, 1/0, 4/3, 4/3, 0/0, 0/0, 0/0, 0/0, 0/0, 4/2, 0/0, 2/0, 1/1, 4/3, 4/3, 4/3, 0/0, 0/0, 50/33
Ab minor (7b), 4/2, 4/1, 3/1, 6/2, 5/5, 4/2, 2/2, 2/4, 5/5, 4/2, 1/0, 1/0, 0/0, 2/0, 0/0, 4/3, 1/0, 1/0, 2/0, 3/1, 5/5, 4/2, 1/0, 1/0, 65/37
A# minor (7#), 4/2, 6/4, 4/1, 4/2, 6/9, 6/8, 2/2, 2/4, 6/8, 6/8, 0/0, 0/0, 0/0, 0/0, 0/0, 3/4, 0/0, 2/0, 2/1, 6/5, 6/8, 6/8, 0/0, 0/0, 71/74
