 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, rowcost
Gb dorian (6b), 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 5
F# dorian (6#), 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 3, 1, 0, 1, 0, 26
Gb phrygian (6b), 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 14
F# phrygian (6#), 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 0, 0, 0, 14
Gb lydian (6b), 1, 1, 5, 1, 1, 2, 7, 0, 5, 1, 6, 1, 5, 0, 3, 5, 1, 1, 5, 1, 1, 2, 7, 0, 5, 3, 3, 2, 2, 6, 0, 83
F# lydian (6#), 1, 1, 4, 1, 1, 1, 5, 0, 5, 1, 5, 1, 4, 0, 2, 3, 1, 1, 4, 1, 1, 1, 5, 0, 5, 2, 2, 1, 1, 4, 0, 64
Gb mixolydian (6b), 2, 0, 4, 0, 0, 2, 6, 1, 4, 0, 5, 0, 4, 1, 3, 4, 2, 0, 4, 0, 0, 2, 6, 1, 4, 4, 2, 2, 3, 7, 1, 74
F# mixolydian (6#), 2, 0, 3, 0, 0, 1, 4, 1, 4, 0, 4, 0, 3, 1, 2, 2, 2, 0, 3, 0, 0, 1, 4, 1, 4, 3, 1, 1, 2, 5, 1, 55
Gb aeolian (6b), 2, 0, 4, 0, 1, 2, 7, 0, 5, 1, 6, 1, 5, 1, 4, 4, 2, 0, 4, 0, 1, 2, 7, 0, 5, 3, 2, 2, 3, 7, 1, 82
F# aeolian (6#), 2, 0, 3, 0, 1, 1, 5, 0, 5, 1, 5, 1, 4, 1, 3, 2, 2, 0, 3, 0, 1, 1, 5, 0, 5, 2, 1, 1, 2, 5, 1, 63
Gb locrian (6b), 2, 0, 2, 0, 1, 0, 6, 1, 4, 0, 5, 0, 4, 1, 3, 2, 2, 0, 2, 0, 1, 0, 6, 1, 4, 4, 0, 2, 1, 5, 1, 60
F# locrian (6#), 2, 0, 2, 0, 1, 0, 4, 1, 4, 0, 4, 0, 3, 1, 2, 1, 2, 0, 2, 0, 1, 0, 4, 1, 4, 3, 0, 1, 1, 4, 1, 49
Cb major (7b), 2, 0, 4, 0, 0, 2, 6, 1, 4, 0, 5, 0, 4, 2, 4, 4, 2, 0, 4, 0, 0, 2, 6, 1, 4, 4, 2, 2, 4, 6, 2, 77
C# major (7#), 1, 1, 4, 1, 1, 1, 6, 0, 5, 1, 6, 1, 4, 0, 2, 4, 1, 1, 4, 1, 1, 1, 6, 0, 5, 3, 2, 1, 1, 4, 0, 69
Ab minor (7b), 2, 0, 4, 0, 0, 2, 3, 1, 4, 0, 3, 0, 3, 1, 2, 2, 2, 0, 4, 0, 0, 2, 3, 1, 4, 2, 2, 2, 3, 6, 1, 59
A# minor (7#), 1, 1, 3, 1, 2, 0, 6, 0, 2, 2, 4, 2, 4, 0, 4, 3, 1, 1, 3, 1, 2, 0, 6, 0, 2, 4, 4, 3, 0, 4, 0, 66
Ab minor mel (7b), 2, 0, 4, 0, 1, 2, 4, 0, 5, 1, 4, 1, 4, 1, 3, 2, 2, 0, 4, 0, 1, 2, 4, 0, 5, 1, 2, 2, 3, 6, 1, 67
A# minor mel (7#), 1, 1, 3, 1, 2, 0, 4, 0, 2, 2, 2, 2, 4, 0, 4, 1, 1, 1, 3, 1, 2, 0, 4, 0, 2, 2, 4, 3, 0, 4, 0, 56
Cb major blues (7b), 2, 0, 4, 0, 2, 2, 7, 1, 5, 1, 6, 1, 5, 2, 5, 4, 2, 0, 4, 0, 2, 2, 7, 1, 5, 4, 2, 2, 4, 6, 2, 90
C# major blues (7#), 1, 1, 5, 1, 1, 2, 7, 0, 5, 1, 6, 1, 5, 0, 3, 5, 1, 1, 5, 1, 1, 2, 7, 0, 5, 3, 3, 2, 2, 6, 0, 83
Ab minor blues (7b), 1, 1, 4, 1, 1, 1, 5, 0, 5, 1, 5, 1, 4, 0, 2, 3, 1, 1, 4, 1, 1, 1, 5, 0, 5, 2, 2, 1, 1, 4, 0, 64
A# minor blues (7#), 2, 0, 4, 0, 0, 2, 6, 1, 4, 0, 5, 0, 4, 1, 3, 4, 2, 0, 4, 0, 0, 2, 6, 1, 4, 4, 2, 2, 3, 7, 1, 74
Cb dorian (7b), 2, 0, 3, 0, 0, 1, 4, 1, 4, 0, 4, 0, 3, 1, 2, 2, 2, 0, 3, 0, 0, 1, 4, 1, 4, 3, 1, 1, 2, 5, 1, 55
C# dorian (7#), 2, 0, 4, 0, 1, 2, 7, 0, 5, 1, 6, 1, 5, 1, 4, 4, 2, 0, 4, 0, 1, 2, 7, 0, 5, 3, 2, 2, 3, 7, 1, 82
Cb phrygian (7b), 2, 0, 3, 0, 1, 1, 5, 0, 5, 1, 5, 1, 4, 1, 3, 2, 2, 0, 3, 0, 1, 1, 5, 0, 5, 2, 1, 1, 2, 5, 1, 63
C# phrygian (7#), 2, 0, 2, 0, 1, 0, 6, 1, 4, 0, 5, 0, 4, 1, 3, 2, 2, 0, 2, 0, 1, 0, 6, 1, 4, 4, 0, 2, 1, 5, 1, 60
Cb lydian (7b), 2, 0, 2, 0, 1, 0, 4, 1, 4, 0, 4, 0, 3, 1, 2, 1, 2, 0, 2, 0, 1, 0, 4, 1, 4, 3, 0, 1, 1, 4, 1, 49
C# lydian (7#), 2, 0, 4, 0, 0, 2, 6, 1, 4, 0, 5, 0, 4, 2, 4, 4, 2, 0, 4, 0, 0, 2, 6, 1, 4, 4, 2, 2, 4, 6, 2, 77
Cb mixolydian (7b), 1, 1, 4, 1, 1, 1, 6, 0, 5, 1, 6, 1, 4, 0, 2, 4, 1, 1, 4, 1, 1, 1, 6, 0, 5, 3, 2, 1, 1, 4, 0, 69
C# mixolydian (7#), 2, 0, 4, 0, 0, 2, 3, 1, 4, 0, 3, 0, 3, 1, 2, 2, 2, 0, 4, 0, 0, 2, 3, 1, 4, 2, 2, 2, 3, 6, 1, 59
Cb aeolian (7b), 1, 1, 3, 1, 2, 0, 6, 0, 2, 2, 4, 2, 4, 0, 4, 3, 1, 1, 3, 1, 2, 0, 6, 0, 2, 4, 4, 3, 0, 4, 0, 66
C# aeolian (7#), 2, 0, 4, 0, 1, 2, 4, 0, 5, 1, 4, 1, 4, 1, 3, 2, 2, 0, 4, 0, 1, 2, 4, 0, 5, 1, 2, 2, 3, 6, 1, 67
Cb locrian (7b), 2, 0, 2, 0, 1, 0, 4, 1, 4, 0, 5, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 0, 4, 1, 4, 4, 0, 0, 2, 2, 2, 51
C# locrian (7#), 2, 0, 4, 0, 2, 2, 7, 1, 5, 1, 6, 1, 5, 2, 5, 4, 2, 0, 4, 0, 2, 2, 7, 1, 5, 4, 2, 2, 4, 6, 2, 90
